time;Bx;By;Bz;BT
0,001959;0,00;-26,03;0,30;26,03
0,024246;0,00;-26,18;0,08;26,18
0,024978;-0,08;-26,25;0,30;26,25
0,027701;0,15;-26,10;0,38;26,10
0,036829;0,15;-26,18;0,15;26,18
0,047089;0,15;-26,18;0,30;26,18
0,058895;0,15;-26,25;0,30;26,25
0,067156;0,23;-26,25;0,30;26,25
0,076935;0,45;-26,25;0,08;26,25
0,087608;0,45;-26,10;0,15;26,10
0,104775;0,45;-26,03;-0,08;26,03
0,108808;0,23;-26,10;-0,15;26,10
0,116883;0,38;-25,65;-0,15;25,65
0,129636;0,38;-25,73;-0,15;25,73
0,136991;0,53;-25,58;-0,15;25,58
0,147207;0,75;-25,58;-0,15;25,59
0,158003;0,68;-25,50;0,23;25,51
0,167058;0,53;-25,58;0,30;25,58
0,177061;0,60;-25,65;0,45;25,66
0,186876;0,75;-25,80;0,30;25,81
0,197048;0,68;-26,03;0,23;26,03
0,208667;0,60;-25,80;0,30;25,81
0,216794;0,38;-25,95;0,15;25,95
0,227393;0,08;-25,88;0,15;25,88
0,254459;0,00;-25,80;-0,08;25,80
0,255418;-0,15;-25,80;-0,45;25,80
0,257998;-0,38;-25,95;-0,45;25,96
0,267188;-0,45;-25,73;-0,60;25,74
0,277083;-0,45;-25,95;-0,45;25,96
0,287010;-0,38;-25,95;-0,68;25,96
0,297145;-0,23;-25,80;-0,68;25,81
0,308378;-0,15;-25,95;-0,68;25,96
0,317315;-0,15;-26,03;-0,68;26,03
0,327988;0,00;-26,03;-0,68;26,03
0,336923;0,15;-25,73;-0,75;25,74
0,351545;0,15;-25,73;-0,45;25,73
0,370158;0,23;-25,65;-0,60;25,66
0,371277;0,15;-25,65;-0,75;25,66
0,377002;0,08;-25,95;-0,45;25,95
0,387200;0,00;-25,88;-0,38;25,88
0,397028;0,08;-26,18;-0,23;26,18
0,407421;0,08;-25,95;-0,15;25,95
0,416898;0,00;-26,25;-0,15;26,25
0,427021;0,15;-26,18;-0,08;26,18
0,436980;0,15;-26,10;0,30;26,10
0,447145;0,45;-26,03;0,30;26,03
0,460042;0,53;-25,88;0,45;25,88
0,467445;0,53;-25,88;0,30;25,88
0,477030;0,60;-25,50;0,15;25,51
0,487526;0,83;-25,43;0,23;25,44
0,497304;0,75;-25,43;0,45;25,44
0,511420;0,60;-25,58;0,23;25,58
0,517636;0,75;-25,65;0,23;25,66
0,526983;0,45;-25,58;0,30;25,58
0,536709;0,53;-25,65;0,23;25,66
0,547243;0,45;-25,65;0,15;25,65
0,556997;0,30;-25,88;0,30;25,88
0,570067;0,15;-26,18;0,38;26,18
0,577267;0,23;-26,25;0,30;26,25
0,587224;0,15;-26,18;0,15;26,18
0,596926;0,00;-26,33;-0,08;26,33
0,607394;0,08;-26,63;-0,08;26,63
0,617018;0,15;-26,78;-0,23;26,78
0,627443;0,30;-26,85;0,08;26,85
0,644479;0,15;-26,63;-0,15;26,63
0,647627;0,00;-26,48;-0,30;26,48
0,661820;0,00;-26,25;-0,45;26,25
0,667216;0,15;-26,18;-0,30;26,18
0,681300;0,15;-26,10;-0,38;26,10
0,686953;0,08;-25,95;-0,30;25,95
0,697030;0,23;-25,73;-0,15;25,73
0,707734;0,23;-25,73;-0,15;25,73
0,717115;0,45;-25,73;0,08;25,73
0,727705;0,60;-25,65;-0,30;25,66
0,737541;0,45;-25,95;0,00;25,95
0,747085;0,60;-26,25;-0,15;26,26
0,757404;0,53;-26,33;0,00;26,33
0,767326;0,75;-26,25;-0,15;26,26
0,777499;0,45;-26,25;-0,08;26,25
0,800797;0,45;-25,95;-0,15;25,95
0,801347;0,45;-25,95;-0,30;25,96
0,813530;0,45;-26,03;0,15;26,03
0,816826;0,68;-25,65;0,00;25,66
0,827240;0,45;-25,50;0,15;25,50
0,837018;0,45;-25,50;0,45;25,51
0,847244;0,38;-25,28;0,45;25,28
0,857169;0,45;-25,28;0,15;25,28
0,867132;0,45;-25,28;0,15;25,28
0,877272;0,45;-25,43;0,15;25,43
0,889476;0,38;-25,35;0,00;25,35
0,900703;-0,08;-25,65;0,15;25,65
0,907621;-0,08;-25,58;-0,15;25,58
0,917043;-0,15;-25,65;-0,30;25,65
0,927170;-0,15;-26,10;-0,45;26,10
0,941482;-0,15;-26,18;-0,45;26,18
0,947344;-0,23;-26,25;-0,15;26,25
0,957062;-0,30;-26,25;-0,15;26,25
0,968064;-0,15;-26,33;-0,15;26,33
0,977279;0,38;-26,33;-0,45;26,33
0,988177;0,53;-26,10;0,00;26,11
0,996991;0,75;-26,03;0,08;26,04
1,011157;0,75;-25,73;0,30;25,74
1,017489;0,75;-25,65;0,68;25,67
1,029966;0,83;-25,65;0,60;25,67
1,047864;0,90;-25,73;0,68;25,75
1,048728;1,05;-25,65;0,83;25,68
1,057364;0,53;-25,73;1,12;25,75
1,067089;0,60;-26,10;0,68;26,12
1,077052;0,45;-26,10;0,38;26,11
1,088806;0,53;-26,33;0,30;26,33
1,097606;0,30;-26,25;0,23;26,25
1,107671;0,23;-26,33;0,08;26,33
1,121214;0,23;-26,10;-0,15;26,10
1,127304;0,08;-26,33;-0,30;26,33
1,138690;0,30;-26,25;-0,45;26,26
1,147895;0,23;-26,18;-0,53;26,18
1,157279;0,38;-26,18;-0,75;26,19
1,167261;0,30;-25,95;-0,98;25,97
1,180579;0,30;-25,95;-1,05;25,97
1,193028;0,30;-25,95;-0,98;25,97
1,196857;0,30;-26,03;-0,90;26,04
1,206993;0,45;-25,95;-0,98;25,97
1,216971;0,45;-26,03;-0,75;26,04
1,230034;0,15;-25,88;-0,45;25,88
1,237601;-0,08;-25,73;-0,08;25,73
1,247078;-0,45;-25,65;0,15;25,65
1,257132;-0,15;-25,58;0,15;25,58
1,267371;-0,08;-25,50;-0,08;25,50
1,277313;0,15;-25,58;-0,08;25,58
1,288000;-0,15;-25,43;0,15;25,43
1,298345;-0,08;-25,20;0,38;25,20
1,307379;0,15;-25,35;0,45;25,35
1,318104;0,45;-25,50;0,45;25,51
1,327116;0,83;-25,65;0,23;25,66
1,341206;0,68;-25,73;0,15;25,73
1,347026;0,45;-25,95;0,30;25,96
1,356943;0,45;-25,95;0,15;25,95
1,366927;0,45;-25,95;0,00;25,95
1,377099;0,45;-26,25;-0,38;26,26
1,387149;0,30;-26,25;-0,38;26,25
1,397132;0,23;-26,10;-0,53;26,11
1,407992;0,15;-25,95;-0,38;25,95
1,417730;0,15;-26,03;-0,15;26,03
1,427679;0,15;-26,18;-0,30;26,18
1,442314;-0,08;-26,03;-0,15;26,03
1,450596;-0,08;-25,95;0,00;25,95
1,460118;0,15;-25,73;-0,08;25,73
1,467120;0,23;-25,73;-0,08;25,73
1,476927;0,23;-25,88;0,15;25,88
1,487511;0,38;-25,95;0,15;25,95
1,496769;0,38;-25,80;0,23;25,80
1,507156;0,15;-25,65;0,15;25,65
1,516933;0,15;-25,65;0,45;25,65
1,527483;0,38;-25,95;0,38;25,96
1,538050;0,00;-26,03;0,60;26,03
1,547586;0,08;-26,03;0,45;26,03
1,560913;0,08;-25,88;0,15;25,88
1,567608;-0,08;-25,95;0,08;25,95
1,577050;-0,08;-26,03;-0,15;26,03
1,588624;0,38;-25,95;0,08;25,95
1,597006;0,38;-25,95;-0,15;25,95
1,606929;0,08;-25,88;-0,45;25,88
1,616752;0,30;-25,73;-0,38;25,73
1,627995;0,38;-25,80;-0,15;25,80
