time;Bx;By;Bz;BT
0,002218;0,15;-26,25;-0,30;26,25
0,015923;0,23;-26,25;-0,38;26,25
0,016909;0,30;-26,18;-0,38;26,18
0,024610;0,45;-26,03;-0,15;26,03
0,034738;0,53;-25,88;0,00;25,88
0,044834;0,45;-25,65;0,08;25,65
0,056506;0,75;-25,65;0,15;25,66
0,064646;0,75;-25,50;0,08;25,51
0,074744;0,75;-25,35;0,08;25,36
0,084524;0,45;-25,58;0,00;25,58
0,094846;0,75;-25,80;0,00;25,81
0,105820;0,83;-25,73;0,08;25,74
0,114728;0,83;-25,65;-0,15;25,66
0,124886;0,98;-25,35;0,00;25,37
0,134431;0,75;-25,58;0,08;25,59
0,155350;0,83;-25,43;0,00;25,44
0,156273;0,75;-25,65;0,00;25,66
0,167115;0,75;-25,35;0,23;25,36
0,174599;0,30;-25,13;0,15;25,13
0,184647;0,30;-25,05;-0,08;25,05
0,194729;0,38;-25,50;0,30;25,50
0,205367;0,23;-25,65;0,08;25,65
0,214375;0,23;-25,65;0,15;25,65
0,224831;0,15;-25,43;0,30;25,43
0,234366;0,30;-25,35;0,30;25,35
0,244817;0,23;-25,58;0,08;25,58
0,254836;0,53;-25,58;0,08;25,58
0,264944;0,45;-25,58;0,23;25,58
0,274801;0,15;-25,35;0,15;25,35
0,284661;0,60;-25,13;0,15;25,13
0,302006;0,53;-25,20;-0,15;25,21
0,305759;0,75;-25,35;-0,15;25,36
0,314783;0,83;-25,28;-0,23;25,29
0,326166;0,98;-25,05;-0,08;25,07
0,334644;0,98;-25,28;0,00;25,29
0,345048;0,90;-25,35;-0,45;25,37
0,354898;1,12;-25,35;-0,45;25,38
0,365429;0,75;-25,65;-0,53;25,67
0,374533;0,75;-25,58;-0,45;25,59
0,384736;0,53;-25,65;-0,45;25,66
0,394741;0,23;-25,73;-0,15;25,73
0,409324;0,45;-25,73;-0,30;25,73
0,414736;0,30;-25,80;-0,38;25,80
0,426386;0,45;-25,95;-0,15;25,95
0,434484;0,45;-25,95;-0,15;25,95
0,444752;0,45;-25,65;-0,15;25,65
0,454674;0,53;-25,65;0,15;25,66
0,464542;0,45;-25,73;0,45;25,73
0,474835;0,75;-25,65;0,45;25,66
0,484688;0,53;-25,88;0,45;25,88
0,494724;0,75;-25,65;0,68;25,67
0,504740;0,53;-25,73;0,83;25,74
0,515519;0,75;-25,73;0,90;25,75
0,525346;0,68;-25,95;1,05;25,98
0,535738;0,53;-25,95;0,90;25,97
0,545447;0,60;-25,73;0,75;25,74
0,559949;0,53;-25,73;0,83;25,74
0,565767;0,68;-25,58;0,90;25,60
0,575216;0,45;-25,65;0,75;25,66
0,584629;0,15;-25,65;0,68;25,66
0,595151;-0,08;-25,73;0,53;25,73
0,605028;0,00;-25,80;0,45;25,80
0,614555;0,15;-25,95;0,45;25,95
0,624895;0,00;-25,95;0,15;25,95
0,637435;-0,15;-25,95;-0,23;25,95
0,644890;-0,15;-26,18;-0,08;26,18
0,656773;-0,08;-26,10;-0,08;26,10
0,664726;0,15;-26,10;-0,15;26,10
0,675714;0,15;-25,95;-0,15;25,95
0,685319;0,15;-25,80;-0,15;25,80
0,695179;0,30;-25,73;-0,60;25,73
0,705054;0,45;-25,88;-0,45;25,88
0,714804;0,45;-25,88;-0,38;25,88
0,725264;0,30;-25,73;-0,30;25,73
0,736272;0,15;-25,95;-0,45;25,95
0,745278;0,00;-25,80;-0,30;25,80
0,755036;0,08;-25,73;-0,23;25,73
0,764503;0,08;-25,95;-0,15;25,95
0,775103;-0,08;-25,88;0,15;25,88
0,785021;-0,08;-25,65;0,15;25,65
0,794950;0,00;-25,88;0,08;25,88
0,804850;0,23;-25,95;-0,23;25,95
0,815102;0,30;-25,73;0,15;25,73
0,825411;0,53;-25,88;-0,15;25,88
0,834940;0,53;-25,80;0,08;25,81
0,845300;0,45;-25,65;-0,08;25,65
0,859352;0,45;-25,58;0,15;25,58
0,865146;0,53;-25,65;0,23;25,66
0,874698;0,45;-25,58;0,45;25,58
0,885978;0,30;-25,65;0,15;25,65
0,894826;0,15;-25,43;0,15;25,43
0,905022;0,15;-25,35;0,30;25,35
0,914791;0,00;-25,65;0,08;25,65
0,925375;0,00;-25,80;0,15;25,80
0,938018;0,15;-26,03;0,15;26,03
0,945641;0,08;-26,10;0,08;26,10
0,954935;0,23;-26,25;-0,08;26,25
0,966731;0,45;-26,40;0,15;26,40
0,974959;0,38;-26,63;0,15;26,63
0,991532;0,38;-26,55;0,23;26,55
0,994550;0,45;-26,40;0,45;26,41
1,004990;0,30;-26,40;0,08;26,40
1,014568;0,15;-26,33;-0,30;26,33
