time;Bx;By;Bz;BT
0,002911;0,08;-25,88;0,45;25,88
0,010557;0,08;-26,18;0,60;26,18
0,029319;0,08;-25,80;0,68;25,81
0,030508;0,15;-25,95;0,45;25,95
0,040574;0,23;-25,80;0,45;25,80
0,051722;0,23;-25,73;0,53;25,73
0,060608;0,45;-25,58;0,45;25,58
0,070552;0,45;-25,58;0,15;25,58
0,080241;0,23;-25,50;0,30;25,50
0,090668;0,15;-25,43;0,23;25,43
0,101366;0,15;-25,80;0,08;25,80
0,111521;0,15;-25,65;0,23;25,65
0,120764;0,15;-25,58;0,30;25,58
0,130342;-0,08;-25,65;0,08;25,65
0,148753;0,15;-25,65;0,15;25,65
0,151032;0,15;-25,80;0,30;25,80
0,160849;0,08;-25,95;0,08;25,95
0,170690;0,15;-25,88;-0,30;25,88
0,180473;0,23;-25,65;-0,15;25,65
0,190741;0,15;-25,80;-0,30;25,80
0,200804;0,15;-25,95;-0,45;25,95
0,211408;0,15;-26,10;-0,15;26,10
0,221641;0,00;-26,25;-0,08;26,25
0,230731;0,15;-26,03;-0,30;26,03
0,240806;0,08;-26,03;-0,23;26,03
0,262151;0,30;-26,03;-0,08;26,03
0,263219;0,38;-25,88;0,15;25,88
0,274952;0,53;-25,88;0,30;25,88
0,281653;0,45;-25,73;0,53;25,73
0,290697;0,83;-25,73;0,45;25,74
0,300862;0,75;-25,65;0,23;25,66
0,310594;0,83;-25,65;0,60;25,67
0,320484;0,83;-25,80;0,45;25,82
0,331704;0,53;-25,80;0,53;25,81
0,340612;0,53;-26,10;0,23;26,11
0,351069;0,23;-26,25;-0,15;26,25
0,360496;0,30;-26,18;-0,38;26,18
0,370819;0,15;-26,10;-0,53;26,11
0,380864;0,00;-26,10;-0,38;26,10
0,390913;-0,15;-25,95;-0,45;25,95
0,404840;-0,23;-25,80;-0,45;25,80
0,411355;-0,23;-25,95;-0,53;25,96
0,420548;-0,23;-25,80;-0,45;25,80
0,431099;0,08;-25,65;-0,38;25,65
0,441522;-0,08;-25,73;-0,45;25,73
0,451112;-0,08;-25,73;-0,45;25,73
0,460289;-0,15;-25,88;-0,53;25,88
0,470870;-0,15;-26,03;-0,45;26,03
0,480483;0,00;-26,03;-0,53;26,03
0,490542;0,00;-25,80;-0,53;25,81
0,500695;-0,15;-25,80;-0,53;25,81
0,510981;-0,38;-25,95;-0,45;25,96
0,521516;-0,15;-25,95;-0,45;25,95
0,531600;0,00;-25,88;-0,30;25,88
0,541062;0,23;-25,65;-0,30;25,65
0,554798;0,45;-25,35;-0,45;25,36
0,560387;0,15;-25,43;-0,30;25,43
0,570625;0,45;-25,43;-0,15;25,43
0,580821;0,53;-25,58;-0,15;25,58
0,592427;0,75;-25,35;0,00;25,36
0,600678;0,75;-25,50;0,15;25,51
0,611552;0,75;-25,35;0,15;25,36
0,622012;0,83;-25,20;0,15;25,21
0,634881;0,60;-25,65;-0,15;25,66
0,640676;0,75;-25,58;-0,15;25,59
0,650624;0,68;-25,43;-0,15;25,43
0,662371;0,45;-25,35;0,00;25,35
0,670991;0,45;-25,35;-0,15;25,35
0,680937;0,30;-25,58;-0,30;25,58
0,690840;0,15;-25,95;-0,45;25,95
0,701002;0,15;-26,18;-0,38;26,18
0,710639;0,15;-26,03;0,08;26,03
0,720688;0,15;-26,03;-0,08;26,03
0,732860;0,15;-26,25;-0,08;26,25
0,740533;0,23;-26,18;-0,08;26,18
0,750862;0,45;-26,18;-0,08;26,18
0,760355;0,45;-25,95;0,08;25,95
0,771960;0,38;-25,95;0,23;25,95
0,781983;0,30;-25,95;0,15;25,95
0,791138;0,45;-26,10;-0,15;26,10
0,800887;0,15;-25,95;-0,23;25,95
0,810690;-0,08;-25,95;-0,30;25,95
0,822379;-0,23;-26,03;-0,45;26,03
0,834935;-0,53;-25,95;-0,30;25,96
0,840538;-0,53;-25,88;-0,45;25,88
0,850767;-0,68;-25,65;-0,45;25,66
0,860338;-0,83;-25,73;-0,23;25,74
0,870728;-0,83;-25,35;0,38;25,37
0,882584;-0,53;-25,35;0,75;25,37
0,890867;-0,53;-25,13;0,75;25,14
0,901221;-0,45;-25,28;0,75;25,29
0,910640;-0,45;-25,35;0,45;25,36
0,922286;-0,53;-25,35;0,60;25,36
0,932455;-0,45;-25,35;0,45;25,36
0,941253;-0,08;-25,43;0,15;25,43
0,951177;-0,15;-25,80;0,08;25,80
0,961346;-0,45;-25,95;-0,45;25,96
0,975060;-0,30;-26,18;-0,45;26,18
0,991686;0,08;-26,18;-0,08;26,18
0,992877;0,38;-26,18;0,15;26,18
1,000697;0,45;-26,33;-0,08;26,33
1,010566;0,23;-26,25;0,38;26,25
1,020726;-0,15;-26,10;0,53;26,11
1,031062;0,08;-26,03;0,45;26,03
1,040682;0,38;-25,95;0,75;25,96
