time;Bx;By;Bz;BT
0,002176;0,23;-27,53;-0,30;27,53
0,003822;0,23;-27,53;-0,30;27,53
0,021113;-0,08;-27,68;-0,15;27,68
0,023905;0,15;-27,53;-0,23;27,53
0,034424;0,45;-27,68;-0,08;27,68
0,044164;0,68;-27,45;0,15;27,46
0,054102;0,45;-27,45;0,15;27,45
0,064168;0,53;-27,15;0,38;27,16
0,076483;0,45;-27,08;0,68;27,09
0,084165;0,75;-27,15;0,53;27,17
0,094115;0,83;-27,15;0,45;27,17
0,104169;0,68;-27,38;0,45;27,39
0,114156;0,83;-27,30;0,45;27,32
0,124110;0,68;-27,45;0,30;27,46
0,134259;0,68;-27,23;0,08;27,23
0,154781;0,53;-27,45;-0,15;27,46
0,155434;0,68;-27,38;-0,45;27,39
0,164186;0,68;-27,30;-0,60;27,31
0,175141;0,75;-27,30;-0,45;27,31
0,184272;0,90;-27,15;-0,30;27,17
0,194276;0,75;-27,15;-0,38;27,16
0,204398;0,53;-27,15;-0,15;27,16
0,217042;0,53;-27,15;-0,08;27,16
0,225494;0,75;-27,15;0,00;27,16
0,234309;0,75;-27,15;0,00;27,16
0,244325;0,60;-27,08;0,30;27,08
0,253912;0,45;-27,08;0,23;27,08
0,264485;0,38;-27,08;0,15;27,08
0,289531;0,38;-26,85;0,30;26,85
0,290377;0,75;-27,00;0,08;27,01
0,294135;0,75;-27,08;0,30;27,09
0,303864;0,45;-27,00;0,45;27,01
0,314026;0,38;-26,93;0,53;26,93
0,324925;0,15;-26,93;0,45;26,93
0,334083;0,15;-27,00;0,45;27,00
0,344083;0,45;-27,00;0,45;27,01
0,354020;0,23;-27,15;0,38;27,15
0,364123;-0,08;-27,15;0,45;27,15
0,375442;0,15;-27,08;0,30;27,08
0,384211;0,15;-27,15;0,23;27,15
0,394439;0,30;-27,23;0,38;27,23
0,403872;0,45;-27,23;0,45;27,23
0,414382;0,38;-27,15;0,45;27,16
0,432686;0,30;-27,08;0,23;27,08
0,434093;0,38;-27,23;0,30;27,23
0,445092;0,53;-27,08;0,23;27,08
0,453922;0,53;-27,08;0,15;27,08
0,464178;0,60;-26,93;0,00;26,93
0,474948;0,45;-27,08;-0,30;27,08
0,483916;0,68;-27,15;-0,38;27,16
0,494281;0,90;-27,00;-0,45;27,02
0,509041;0,75;-27,15;-0,30;27,16
0,514772;0,83;-27,00;-0,23;27,01
0,525717;0,60;-27,00;-0,15;27,01
0,535445;0,53;-27,15;-0,15;27,16
0,544418;0,53;-27,23;-0,08;27,23
0,554782;0,75;-27,08;0,00;27,09
0,566711;0,45;-27,00;0,08;27,00
0,583458;0,23;-27,23;-0,23;27,23
0,584488;0,23;-27,00;-0,23;27,00
0,593995;0,23;-26,85;-0,23;26,85
0,604161;0,45;-26,93;-0,30;26,93
0,614510;0,45;-26,85;-0,15;26,85
0,624131;0,38;-26,78;-0,23;26,78
0,634714;0,00;-26,93;-0,15;26,93
0,644830;0,15;-26,85;-0,45;26,85
0,654375;-0,08;-26,85;-0,15;26,85
0,664067;0,15;-26,93;-0,30;26,93
0,674314;0,23;-27,00;-0,15;27,00
0,684332;0,45;-26,93;-0,08;26,93
0,694261;0,15;-26,93;-0,08;26,93
0,704097;0,23;-27,15;-0,08;27,15
0,716769;0,38;-27,15;-0,15;27,15
0,727908;0,38;-27,15;-0,08;27,15
0,733938;0,83;-27,08;-0,15;27,09
0,744082;0,53;-27,38;0,08;27,38
0,753990;0,45;-27,53;-0,23;27,53
0,764606;0,38;-27,53;-0,08;27,53
0,774395;0,45;-27,53;-0,23;27,53
0,784174;0,45;-27,38;-0,30;27,38
0,794144;0,60;-27,38;-0,15;27,38
0,805160;0,75;-27,45;-0,15;27,46
0,814386;0,45;-27,45;-0,08;27,45
0,824988;0,68;-27,45;0,23;27,46
0,833830;0,68;-27,38;0,38;27,39
0,843801;0,75;-27,23;0,30;27,24
0,856995;0,83;-27,30;0,45;27,32
0,865381;0,83;-27,23;0,75;27,25
0,874132;0,83;-27,15;0,83;27,18
0,884601;0,75;-26,93;0,98;26,95
0,894124;0,75;-26,93;0,90;26,95
0,904685;0,60;-26,78;0,45;26,79
0,914381;0,53;-26,93;0,45;26,93
0,924320;0,45;-26,93;0,53;26,93
0,934795;0,53;-27,00;0,45;27,01
0,944484;0,60;-27,00;0,23;27,01
0,956009;0,60;-27,23;0,08;27,23
0,964663;0,45;-27,45;0,08;27,45
0,974425;0,45;-27,53;0,08;27,53
0,984638;0,45;-27,68;0,30;27,68
0,995068;0,68;-27,53;0,23;27,53
1,011091;0,75;-27,45;0,23;27,46
1,013987;0,68;-27,45;0,23;27,46
1,023917;0,68;-27,53;0,45;27,54
1,034098;0,23;-27,60;0,53;27,61
1,044627;0,45;-27,53;0,53;27,53
1,055602;0,45;-27,75;0,53;27,76
1,064292;0,45;-27,53;0,30;27,53
1,074598;0,75;-27,60;0,30;27,61
1,084688;0,83;-27,60;0,00;27,61
1,094179;0,68;-27,75;-0,15;27,76
1,107553;0,68;-27,45;-0,15;27,46
1,113940;0,90;-27,23;-0,15;27,24
1,125185;1,05;-27,23;0,00;27,25
1,134576;1,20;-26,93;0,00;26,95
1,148577;1,05;-27,00;0,23;27,02
1,161485;0,45;-27,08;0,08;27,08
1,164090;0,30;-27,23;0,30;27,23
1,174111;0,38;-27,45;-0,15;27,45
1,184151;0,38;-27,53;-0,15;27,53
1,195458;0,45;-27,53;-0,30;27,53
1,205593;0,45;-27,45;-0,53;27,46
1,215526;0,23;-27,75;-0,68;27,76
1,224765;0,38;-27,75;-1,05;27,77
1,234263;0,60;-27,60;-0,98;27,62
1,243977;0,68;-27,45;-1,05;27,48
1,264066;0,45;-27,15;-0,68;27,16
1,265481;0,60;-27,08;-0,75;27,09
1,276452;0,53;-27,08;-0,45;27,08
1,284444;0,23;-27,08;-0,15;27,08
1,294088;0,15;-27,00;0,00;27,00
1,304281;0,15;-27,00;0,38;27,00
1,314033;-0,15;-27,00;0,15;27,00
1,324112;-0,38;-27,08;0,23;27,08
1,334234;-0,23;-27,38;0,45;27,38
1,344633;-0,23;-27,38;0,60;27,38
1,354865;-0,23;-27,45;0,60;27,46
1,364770;-0,15;-27,30;0,30;27,30
1,374605;0,00;-27,15;0,15;27,15
1,384656;0,15;-27,00;0,15;27,00
1,394074;0,23;-26,93;0,38;26,93
1,409326;0,30;-26,93;0,23;26,93
1,414155;0,60;-26,55;0,00;26,56
1,424216;0,53;-26,70;-0,45;26,71
1,434178;0,53;-26,55;-0,45;26,56
1,444183;0,75;-26,55;-0,45;26,56
1,454366;0,75;-26,55;-0,23;26,56
1,464038;0,83;-26,85;-0,45;26,87
1,474843;0,98;-26,93;-0,45;26,95
1,485056;0,98;-27,08;-0,38;27,10
1,494220;0,75;-27,00;-0,45;27,01
1,505032;0,83;-26,93;-0,23;26,94
1,514177;0,90;-27,08;-0,15;27,09
1,526063;0,75;-27,45;0,08;27,46
1,533854;0,75;-27,45;0,08;27,46
1,545256;0,75;-27,38;0,08;27,39
1,557015;0,75;-27,15;0,00;27,16
1,564086;0,83;-27,08;-0,15;27,09
1,574211;0,98;-27,30;0,23;27,32
1,584296;0,83;-27,38;0,45;27,39
1,594020;0,75;-27,45;0,30;27,46
1,604575;0,60;-27,30;0,15;27,31
1,614787;0,53;-27,23;0,00;27,23
1,625174;0,45;-27,38;0,15;27,38
1,634979;0,45;-27,45;0,15;27,45
1,644676;0,38;-27,38;0,38;27,38
1,654371;0,38;-27,15;0,23;27,15
1,664719;0,23;-27,15;0,08;27,15
1,674002;0,30;-27,00;-0,23;27,00
1,683826;0,60;-26,93;0,08;26,93
1,693958;0,75;-27,00;0,08;27,01
1,704001;0,45;-26,85;-0,08;26,85
1,714202;0,45;-26,78;0,23;26,78
1,724122;0,38;-26,78;0,08;26,78
1,734167;0,45;-26,78;0,23;26,78
1,744269;0,45;-27,00;0,45;27,01
1,756009;0,15;-26,85;0,75;26,86
1,764097;-0,15;-26,93;0,45;26,93
1,774407;-0,15;-27,00;0,53;27,01
1,784478;-0,15;-26,93;0,53;26,93
1,794577;-0,15;-26,93;0,38;26,93
1,804618;0,00;-27,08;0,38;27,08
1,814297;0,00;-27,15;0,45;27,15
1,825227;0,38;-26,85;0,53;26,86
1,840496;0,45;-27,08;0,45;27,08
1,843899;0,60;-27,08;0,83;27,09
1,855477;0,53;-27,15;0,83;27,17
1,863888;0,60;-27,45;0,68;27,46
1,875075;0,53;-27,60;0,53;27,61
1,884534;0,60;-27,83;0,45;27,84
1,894251;0,68;-27,75;0,23;27,76
1,903819;0,30;-27,75;0,15;27,75
1,914036;0,23;-27,83;-0,15;27,83
1,924147;0,00;-27,68;-0,45;27,68
1,934480;0,15;-27,38;-0,45;27,38
1,944544;0,08;-27,15;-0,15;27,15
1,959474;0,08;-27,00;-0,15;27,00
1,964625;0,15;-26,85;-0,15;26,85
1,974231;-0,15;-26,85;-0,08;26,85
1,986190;0,23;-26,85;-0,08;26,85
1,994549;0,38;-26,78;0,15;26,78
2,004211;0,45;-26,85;0,15;26,85
2,013834;0,45;-26,93;0,23;26,93
2,024326;0,53;-27,00;-0,15;27,01
2,035228;0,53;-27,23;-0,08;27,23
2,044115;0,45;-27,08;0,23;27,08
2,054205;0,53;-27,08;0,08;27,08
2,063713;0,53;-27,08;0,15;27,08
2,074411;0,60;-27,15;-0,15;27,16
2,085267;0,75;-27,23;-0,15;27,24
2,094020;0,90;-27,15;-0,45;27,17
2,104171;0,60;-27,23;-0,15;27,23
2,113984;0,68;-27,15;-0,08;27,16
2,126436;0,45;-27,45;0,15;27,45
2,141199;0,45;-27,45;0,30;27,46
2,144090;0,15;-27,45;-0,08;27,45
2,154167;0,15;-27,45;-0,15;27,45
2,164059;0,15;-27,60;0,15;27,60
2,174368;-0,15;-27,75;0,38;27,75
2,185522;0,00;-27,83;0,30;27,83
2,194378;0,00;-27,60;0,15;27,60
2,205051;0,15;-27,45;0,00;27,45
2,214214;0,23;-27,45;-0,15;27,45
2,224721;0,45;-27,38;-0,15;27,38
2,239839;0,60;-27,30;-0,15;27,31
2,244481;0,53;-27,15;-0,38;27,16
2,254795;0,83;-26,93;-0,30;26,94
2,264002;0,68;-27,00;0,08;27,01
2,274680;0,60;-27,23;0,08;27,23
2,285423;0,68;-27,38;0,08;27,38
2,294004;0,45;-27,30;0,30;27,31
2,304160;0,15;-27,45;0,53;27,46
2,314135;0,00;-27,45;0,68;27,46
2,324754;-0,15;-27,60;0,68;27,61
2,334210;-0,15;-27,68;0,38;27,68
2,344283;-0,08;-27,45;-0,08;27,45
2,354301;-0,15;-27,45;-0,23;27,45
2,364701;-0,15;-27,45;-0,45;27,45
2,374766;-0,08;-27,60;-0,45;27,60
2,394027;0,15;-27,68;-0,45;27,68
2,394920;0,23;-27,45;-0,23;27,45
2,404674;0,45;-27,38;-0,08;27,38
2,414300;0,38;-27,45;0,38;27,46
2,424164;0,38;-27,45;0,45;27,46
2,433968;0,60;-27,38;0,45;27,39
2,443866;0,45;-27,08;0,45;27,08
2,454167;0,68;-26,85;0,45;26,86
2,464161;0,53;-26,85;0,45;26,86
2,474739;0,45;-27,00;0,38;27,01
2,485124;0,45;-27,00;0,23;27,00
2,494277;0,68;-26,93;0,08;26,93
2,504842;0,68;-26,93;0,15;26,93
2,527902;0,75;-26,78;0,15;26,79
2,528798;0,75;-27,00;0,15;27,01
2,543198;0,75;-27,23;0,08;27,24
2,544140;0,75;-27,15;0,08;27,16
2,554248;0,68;-27,15;-0,15;27,16
2,564120;0,75;-27,38;-0,08;27,39
2,574127;0,60;-27,23;-0,15;27,23
2,584099;0,68;-27,23;-0,30;27,24
2,594149;0,53;-27,53;-0,38;27,53
2,604209;0,68;-27,38;-0,45;27,39
2,614786;0,53;-27,45;-0,38;27,46
2,624898;0,53;-27,45;-0,38;27,46
2,634153;0,68;-27,38;-0,30;27,38
2,644037;0,83;-27,15;-0,30;27,16
2,655862;0,75;-27,38;-0,30;27,39
2,664711;0,53;-27,45;0,08;27,46
2,678041;0,53;-27,30;0,38;27,31
2,696272;0,30;-27,45;0,30;27,45
2,697018;0,30;-27,15;0,08;27,15
2,704909;0,30;-27,15;0,15;27,15
2,714506;0,38;-27,15;-0,08;27,15
2,724280;0,00;-27,08;-0,15;27,08
2,734184;0,00;-27,08;0,00;27,08
2,744155;0,15;-26,85;0,08;26,85
2,754132;0,00;-27,08;0,00;27,08
2,764167;0,23;-27,15;0,30;27,15
2,774639;0,15;-27,08;0,60;27,08
2,785541;0,15;-27,08;0,75;27,09
2,794340;0,08;-27,00;0,90;27,02
2,804742;0,15;-26,93;0,75;26,94
2,823173;0,45;-26,85;0,75;26,86
2,824156;0,53;-27,00;0,68;27,01
2,834516;0,68;-26,85;0,45;26,86
2,845852;0,53;-26,85;0,53;26,86
2,854089;0,60;-26,85;0,15;26,86
2,865953;0,68;-26,70;-0,15;26,71
2,874140;0,75;-26,85;-0,15;26,86
2,884574;0,53;-27,00;0,08;27,01
2,894747;0,38;-27,23;0,08;27,23
2,904962;0,15;-27,30;-0,15;27,30
2,915726;0,45;-27,15;-0,08;27,15
2,924852;0,75;-27,00;0,00;27,01
2,934059;0,60;-27,08;0,30;27,08
2,944170;0,68;-27,15;0,30;27,16
2,955116;0,75;-27,15;0,23;27,16
2,964009;0,98;-26,93;0,23;26,94
2,974206;0,68;-26,85;0,15;26,86
2,984201;0,75;-26,63;0,30;26,64
2,994074;0,45;-26,85;0,23;26,85
3,004313;0,45;-27,08;-0,15;27,08
3,015470;0,68;-27,08;0,00;27,08
3,024055;0,75;-27,00;0,15;27,01
3,034168;0,53;-27,15;0,08;27,16
3,044605;0,45;-27,15;-0,15;27,15
3,056111;0,98;-27,15;0,00;27,17
3,065731;0,68;-27,30;0,00;27,31
3,074206;0,53;-27,15;0,15;27,16
3,088617;0,45;-26,85;0,68;26,86
3,094580;0,15;-26,93;0,53;26,93
3,105195;0,15;-27,00;0,38;27,00
3,115103;0,23;-26,93;0,60;26,93
3,124133;0,15;-27,00;0,75;27,01
3,134242;-0,08;-27,08;0,83;27,09
3,143907;0,23;-27,15;0,75;27,16
3,154453;0,45;-27,15;0,75;27,16
3,165263;0,23;-27,30;0,45;27,30
3,175545;0,38;-27,45;0,30;27,45
3,185138;0,30;-27,45;0,53;27,46
3,195429;0,15;-27,75;0,53;27,76
3,204226;0,15;-27,75;0,60;27,76
3,220300;0,15;-27,75;0,53;27,76
3,224230;-0,08;-27,75;0,53;27,76
3,236230;-0,15;-27,60;0,45;27,60
