time;Bx;By;Bz;BT
0,002222;-0,53;-25,35;-0,45;25,36
0,005541;-0,45;-25,35;-0,68;25,36
0,015996;-0,53;-25,50;-0,90;25,52
0,026146;-0,53;-25,43;-0,83;25,44
0,039297;-0,30;-25,35;-1,12;25,38
0,045852;0,15;-25,28;-1,12;25,30
0,055547;0,23;-25,28;-0,98;25,29
0,073783;0,15;-25,05;-0,75;25,06
0,076530;0,08;-25,13;-1,12;25,15
0,087845;0,00;-24,98;-0,98;24,99
0,095768;0,15;-24,98;-0,90;24,99
0,107025;0,38;-25,05;-0,75;25,06
0,115816;0,30;-25,05;-0,60;25,06
0,126176;0,00;-25,20;-0,68;25,21
0,135980;-0,45;-25,43;-0,60;25,44
0,154951;-0,15;-25,05;-0,75;25,06
0,155926;0,23;-24,75;-0,53;24,76
0,165911;0,38;-25,05;-0,30;25,05
0,175839;0,30;-25,05;-0,38;25,05
0,185714;0,30;-25,05;-0,68;25,06
0,195855;0,38;-25,13;-0,75;25,14
0,205829;0,45;-25,05;-0,75;25,07
0,215934;0,68;-24,98;-0,60;24,99
0,225875;0,30;-25,35;-0,45;25,36
0,235806;0,30;-25,65;-0,38;25,65
0,245919;-0,15;-25,58;-0,45;25,58
0,272586;-0,23;-25,65;-0,23;25,65
0,273431;-0,30;-25,88;-0,15;25,88
0,276178;-0,45;-25,73;-0,08;25,73
0,285897;-0,45;-25,95;-0,08;25,95
0,295643;-0,30;-25,80;-0,15;25,80
0,305859;-0,30;-25,65;-0,08;25,65
0,315965;-0,38;-25,73;0,15;25,73
0,325646;-0,08;-25,73;0,08;25,73
0,335527;0,08;-25,65;-0,15;25,65
0,356655;0,15;-25,50;0,23;25,50
0,357166;0,15;-25,65;0,23;25,65
0,369662;0,15;-25,43;0,30;25,43
0,376465;0,15;-25,43;0,23;25,43
0,385444;0,38;-25,43;0,23;25,43
0,395706;0,15;-25,35;0,08;25,35
0,406120;0,23;-25,43;0,08;25,43
0,417014;0,23;-25,35;0,15;25,35
0,425914;0,45;-25,28;-0,15;25,28
0,436878;0,38;-25,20;-0,15;25,20
0,449062;0,45;-25,13;0,00;25,13
0,460642;0,60;-25,20;0,00;25,21
0,465794;0,45;-25,35;-0,15;25,35
0,479253;0,75;-25,35;-0,23;25,36
0,485631;0,60;-25,20;-0,30;25,21
0,495561;0,38;-25,43;-0,15;25,43
0,508596;0,23;-25,50;0,08;25,50
0,516239;0,23;-25,50;0,15;25,50
0,525969;-0,08;-25,65;0,15;25,65
0,536011;-0,15;-25,58;0,15;25,58
0,549251;-0,15;-25,58;0,15;25,58
0,558889;-0,38;-25,65;0,38;25,66
0,566199;-0,30;-25,65;0,53;25,66
0,575846;-0,15;-25,35;0,45;25,35
0,590821;-0,15;-25,35;0,15;25,35
0,595619;-0,08;-25,50;0,23;25,50
0,605934;0,30;-25,35;0,30;25,35
