time;Bx;By;Bz;BT
3,024781;-0,23;-25,20;0,38;25,20
3,037275;-0,38;-25,05;0,30;25,05
3,048756;-0,38;-25,05;0,53;25,06
3,054237;-0,30;-25,05;0,30;25,05
3,064289;-0,15;-24,98;0,30;24,98
3,075280;0,15;-24,75;0,15;24,75
3,084423;0,30;-24,90;-0,15;24,90
3,094121;0,23;-24,90;-0,15;24,90
3,104354;0,00;-24,90;0,15;24,90
3,114373;0,08;-25,20;0,08;25,20
3,124559;-0,08;-25,20;-0,08;25,20
3,134794;0,00;-25,28;0,23;25,28
3,145832;-0,15;-25,43;0,30;25,43
3,154699;-0,23;-25,35;0,30;25,35
3,164213;-0,30;-25,05;0,45;25,06
3,174761;-0,23;-25,05;0,38;25,05
3,186800;-0,15;-25,05;0,30;25,05
3,198193;-0,23;-24,98;0,23;24,98
3,205477;-0,23;-24,75;0,15;24,75
3,214353;-0,45;-24,75;0,08;24,75
3,224266;-0,45;-25,05;0,00;25,05
3,234536;-0,60;-25,20;0,15;25,21
3,245022;-0,68;-25,13;0,15;25,13
3,254285;-0,98;-25,43;0,15;25,44
3,264517;-0,98;-25,65;0,30;25,67
3,274430;-1,05;-25,73;0,45;25,75
3,285089;-0,45;-25,88;0,38;25,88
3,295973;-0,30;-25,80;0,38;25,80
3,304126;-0,15;-25,35;0,45;25,35
3,316773;-0,15;-25,58;0,30;25,58
3,324604;-0,30;-25,65;0,38;25,65
3,334345;-0,15;-25,65;0,45;25,65
3,344391;-0,15;-25,43;0,15;25,43
3,354192;0,15;-25,35;0,23;25,35
3,364278;-0,23;-25,35;0,30;25,35
3,374844;-0,45;-25,43;0,38;25,43
3,384580;-0,75;-25,58;0,15;25,59
3,394640;-0,45;-25,35;0,38;25,36
3,405304;-0,45;-25,35;0,23;25,35
3,414716;-0,60;-25,20;0,23;25,21
3,425131;-0,53;-25,28;0,15;25,28
3,434820;-0,53;-25,35;0,00;25,36
3,453001;-0,45;-25,28;0,00;25,28
3,453944;-0,23;-25,05;0,08;25,05
3,464948;-0,30;-24,90;0,15;24,90
3,474516;-0,45;-25,20;0,15;25,20
3,483945;-0,45;-25,05;-0,15;25,05
3,494827;-0,30;-25,05;-0,15;25,05
3,504958;-0,23;-24,98;0,15;24,98
3,517652;-0,38;-25,13;0,15;25,13
3,524435;-0,60;-25,20;0,15;25,21
3,535562;-0,75;-25,43;-0,15;25,44
3,544337;-0,53;-25,28;-0,15;25,28
3,554585;-0,38;-25,13;0,00;25,13
3,564284;-0,30;-25,20;0,15;25,20
3,576498;-0,45;-25,28;0,00;25,28
3,584347;-0,45;-25,43;-0,15;25,43
3,594368;-0,30;-25,05;0,08;25,05
3,604274;-0,23;-24,98;0,15;24,98
3,617836;-0,08;-24,68;0,23;24,68
3,632355;-0,08;-25,13;0,15;25,13
3,634273;-0,23;-25,28;-0,08;25,28
3,644174;-0,23;-25,35;0,00;25,35
3,653982;-0,23;-25,05;0,15;25,05
3,664168;-0,23;-24,98;0,15;24,98
3,677523;-0,30;-24,98;0,15;24,98
3,684788;-0,15;-25,05;0,15;25,05
3,694549;-0,23;-25,20;0,38;25,20
3,704281;-0,15;-25,05;0,45;25,05
3,714765;-0,08;-24,83;0,30;24,83
3,735207;0,15;-24,75;0,15;24,75
3,735911;0,00;-25,05;0,00;25,05
3,750248;-0,23;-25,13;-0,08;25,13
3,753919;-0,45;-25,43;0,15;25,43
3,764004;-0,90;-25,58;0,00;25,59
3,775095;-0,83;-25,65;-0,23;25,66
3,784192;-0,90;-25,65;-0,23;25,67
3,794339;-0,98;-25,58;-0,08;25,59
3,804090;-1,05;-25,73;-0,15;25,75
3,814806;-1,05;-25,65;-0,15;25,67
3,825667;-0,90;-25,65;0,15;25,67
3,835295;-0,68;-25,50;-0,08;25,51
3,846368;-0,23;-25,28;-0,15;25,28
3,854258;-0,23;-25,13;-0,15;25,13
3,865945;0,00;-25,13;-0,08;25,13
3,885791;-0,15;-25,35;-0,23;25,35
3,886498;-0,30;-25,05;-0,45;25,06
3,898546;0,00;-25,05;-0,30;25,05
3,904328;-0,23;-24,90;-0,45;24,91
3,914205;-0,08;-24,75;-0,53;24,76
3,925159;-0,15;-24,83;-0,45;24,83
3,934033;-0,30;-24,98;-0,23;24,98
3,944377;-0,30;-25,05;-0,23;25,05
3,955386;-0,15;-25,05;-0,08;25,05
3,965434;-0,08;-25,05;0,38;25,05
3,974406;-0,23;-25,13;0,45;25,13
3,984328;0,15;-25,05;0,45;25,05
3,994399;0,00;-25,05;0,75;25,06
4,004177;0,23;-25,13;0,83;25,14
4,017387;0,23;-25,05;0,68;25,06
4,029911;0,23;-25,20;0,53;25,21
4,034383;0,08;-25,28;0,45;25,28
4,044265;0,15;-25,28;0,08;25,28
4,054133;0,08;-25,13;0,23;25,13
4,064991;-0,08;-25,13;0,30;25,13
4,074506;-0,30;-25,20;0,38;25,20
4,084302;-0,75;-25,28;0,23;25,29
4,094430;-0,60;-25,43;0,38;25,43
4,104653;-0,45;-25,05;0,15;25,05
4,114424;-0,30;-24,90;0,30;24,90
4,125648;-0,45;-24,90;0,15;24,90
4,134843;-0,38;-24,90;-0,15;24,90
4,144524;-0,45;-24,90;-0,15;24,90
4,154775;-0,15;-24,75;-0,45;24,75
4,164919;0,15;-24,38;-0,30;24,38
4,176898;0,15;-24,15;-0,30;24,15
4,184122;0,00;-24,45;-0,15;24,45
4,195328;0,15;-24,68;-0,15;24,68
4,204087;0,30;-24,83;0,00;24,83
4,214864;0,23;-24,75;0,45;24,76
4,224092;0,53;-24,75;0,38;24,76
4,234165;0,45;-24,75;0,30;24,76
4,244522;0,15;-25,05;0,08;25,05
4,254153;0,15;-24,90;0,08;24,90
4,264583;0,08;-24,75;-0,08;24,75
4,275653;0,15;-24,75;-0,08;24,75
4,286438;-0,15;-24,53;-0,08;24,53
4,298697;-0,30;-24,75;-0,30;24,75
4,305991;-0,23;-24,98;-0,30;24,98
4,314334;0,00;-25,20;-0,23;25,20
4,324207;0,00;-25,28;-0,23;25,28
4,334032;-0,08;-25,43;-0,15;25,43
4,344336;0,23;-25,28;0,08;25,28
4,354229;-0,15;-25,35;-0,08;25,35
