time;Bx;By;Bz;BT
0,002022;0,08;-25,95;0,45;25,95
0,009231;0,00;-25,95;0,15;25,95
0,014457;-0,23;-26,40;0,00;26,40
0,028878;-0,30;-26,33;0,00;26,33
0,034106;-0,53;-26,40;-0,23;26,41
0,044749;-0,53;-26,48;-0,15;26,48
0,054012;-0,60;-26,40;-0,15;26,41
0,064339;-0,45;-26,48;0,08;26,48
0,074281;-0,45;-26,55;0,08;26,55
0,084228;-0,45;-26,78;0,08;26,78
0,094306;-0,30;-26,48;0,45;26,48
0,104004;-0,08;-26,55;0,15;26,55
0,120260;-0,08;-26,48;0,15;26,48
0,124209;0,00;-26,40;0,00;26,40
0,140048;0,45;-26,25;-0,15;26,25
0,144191;0,30;-26,25;-0,30;26,25
0,154101;0,23;-26,25;-0,38;26,25
0,164268;0,38;-26,10;-0,23;26,10
0,174761;0,45;-25,95;-0,15;25,95
0,184217;0,45;-25,95;-0,08;25,95
0,194135;0,45;-25,95;0,08;25,95
0,206173;0,45;-25,95;0,00;25,95
0,214299;0,30;-25,95;0,23;25,95
0,224404;0,30;-25,95;0,45;25,96
0,234558;0,30;-25,95;0,45;25,96
0,252466;0,15;-26,10;0,38;26,10
0,254058;0,00;-26,18;0,23;26,18
0,264563;-0,45;-26,10;0,15;26,10
0,274110;-0,45;-26,25;0,15;26,25
0,284208;-0,68;-26,25;0,15;26,26
0,294160;-0,68;-26,40;-0,15;26,41
0,306101;-0,83;-26,33;-0,15;26,34
0,314646;-0,90;-26,25;-0,38;26,27
0,324186;-0,98;-26,25;-0,53;26,27
0,335566;-0,98;-26,25;-0,75;26,28
0,344477;-0,68;-26,18;-0,75;26,19
0,359061;-0,60;-26,18;-0,83;26,19
0,364147;-0,38;-26,25;-0,83;26,27
0,374974;-0,45;-26,03;-0,60;26,04
0,384045;-0,45;-25,95;-0,75;25,96
0,402839;-0,45;-25,95;-0,45;25,96
0,403984;-0,23;-25,80;-0,23;25,80
0,414358;-0,15;-25,95;0,15;25,95
0,424549;-0,15;-25,95;0,15;25,95
0,434681;-0,38;-25,88;0,30;25,88
0,444274;-0,45;-26,10;0,38;26,11
0,455210;-0,38;-26,25;0,15;26,25
0,467743;-0,30;-26,55;0,15;26,55
0,474237;-0,15;-26,78;-0,08;26,78
0,484023;-0,15;-26,85;-0,23;26,85
0,494298;-0,15;-26,85;-0,53;26,86
0,505852;-0,15;-26,85;-0,68;26,86
0,514923;-0,15;-26,93;-0,83;26,94
0,524787;-0,15;-26,70;-0,68;26,71
0,534830;-0,08;-26,78;-0,53;26,78
0,547700;-0,08;-26,48;-0,38;26,48
0,559727;-0,15;-26,40;-0,30;26,40
0,564014;-0,15;-26,25;-0,08;26,25
0,577797;-0,38;-26,18;0,15;26,18
0,584398;-0,23;-26,25;0,38;26,25
0,594178;-0,15;-26,10;0,53;26,11
0,605009;-0,23;-26,03;0,38;26,03
0,614052;-0,23;-26,03;0,38;26,03
0,624801;-0,23;-26,25;0,53;26,26
0,634074;0,00;-26,10;0,75;26,11
0,644564;0,00;-26,10;0,75;26,11
0,659236;-0,15;-26,33;0,60;26,33
0,665956;-0,23;-26,48;0,38;26,48
0,675122;-0,08;-26,40;0,30;26,40
0,689417;-0,08;-26,48;0,45;26,48
0,694478;-0,08;-26,25;0,38;26,25
0,705595;0,30;-26,25;0,08;26,25
0,714278;0,15;-26,63;0,08;26,63
0,724721;0,08;-26,78;-0,45;26,78
0,735034;0,08;-26,63;-0,15;26,63
0,744578;0,00;-26,48;-0,08;26,48
0,753953;-0,15;-26,55;0,15;26,55
0,764407;-0,15;-26,48;-0,08;26,48
0,773986;-0,23;-26,55;0,00;26,55
0,784185;-0,68;-26,48;0,15;26,48
0,797662;-0,68;-26,18;0,00;26,18
0,812157;-0,53;-26,18;0,15;26,18
0,814606;-0,45;-26,03;0,00;26,03
0,827355;-0,38;-26,18;0,15;26,18
0,834216;-0,23;-26,10;-0,08;26,10
0,844561;-0,15;-26,03;0,15;26,03
0,854158;-0,38;-26,18;0,15;26,18
0,864326;-0,38;-26,10;0,15;26,10
0,874430;-0,23;-26,10;0,15;26,10
0,884325;-0,23;-25,95;0,45;25,95
0,894358;-0,45;-26,18;0,53;26,18
0,908333;-0,53;-26,18;0,23;26,18
0,914216;-0,75;-26,25;0,15;26,26
0,924539;-0,75;-26,33;0,08;26,34
0,934667;-0,53;-26,25;0,15;26,26
0,946480;-0,45;-26,40;0,15;26,40
0,958949;-0,68;-26,48;0,23;26,48
0,964041;-0,60;-26,48;0,08;26,48
0,974017;-0,30;-26,25;-0,15;26,25
0,984367;-0,15;-26,25;0,00;26,25
0,995762;0,08;-25,95;0,15;25,95
1,004532;0,00;-25,95;0,15;25,95
1,019376;-0,08;-26,10;0,00;26,10
1,024312;0,08;-26,18;-0,08;26,18
1,037507;0,15;-26,03;-0,30;26,03
1,045611;0,15;-26,25;-0,45;26,25
1,054283;0,23;-26,48;-0,08;26,48
1,064614;0,23;-26,48;-0,08;26,48
1,077163;0,23;-26,55;0,08;26,55
1,084475;0,30;-26,33;0,08;26,33
