time;Bx;By;Bz;BT
3,218930;-0,15;-26,33;0,30;26,33
3,219850;-0,23;-26,25;0,15;26,25
3,227915;-0,15;-26,25;0,38;26,25
3,242585;-0,45;-26,33;0,45;26,33
3,249440;-0,53;-26,40;0,00;26,41
3,259608;-0,68;-26,25;-0,08;26,26
3,268700;-0,38;-26,03;-0,45;26,03
3,278432;-0,68;-26,18;-0,68;26,19
3,288870;-0,68;-26,18;-0,68;26,19
3,298932;-0,68;-26,25;-0,60;26,27
3,309683;-0,60;-26,18;-0,68;26,19
3,318675;-0,45;-26,03;-0,68;26,04
3,328731;-0,23;-25,95;-0,45;25,95
3,338226;-0,23;-25,73;-0,45;25,73
3,350946;-0,38;-25,65;-0,45;25,66
3,363259;-0,53;-25,80;-0,30;25,81
3,368078;-0,75;-25,80;-0,30;25,81
3,378120;-0,45;-25,88;-0,45;25,88
3,387766;-0,45;-25,80;-0,23;25,80
3,398424;-0,38;-25,73;-0,23;25,73
3,408957;-0,53;-25,95;0,00;25,96
3,418216;-0,38;-26,25;0,00;26,25
3,428402;-0,60;-26,40;0,15;26,41
3,437904;-0,30;-26,18;0,00;26,18
3,448361;0,15;-25,95;-0,15;25,95
3,461250;0,15;-26,10;0,08;26,10
3,467931;0,15;-26,18;-0,08;26,18
3,481337;0,15;-26,25;-0,08;26,25
3,489727;0,38;-26,25;-0,30;26,25
3,498855;0,30;-26,25;-0,30;26,25
3,508555;0,53;-26,25;-0,30;26,26
3,517957;0,53;-26,25;-0,08;26,26
3,527975;0,38;-26,63;-0,08;26,63
3,538191;0,30;-26,33;-0,08;26,33
3,548590;0,23;-26,48;-0,08;26,48
3,559576;-0,08;-26,48;-0,08;26,48
3,571222;-0,23;-26,55;0,23;26,55
3,579441;-0,23;-26,48;0,53;26,48
3,587973;-0,30;-26,48;0,23;26,48
3,599936;-0,08;-26,40;0,38;26,40
3,620261;0,15;-25,95;0,15;25,95
3,620809;-0,15;-25,95;0,00;25,95
3,630144;-0,38;-25,95;-0,15;25,95
3,638258;0,08;-25,73;0,08;25,73
3,647945;0,30;-25,58;-0,15;25,58
3,657880;0,30;-25,58;-0,53;25,58
3,668252;0,38;-25,58;-0,45;25,58
3,680660;0,08;-25,65;-0,38;25,65
3,688380;-0,30;-25,80;-0,30;25,80
3,697991;-0,15;-26,10;-0,30;26,10
3,708881;0,08;-25,95;-0,30;25,95
3,718925;-0,23;-25,88;-0,45;25,88
3,728122;-0,60;-26,25;-0,38;26,26
3,738630;-0,75;-26,03;-0,23;26,04
3,748405;-0,90;-25,95;0,08;25,97
3,766593;-0,98;-26,10;-0,15;26,12
3,767571;-0,90;-26,25;0,00;26,27
3,784236;-0,83;-26,25;0,15;26,26
3,794779;-1,05;-26,18;0,15;26,20
3,797775;-1,05;-26,40;0,15;26,42
3,808034;-0,98;-26,55;0,00;26,57
3,817955;-0,75;-26,40;-0,15;26,41
3,828123;-0,60;-26,48;-0,08;26,48
3,838075;-0,45;-26,48;-0,08;26,48
3,848204;-0,30;-26,18;-0,08;26,18
3,858206;-0,38;-26,18;-0,15;26,18
3,868025;0,08;-26,25;0,15;26,25
3,879214;0,08;-26,10;0,45;26,10
3,887873;0,15;-25,95;0,68;25,96
3,900330;0,15;-25,95;0,90;25,97
3,909242;0,08;-25,95;0,90;25,97
3,917650;0,30;-25,95;1,05;25,97
3,928606;0,08;-26,03;0,90;26,04
3,937687;0,08;-26,18;0,90;26,19
