time;Bx;By;Bz;BT
1,311334;0,30;-27,08;-0,38;27,08
1,321777;0,45;-27,08;-0,38;27,08
1,333452;0,30;-27,00;-0,38;27,00
1,342093;0,15;-27,23;-0,45;27,23
1,353155;-0,15;-27,23;-0,38;27,23
1,361807;-0,45;-27,23;-0,38;27,23
1,373130;-0,68;-27,60;-0,53;27,61
1,384696;-0,60;-27,53;-0,23;27,53
1,391923;-0,53;-27,45;-0,15;27,46
1,402282;-0,68;-27,45;-0,45;27,46
1,411998;-0,38;-27,45;-0,45;27,46
1,421923;-0,30;-27,38;-0,45;27,38
1,443902;-0,38;-27,38;-0,75;27,39
1,444591;-0,15;-27,45;-0,45;27,45
1,459023;-0,15;-27,23;-0,45;27,23
1,462213;0,00;-27,23;-0,45;27,23
1,471472;0,23;-27,15;-0,45;27,15
1,482378;0,30;-27,08;-0,23;27,08
1,491441;0,30;-26,93;-0,38;26,93
1,501783;0,15;-26,93;-0,45;26,93
1,511841;0,23;-26,85;-0,30;26,85
1,521950;0,15;-26,85;-0,53;26,86
1,534291;0,30;-26,85;-0,38;26,85
1,542193;0,15;-26,55;-0,15;26,55
1,551628;0,15;-26,55;0,08;26,55
1,562108;0,15;-26,70;0,38;26,70
1,574967;-0,15;-26,85;0,45;26,85
1,587056;0,08;-26,55;0,38;26,55
1,591332;0,15;-26,48;0,30;26,48
1,601560;0,38;-26,55;0,45;26,56
1,611694;0,00;-26,33;0,53;26,33
1,621708;-0,15;-26,85;0,15;26,85
1,633022;-0,38;-26,85;0,38;26,86
1,641753;-0,45;-26,70;-0,08;26,70
1,651785;-0,23;-26,70;-0,15;26,70
1,663471;-0,15;-26,85;0,30;26,85
1,672717;-0,38;-27,00;0,23;27,00
1,682750;-0,38;-26,85;0,38;26,86
1,691573;-0,30;-27,08;0,30;27,08
1,703425;-0,30;-27,15;0,30;27,15
1,712009;-0,08;-27,15;0,15;27,15
1,721688;0,00;-27,00;0,15;27,00
1,731639;0,23;-27,15;0,45;27,15
1,741751;0,15;-27,00;0,15;27,00
1,751759;0,45;-26,93;0,45;26,93
1,761663;0,45;-26,93;-0,08;26,93
1,772229;0,60;-27,00;-0,15;27,01
1,783977;0,98;-26,78;-0,15;26,79
1,791647;0,98;-26,70;0,00;26,72
1,801897;1,05;-26,85;0,00;26,87
1,811786;0,75;-26,85;-0,30;26,86
1,821791;0,90;-27,15;-0,38;27,17
1,836405;0,68;-27,23;-0,60;27,24
1,842647;0,75;-27,23;-0,53;27,24
1,852934;0,75;-27,00;-0,45;27,01
1,861266;0,75;-26,85;-0,38;26,86
1,871736;0,45;-26,70;-0,60;26,71
1,882179;0,53;-26,78;-0,53;26,79
1,891428;0,53;-26,70;-0,53;26,71
1,901828;0,38;-26,55;-0,45;26,56
1,911449;0,23;-26,55;-0,38;26,55
1,921691;0,23;-26,55;-0,30;26,55
1,931564;0,00;-26,63;-0,45;26,63
1,941457;-0,15;-26,78;-0,75;26,79
1,951843;0,15;-27,08;-0,83;27,09
1,961840;0,08;-26,78;-0,98;26,79
1,971846;0,00;-26,78;-1,12;26,80
1,985847;0,15;-26,55;-1,12;26,57
1,993555;0,45;-26,33;-1,05;26,35
2,001659;0,30;-26,33;-0,98;26,34
2,012783;0,45;-26,25;-0,90;26,27
2,021789;0,45;-26,48;-0,75;26,49
2,032203;0,23;-26,48;-0,45;26,48
2,041566;0,15;-26,63;-0,30;26,63
2,051871;0,23;-26,78;-0,30;26,78
2,061580;0,23;-27,08;-0,30;27,08
2,071765;-0,15;-27,30;-0,45;27,30
2,082690;-0,08;-27,45;-0,53;27,46
2,091598;-0,15;-27,53;-0,30;27,53
2,101878;-0,15;-27,38;-0,23;27,38
2,111690;-0,15;-27,23;-0,45;27,23
2,121950;0,08;-27,30;-0,53;27,31
2,137729;0,08;-27,15;-0,30;27,15
2,142103;0,23;-27,15;-0,15;27,15
2,151802;0,38;-27,30;-0,15;27,30
2,161652;0,45;-27,23;-0,15;27,23
2,171898;0,45;-27,23;-0,53;27,23
2,181827;0,30;-27,15;-0,38;27,15
2,191462;0,30;-27,15;-0,23;27,15
2,201755;0,23;-27,15;0,08;27,15
2,212078;0,30;-27,08;-0,08;27,08
2,222460;0,00;-26,85;-0,08;26,85
2,232112;0,08;-26,63;-0,08;26,63
2,242537;0,15;-26,63;0,15;26,63
2,251825;0,23;-26,48;0,45;26,48
2,262104;0,08;-26,55;0,15;26,55
2,272340;0,23;-26,40;0,08;26,40
2,281724;0,15;-26,55;-0,15;26,55
2,291625;0,00;-26,63;0,15;26,63
2,301589;0,15;-26,63;0,08;26,63
2,312549;-0,15;-26,70;0,00;26,70
2,321895;-0,30;-26,70;-0,08;26,70
2,331864;-0,45;-26,78;0,00;26,78
2,343017;-0,15;-26,70;0,15;26,70
2,352139;-0,15;-27,00;0,15;27,00
2,364388;-0,15;-26,93;0,15;26,93
2,371956;-0,08;-26,78;-0,08;26,78
2,381943;0,15;-26,85;-0,15;26,85
2,392325;0,38;-27,00;-0,15;27,00
2,401835;0,53;-26,93;-0,15;26,93
2,413522;0,53;-27,08;-0,38;27,08
2,421665;0,38;-27,08;-0,38;27,08
2,431697;0,00;-26,93;-0,30;26,93
2,441440;0,08;-26,93;-0,45;26,93
2,451804;-0,08;-27,15;-0,23;27,15
2,462534;-0,23;-27,15;-0,23;27,15
2,471654;-0,23;-27,15;-0,45;27,15
2,482052;-0,23;-27,08;-0,45;27,08
2,491775;0,08;-26,93;-0,45;26,93
2,502411;0,23;-27,00;-0,30;27,00
2,514018;0,45;-26,85;-0,15;26,85
2,521819;0,45;-26,93;-0,08;26,93
2,532369;0,45;-26,85;-0,15;26,85
2,542257;0,45;-26,78;-0,15;26,78
2,555679;0,45;-26,63;0,23;26,63
2,566386;0,30;-26,70;0,38;26,70
2,572021;0,08;-26,63;0,53;26,63
2,581426;0,08;-26,55;0,38;26,55
2,591801;0,08;-26,63;0,38;26,63
2,601565;0,08;-26,70;0,15;26,70
2,611987;0,00;-26,63;0,15;26,63
2,621819;-0,08;-26,85;0,15;26,85
2,631459;-0,15;-26,78;-0,30;26,78
2,641516;0,30;-26,93;-0,38;26,93
2,651929;0,23;-27,08;-0,38;27,08
2,662071;0,23;-27,15;-0,15;27,15
2,673330;0,45;-27,08;-0,15;27,08
2,681830;0,45;-26,70;-0,15;26,70
2,692598;0,68;-26,78;-0,15;26,78
2,703472;0,45;-26,78;-0,30;26,78
2,714911;0,53;-26,85;-0,15;26,86
2,721549;0,15;-26,78;0,00;26,78
2,731702;0,23;-26,70;-0,23;26,70
2,741532;0,38;-26,70;-0,38;26,71
2,751803;-0,08;-26,78;-0,60;26,78
2,761754;0,00;-26,93;-0,30;26,93
2,771642;0,08;-26,93;-0,30;26,93
2,782138;0,23;-27,00;-0,30;27,00
2,792049;0,15;-26,93;0,15;26,93
2,802493;0,15;-27,08;-0,08;27,08
2,821375;0,38;-27,15;0,23;27,15
2,822397;0,23;-27,15;-0,08;27,15
2,831725;0,15;-27,15;0,15;27,15
2,841827;0,08;-27,23;-0,08;27,23
2,851710;-0,23;-27,30;0,15;27,30
2,862037;-0,30;-27,38;0,15;27,38
2,871690;-0,15;-27,38;-0,08;27,38
2,881873;-0,45;-27,38;0,00;27,38
2,891893;-0,83;-27,15;-0,15;27,16
2,901723;-0,98;-27,15;0,15;27,17
2,912273;-0,68;-27,15;0,15;27,16
2,921999;-0,83;-27,23;0,23;27,24
2,931672;-0,68;-27,23;0,45;27,24
2,942502;-0,60;-27,08;0,45;27,09
2,952127;-0,45;-27,08;0,45;27,08
2,969951;-0,15;-26,85;0,15;26,85
2,971241;-0,08;-26,93;-0,08;26,93
2,981998;0,08;-27,00;-0,23;27,00
2,991933;-0,08;-27,00;-0,45;27,00
3,003052;-0,08;-26,93;-0,53;26,93
3,011683;-0,08;-27,00;-0,68;27,01
3,022134;-0,15;-26,93;-0,75;26,94
3,031767;-0,53;-26,93;-0,68;26,94
3,041776;-0,75;-27,08;-0,23;27,09
3,051956;-0,60;-27,08;0,00;27,08
3,062423;-0,45;-27,00;0,15;27,00
3,071649;-0,38;-26,85;0,38;26,86
3,082168;-0,15;-26,78;0,30;26,78
3,092139;-0,15;-26,70;0,00;26,70
3,102276;0,08;-26,70;0,15;26,70
3,120591;0,38;-26,78;-0,08;26,78
3,121544;0,30;-26,70;-0,08;26,70
3,137218;0,08;-26,70;-0,23;26,70
3,141942;-0,08;-26,78;-0,45;26,78
3,151354;-0,15;-26,85;-0,30;26,85
3,161940;-0,15;-26,93;-0,30;26,93
3,171554;0,00;-27,00;-0,15;27,00
3,181706;0,15;-27,00;0,15;27,00
3,193959;0,00;-26,93;0,15;26,93
3,201533;0,23;-26,93;-0,23;26,93
3,211937;0,30;-27,08;-0,15;27,08
3,221339;0,08;-27,00;-0,08;27,00
3,232262;0,30;-27,15;-0,45;27,16
3,242004;0,30;-27,15;-0,30;27,15
3,251949;0,15;-27,00;-0,23;27,00
3,263041;0,00;-27,15;-0,30;27,15
3,271344;0,08;-27,15;-0,30;27,15
3,281741;0,23;-27,15;-0,23;27,15
3,293994;0,15;-27,00;-0,30;27,00
3,301949;0,38;-27,08;-0,15;27,08
3,312010;0,23;-26,93;0,15;26,93
3,321850;0,15;-26,85;0,30;26,85
3,334193;0,45;-26,93;0,38;26,93
3,343016;0,75;-26,85;0,53;26,87
3,352461;0,68;-26,85;0,45;26,86
3,361979;0,45;-26,93;0,45;26,93
3,371693;0,38;-27,23;0,38;27,23
3,381741;0,60;-27,30;0,30;27,31
3,392197;0,60;-27,30;0,45;27,31
3,401912;0,60;-27,38;0,23;27,38
3,411679;0,53;-27,30;0,00;27,31
3,421524;0,53;-27,23;-0,30;27,23
3,431599;0,53;-27,23;-0,38;27,23
3,443069;0,53;-27,15;-0,30;27,16
3,451659;0,83;-26,78;-0,15;26,79
3,461858;0,75;-26,63;-0,30;26,64
3,471767;0,75;-26,85;-0,75;26,87
3,481872;0,75;-26,85;-0,75;26,87
3,493811;0,60;-26,85;-0,60;26,86
3,502302;0,45;-26,85;-0,60;26,86
3,512184;0,38;-26,70;-0,38;26,71
3,522454;0,23;-26,85;-0,45;26,85
3,531859;0,15;-27,23;-0,45;27,23
3,542956;0,08;-27,23;-0,68;27,23
3,551583;-0,08;-27,15;-0,30;27,15
3,561801;-0,15;-27,30;-0,08;27,30
3,571565;-0,15;-27,45;-0,15;27,45
3,581766;-0,15;-27,38;-0,23;27,38
3,591752;0,15;-27,45;-0,15;27,45
3,601631;0,30;-27,30;-0,08;27,30
3,611668;0,38;-27,08;-0,15;27,08
3,622144;0,38;-26,93;0,08;26,93
3,632198;0,53;-27,15;-0,15;27,16
3,642376;0,53;-27,15;-0,15;27,16
3,652375;0,53;-27,00;-0,08;27,01
3,663383;0,45;-27,15;-0,08;27,15
3,672466;0,30;-27,23;-0,23;27,23
3,683990;0,15;-27,38;-0,23;27,38
3,696162;0,08;-27,38;-0,15;27,38
3,701520;-0,15;-27,38;-0,15;27,38
3,712019;0,08;-27,23;-0,15;27,23
3,721747;-0,15;-27,15;-0,45;27,15
3,732920;-0,15;-27,15;-0,45;27,15
3,741718;0,08;-27,23;-0,45;27,23
3,751441;-0,23;-27,08;-0,68;27,08
3,761811;-0,23;-27,08;-0,75;27,09
3,771922;-0,15;-27,30;-0,68;27,31
3,782041;0,15;-27,23;-0,83;27,24
3,802684;-0,15;-27,23;-0,90;27,24
3,803825;0,15;-27,15;-0,45;27,15
3,813849;0,08;-27,30;-0,45;27,30
3,822153;-0,15;-27,15;-0,45;27,15
3,831839;0,23;-27,15;-0,08;27,15
3,841368;0,08;-27,15;0,15;27,15
3,851607;0,15;-26,93;0,15;26,93
3,862101;0,15;-27,00;0,15;27,00
3,871977;0,38;-26,78;0,15;26,78
3,881992;0,23;-26,78;0,08;26,78
3,891701;0,53;-26,78;-0,08;26,78
3,902013;0,38;-26,70;-0,23;26,70
3,912082;0,15;-26,55;-0,30;26,55
3,922475;0,30;-26,55;-0,38;26,55
3,932202;0,15;-26,78;-0,30;26,78
3,945505;0,08;-26,70;-0,30;26,70
3,952299;-0,30;-26,93;0,00;26,93
3,961572;0,15;-26,85;-0,23;26,85
3,971813;-0,15;-26,85;0,15;26,85
3,981845;0,15;-27,00;0,30;27,00
3,993246;0,15;-27,15;0,38;27,15
4,002191;0,38;-27,00;0,30;27,00
4,012658;0,45;-26,85;0,08;26,85
4,021564;0,60;-26,85;0,23;26,86
4,032360;0,83;-26,63;0,30;26,64
4,041840;0,60;-26,48;0,30;26,48
4,051603;0,75;-26,18;0,15;26,19
4,062017;0,75;-26,18;0,00;26,19
4,071988;0,98;-26,25;-0,15;26,27
4,081876;0,60;-26,40;-0,15;26,41
4,094439;0,45;-26,48;0,08;26,48
4,102161;0,30;-26,78;-0,08;26,78
4,111699;0,23;-26,85;-0,08;26,85
4,122160;0,15;-26,85;-0,08;26,85
4,131854;0,15;-26,93;0,08;26,93
4,141916;-0,08;-26,85;0,15;26,85
4,151650;-0,15;-26,85;0,30;26,85
4,161747;0,15;-26,70;0,30;26,70
4,176546;0,23;-26,78;0,38;26,78
4,181971;0,68;-26,63;0,45;26,64
