time;Bx;By;Bz;BT
0,001581;-0,15;-26,18;-0,30;26,18
0,021876;-0,45;-26,40;0,00;26,40
0,022500;-0,53;-26,63;0,15;26,63
0,029861;-0,53;-26,55;0,15;26,56
0,040797;-0,68;-26,70;0,00;26,71
0,058179;-0,83;-26,48;0,15;26,49
0,061405;-0,75;-26,48;-0,15;26,49
0,078171;-0,68;-26,40;0,23;26,41
0,087292;-0,60;-26,55;0,60;26,56
0,089117;-0,38;-26,40;0,15;26,40
0,099613;-0,15;-26,10;0,15;26,10
0,111336;-0,15;-26,03;0,15;26,03
0,119690;-0,15;-26,03;0,38;26,03
0,129623;-0,08;-26,25;0,15;26,25
0,139164;0,08;-26,18;0,38;26,18
0,158420;0,08;-26,18;0,38;26,18
0,159449;0,00;-26,10;0,30;26,10
0,169636;0,00;-26,03;0,53;26,03
0,179461;0,00;-26,03;0,53;26,03
0,189330;-0,15;-26,10;0,45;26,10
0,199585;0,00;-25,95;0,38;25,95
0,211404;-0,15;-25,65;0,53;25,66
0,219544;-0,23;-25,80;0,45;25,80
0,229521;0,00;-25,95;0,30;25,95
0,239430;0,30;-26,03;0,38;26,03
0,255946;0,15;-26,03;0,15;26,03
0,260709;-0,08;-26,25;0,15;26,25
0,270828;-0,15;-26,25;0,30;26,25
0,279498;-0,15;-26,40;0,15;26,40
0,289914;-0,15;-26,70;0,15;26,70
0,299566;0,08;-26,55;0,38;26,55
0,309888;-0,08;-26,55;0,38;26,55
0,319412;-0,45;-26,63;0,15;26,63
0,329474;-0,38;-26,85;0,15;26,85
0,339220;-0,23;-26,70;0,00;26,70
0,356456;-0,08;-26,85;-0,15;26,85
0,359255;-0,15;-26,85;0,00;26,85
0,371162;-0,15;-26,78;0,15;26,78
0,379790;-0,15;-26,63;-0,23;26,63
0,389356;-0,15;-26,63;-0,23;26,63
0,399515;-0,15;-26,55;0,00;26,55
0,410806;-0,15;-26,40;0,00;26,40
0,419517;-0,08;-26,55;0,30;26,55
0,429430;-0,23;-26,40;0,30;26,40
0,439192;-0,15;-26,25;0,15;26,25
0,451342;-0,23;-26,10;0,15;26,10
0,462385;-0,38;-26,40;0,45;26,41
0,469620;-0,23;-26,10;0,53;26,11
0,480299;-0,38;-25,95;0,45;25,96
0,489546;-0,23;-26,18;0,60;26,18
0,499739;-0,30;-26,10;0,45;26,11
0,510213;-0,15;-26,18;0,60;26,18
0,519611;-0,15;-26,25;0,75;26,26
0,529729;-0,15;-26,33;0,45;26,33
0,540195;-0,23;-26,10;0,38;26,10
0,552812;-0,45;-26,40;0,45;26,41
0,566439;-0,30;-26,33;0,45;26,33
0,569296;-0,08;-26,25;0,53;26,26
0,580650;-0,15;-26,25;0,53;26,26
0,589983;-0,15;-26,25;0,53;26,26
0,600800;-0,08;-26,25;0,53;26,26
0,610728;0,15;-26,33;0,75;26,34
0,620482;0,15;-26,18;0,98;26,19
0,629766;0,15;-26,18;0,98;26,19
0,639564;0,15;-26,40;0,98;26,42
0,650450;-0,15;-26,48;0,75;26,49
0,663318;-0,08;-26,55;0,98;26,57
0,669405;0,00;-26,40;0,98;26,42
0,679189;0,00;-26,48;1,20;26,50
0,689263;0,08;-26,55;0,98;26,57
0,701359;0,15;-26,70;0,68;26,71
0,709615;0,15;-26,70;0,45;26,70
0,719856;0,30;-26,63;0,38;26,63
0,730048;0,08;-26,63;0,38;26,63
0,740511;0,00;-26,63;0,30;26,63
0,750266;0,00;-26,85;0,38;26,85
0,759381;-0,15;-26,55;0,00;26,55
0,769544;-0,15;-26,48;0,30;26,48
0,779691;-0,23;-26,55;0,53;26,56
0,791766;-0,30;-26,40;0,75;26,41
0,799838;-0,15;-26,48;0,83;26,49
0,810111;-0,15;-26,33;0,98;26,34
0,819495;0,15;-26,18;0,98;26,19
0,829831;0,15;-26,25;0,68;26,26
0,839779;0,15;-26,33;0,68;26,33
0,850543;0,00;-26,33;0,60;26,33
0,860564;0,15;-26,33;0,53;26,33
0,869373;0,00;-26,48;0,45;26,48
0,879506;-0,15;-26,48;0,45;26,48
0,889750;0,00;-26,55;0,38;26,55
0,899713;-0,38;-26,63;0,38;26,63
0,911547;-0,45;-26,55;0,60;26,56
0,920106;-0,45;-26,55;0,53;26,56
0,931360;-0,30;-26,70;0,23;26,70
0,943930;-0,30;-26,55;0,23;26,55
0,949961;0,00;-26,48;0,15;26,48
0,959069;0,00;-26,40;0,15;26,40
0,969345;0,15;-26,25;0,00;26,25
0,979699;0,23;-26,25;0,08;26,25
0,990601;0,15;-25,95;-0,08;25,95
0,999700;0,45;-25,95;0,08;25,95
1,009499;0,30;-25,88;0,08;25,88
1,019701;0,30;-25,95;0,15;25,95
1,031259;0,15;-26,10;0,08;26,10
1,049917;0,15;-25,95;0,15;25,95
1,050602;0,08;-25,88;0,38;25,88
1,066790;0,08;-26,03;0,45;26,03
1,069559;0,30;-26,03;0,45;26,03
1,079529;0,23;-26,25;0,23;26,25
1,090356;0,45;-26,18;0,45;26,18
1,099505;0,60;-26,18;0,45;26,19
1,109628;0,38;-26,03;0,53;26,03
1,119438;0,15;-26,18;0,45;26,18
1,130100;0,15;-26,10;0,30;26,10
1,150539;0,45;-25,88;0,08;25,88
1,151400;0,38;-25,95;0,23;25,95
1,163189;0,30;-25,88;0,38;25,88
1,169561;0,38;-25,73;0,23;25,73
1,180058;0,15;-25,65;0,15;25,65
1,190209;0,30;-25,95;0,15;25,95
1,199392;0,45;-26,03;0,15;26,03
1,209641;0,45;-26,25;-0,08;26,25
1,219622;0,45;-26,18;0,15;26,18
1,231310;0,53;-26,25;0,08;26,26
1,244186;0,45;-26,33;0,23;26,33
1,249863;0,15;-26,25;0,38;26,25
1,260675;0,23;-26,33;0,68;26,33
1,269378;0,30;-26,03;0,45;26,03
1,280219;-0,15;-26,10;0,60;26,11
1,290173;0,08;-25,95;0,75;25,96
1,300147;-0,15;-26,40;0,75;26,41
1,310409;-0,45;-26,25;0,60;26,26
1,319493;-0,53;-26,10;0,53;26,11
1,329629;-0,45;-26,33;0,38;26,33
1,347152;-0,45;-26,25;0,15;26,25
1,349125;-0,38;-26,33;0,00;26,33
1,361282;-0,15;-26,33;-0,23;26,33
1,369917;-0,08;-26,40;-0,30;26,40
1,379619;-0,08;-26,25;-0,38;26,25
1,390532;0,00;-26,25;-0,53;26,26
1,399765;0,38;-26,18;-0,53;26,18
1,409684;0,38;-26,18;-0,53;26,18
1,419803;0,30;-26,25;-0,60;26,26
1,430151;0,15;-26,03;-0,45;26,03
1,448415;0,30;-26,03;-0,45;26,03
