time;Bx;By;Bz;BT
0,002134;0,68;-25,65;0,00;25,66
0,005056;0,75;-25,50;-0,08;25,51
0,025746;0,60;-25,58;-0,23;25,58
0,026175;0,53;-25,65;0,08;25,66
0,034766;0,23;-25,80;0,23;25,80
0,044322;0,08;-25,95;0,08;25,95
0,054503;-0,08;-25,95;0,00;25,95
0,065776;-0,15;-25,80;0,15;25,80
0,074325;-0,15;-25,58;-0,15;25,58
0,085546;-0,23;-25,65;-0,15;25,65
0,111157;-0,23;-25,65;-0,15;25,65
0,111725;-0,30;-25,88;-0,23;25,88
0,114745;-0,08;-25,88;-0,08;25,88
0,124551;-0,23;-25,80;-0,08;25,80
0,134599;-0,45;-25,95;-0,23;25,95
0,144256;-0,38;-26,25;-0,08;26,25
0,154657;-0,45;-26,48;0,15;26,48
0,164744;-0,45;-26,25;0,08;26,25
0,174630;-0,45;-26,33;-0,08;26,33
0,184679;-0,30;-26,25;0,15;26,25
0,194708;-0,38;-26,25;-0,08;26,25
0,210916;-0,15;-26,25;0,00;26,25
0,215529;0,15;-26,03;0,15;26,03
0,224734;-0,15;-25,95;-0,08;25,95
0,234646;0,00;-25,95;-0,23;25,95
0,248104;-0,08;-26,10;-0,60;26,11
0,255923;-0,08;-26,03;-0,15;26,03
0,264664;-0,23;-25,95;-0,30;25,95
0,275545;0,08;-25,95;-0,15;25,95
0,293849;0,15;-26,18;-0,15;26,18
0,294753;-0,15;-26,55;-0,30;26,55
0,304563;-0,15;-26,70;-0,15;26,70
0,318101;-0,08;-26,78;-0,15;26,78
0,324415;0,15;-26,70;0,08;26,70
0,334428;0,30;-26,93;-0,15;26,93
0,344378;0,38;-26,85;-0,15;26,85
0,354507;0,15;-26,85;-0,30;26,85
0,364588;0,08;-26,70;-0,30;26,70
0,374375;0,08;-26,25;-0,30;26,25
0,384447;0,45;-26,10;-0,30;26,11
0,394799;0,45;-25,80;-0,30;25,81
0,405610;0,23;-25,73;-0,15;25,73
0,416448;0,15;-25,50;0,15;25,50
0,427279;0,15;-25,35;0,30;25,35
0,434478;0,23;-25,35;0,53;25,36
0,444856;0,08;-25,50;0,68;25,51
0,454566;0,00;-25,65;0,53;25,66
0,465019;0,00;-25,65;0,45;25,65
