,,Info,,Tempo (s),Tensão (V),,Incerteza de Tempo (s),Incerteza de Tensão (V)
0,Sample Interval,1.000000e-05,,-0.01449,-0.84,,8.703878456613466e-06,0.02097585206868841
1,Trigger Point,1.450000000000e+03,,-0.01448,-0.84,,8.703878456613466e-06,0.02097585206868841
2,,,,-0.01447,-0.84,,8.703878456613466e-06,0.02097585206868841
3,,,,-0.01446,-0.88,,8.703878456613466e-06,0.022014226990914303
4,,,,-0.01445,-0.88,,8.703878456613466e-06,0.022014226990914303
5,Source,CH1,,-0.01444,-0.88,,8.703878456613466e-06,0.022014226990914303
6,Vertical Units,V,,-0.01443,-0.92,,8.703878456613466e-06,0.023052679020181144
7,Vertical Scale,1.000000e+00,,-0.01442,-0.92,,8.703878456613466e-06,0.023052679020181144
8,Vertical Offset,0.000000e+00,,-0.01441,-0.92,,8.703878456613466e-06,0.023052679020181144
9,Horizontal Units,s,,-0.0144,-0.96,,8.703878456613466e-06,0.02409119818538505
10,Horizontal Scale,2.500000e-03,,-0.01439,-0.96,,8.703878456613466e-06,0.02409119818538505
11,Pt Fmt,Y,,-0.01438,-0.96,,8.703878456613466e-06,0.02409119818538505
12,Yzero,0.000000e+00,,-0.01437,-0.96,,8.703878456613466e-06,0.02409119818538505
13,Probe Atten,1.000000e+00,,-0.01436,-0.96,,8.703878456613466e-06,0.02409119818538505
14,Model Number,TBS1062,,-0.01435,-1.0,,8.703878456613466e-06,0.025129776163099818
15,Serial Number,C011224,,-0.01434,-1.0,,8.703878456613466e-06,0.025129776163099818
16,Firmware Version,FV:v26.01,,-0.01433,-1.0,,8.703878456613466e-06,0.025129776163099818
17,,,,-0.01432,-1.04,,8.703878456613466e-06,0.02616840595083124
18,,,,-0.01431,-1.04,,8.703878456613466e-06,0.02616840595083124
19,,,,-0.0143,-1.04,,8.703878456613466e-06,0.02616840595083124
20,,,,-0.01429,-1.04,,8.703878456613466e-06,0.02616840595083124
21,,,,-0.01428,-1.08,,8.703878456613466e-06,0.02720708161504096
22,,,,-0.01427,-1.08,,8.703878456613466e-06,0.02720708161504096
23,,,,-0.01426,-1.08,,8.703878456613466e-06,0.02720708161504096
24,,,,-0.01425,-1.12,,8.703878456613466e-06,0.02824579809471667
25,,,,-0.01424,-1.12,,8.703878456613466e-06,0.02824579809471667
26,,,,-0.01423,-1.12,,8.703878456613466e-06,0.02824579809471667
27,,,,-0.01422,-1.12,,8.703878456613466e-06,0.02824579809471667
28,,,,-0.01421,-1.16,,8.703878456613466e-06,0.02928455104671232
29,,,,-0.0142,-1.16,,8.703878456613466e-06,0.02928455104671232
30,,,,-0.01419,-1.16,,8.703878456613466e-06,0.02928455104671232
31,,,,-0.01418,-1.16,,8.703878456613466e-06,0.02928455104671232
32,,,,-0.01417,-1.2,,8.703878456613466e-06,0.030323336722852576
33,,,,-0.01416,-1.2,,8.703878456613466e-06,0.030323336722852576
34,,,,-0.01415,-1.2,,8.703878456613466e-06,0.030323336722852576
35,,,,-0.01414,-1.24,,8.703878456613466e-06,0.03136215187144369
36,,,,-0.01413,-1.24,,8.703878456613466e-06,0.03136215187144369
37,,,,-0.01412,-1.24,,8.703878456613466e-06,0.03136215187144369
38,,,,-0.01411,-1.24,,8.703878456613466e-06,0.03136215187144369
39,,,,-0.0141,-1.28,,8.703878456613466e-06,0.032400993657718265
40,,,,-0.01409,-1.28,,8.703878456613466e-06,0.032400993657718265
41,,,,-0.01408,-1.28,,8.703878456613466e-06,0.032400993657718265
42,,,,-0.01407,-1.28,,8.703878456613466e-06,0.032400993657718265
43,,,,-0.01406,-1.32,,8.703878456613466e-06,0.03343985959909969
44,,,,-0.01405,-1.32,,8.703878456613466e-06,0.03343985959909969
45,,,,-0.01404,-1.32,,8.703878456613466e-06,0.03343985959909969
46,,,,-0.01403,-1.32,,8.703878456613466e-06,0.03343985959909969
47,,,,-0.01402,-1.36,,8.703878456613466e-06,0.0344787475121632
48,,,,-0.01401,-1.36,,8.703878456613466e-06,0.0344787475121632
49,,,,-0.014,-1.36,,8.703878456613466e-06,0.0344787475121632
50,,,,-0.01399,-1.36,,8.703878456613466e-06,0.0344787475121632
51,,,,-0.01398,-1.36,,8.703878456613466e-06,0.0344787475121632
52,,,,-0.01397,-1.4,,8.703878456613466e-06,0.03551765546890025
53,,,,-0.01396,-1.4,,8.703878456613466e-06,0.03551765546890025
54,,,,-0.01395,-1.4,,8.703878456613466e-06,0.03551765546890025
55,,,,-0.01394,-1.4,,8.703878456613466e-06,0.03551765546890025
56,,,,-0.01393,-1.4,,8.703878456613466e-06,0.03551765546890025
57,,,,-0.01392,-1.44,,8.703878456613466e-06,0.03655658176043679
58,,,,-0.01391,-1.44,,8.703878456613466e-06,0.03655658176043679
59,,,,-0.0139,-1.44,,8.703878456613466e-06,0.03655658176043679
60,,,,-0.01389,-1.44,,8.703878456613466e-06,0.03655658176043679
61,,,,-0.01388,-1.48,,8.703878456613466e-06,0.03759552486676439
62,,,,-0.01387,-1.48,,8.703878456613466e-06,0.03759552486676439
63,,,,-0.01386,-1.48,,8.703878456613466e-06,0.03759552486676439
64,,,,-0.01385,-1.48,,8.703878456613466e-06,0.03759552486676439
65,,,,-0.01384,-1.52,,8.703878456613466e-06,0.03863448343135314
66,,,,-0.01383,-1.52,,8.703878456613466e-06,0.03863448343135314
67,,,,-0.01382,-1.52,,8.703878456613466e-06,0.03863448343135314
68,,,,-0.01381,-1.52,,8.703878456613466e-06,0.03863448343135314
69,,,,-0.0138,-1.52,,8.703878456613466e-06,0.03863448343135314
70,,,,-0.01379,-1.52,,8.703878456613466e-06,0.03863448343135314
71,,,,-0.01378,-1.56,,8.703878456613466e-06,0.039673456239751784
72,,,,-0.01377,-1.56,,8.703878456613466e-06,0.039673456239751784
73,,,,-0.01376,-1.56,,8.703878456613466e-06,0.039673456239751784
74,,,,-0.01375,-1.56,,8.703878456613466e-06,0.039673456239751784
75,,,,-0.01374,-1.56,,8.703878456613466e-06,0.039673456239751784
76,,,,-0.01373,-1.6,,8.703878456613466e-06,0.040712442201463424
77,,,,-0.01372,-1.6,,8.703878456613466e-06,0.040712442201463424
78,,,,-0.01371,-1.6,,8.703878456613466e-06,0.040712442201463424
79,,,,-0.0137,-1.6,,8.703878456613466e-06,0.040712442201463424
80,,,,-0.01369,-1.6,,8.703878456613466e-06,0.040712442201463424
81,,,,-0.01368,-1.6,,8.703878456613466e-06,0.040712442201463424
82,,,,-0.01367,-1.64,,8.703878456613466e-06,0.04175144033452618
83,,,,-0.01366,-1.64,,8.703878456613466e-06,0.04175144033452618
84,,,,-0.01365,-1.64,,8.703878456613466e-06,0.04175144033452618
85,,,,-0.01364,-1.64,,8.703878456613466e-06,0.04175144033452618
86,,,,-0.01363,-1.64,,8.703878456613466e-06,0.04175144033452618
87,,,,-0.01362,-1.68,,8.703878456613466e-06,0.04279044975233959
88,,,,-0.01361,-1.68,,8.703878456613466e-06,0.04279044975233959
89,,,,-0.0136,-1.68,,8.703878456613466e-06,0.04279044975233959
90,,,,-0.01359,-1.68,,8.703878456613466e-06,0.04279044975233959
91,,,,-0.01358,-1.68,,8.703878456613466e-06,0.04279044975233959
92,,,,-0.01357,-1.72,,8.703878456613466e-06,0.043829469652364034
93,,,,-0.01356,-1.72,,8.703878456613466e-06,0.043829469652364034
94,,,,-0.01355,-1.72,,8.703878456613466e-06,0.043829469652364034
95,,,,-0.01354,-1.72,,8.703878456613466e-06,0.043829469652364034
96,,,,-0.01353,-1.72,,8.703878456613466e-06,0.043829469652364034
97,,,,-0.01352,-1.72,,8.703878456613466e-06,0.043829469652364034
98,,,,-0.01351,-1.72,,8.703878456613466e-06,0.043829469652364034
99,,,,-0.0135,-1.76,,8.703878456613466e-06,0.04486849930638977
100,,,,-0.01349,-1.76,,8.703878456613466e-06,0.04486849930638977
101,,,,-0.01348,-1.76,,8.703878456613466e-06,0.04486849930638977
102,,,,-0.01347,-1.76,,8.703878456613466e-06,0.04486849930638977
103,,,,-0.01346,-1.76,,8.703878456613466e-06,0.04486849930638977
104,,,,-0.01345,-1.76,,8.703878456613466e-06,0.04486849930638977
105,,,,-0.01344,-1.8,,8.703878456613466e-06,0.04590753805212712
106,,,,-0.01343,-1.8,,8.703878456613466e-06,0.04590753805212712
107,,,,-0.01342,-1.8,,8.703878456613466e-06,0.04590753805212712
108,,,,-0.01341,-1.8,,8.703878456613466e-06,0.04590753805212712
109,,,,-0.0134,-1.8,,8.703878456613466e-06,0.04590753805212712
110,,,,-0.01339,-1.8,,8.703878456613466e-06,0.04590753805212712
111,,,,-0.01338,-1.8,,8.703878456613466e-06,0.04590753805212712
112,,,,-0.01337,-1.8,,8.703878456613466e-06,0.04590753805212712
113,,,,-0.01336,-1.84,,8.703878456613466e-06,0.04694658528591296
114,,,,-0.01335,-1.84,,8.703878456613466e-06,0.04694658528591296
115,,,,-0.01334,-1.84,,8.703878456613466e-06,0.04694658528591296
116,,,,-0.01333,-1.84,,8.703878456613466e-06,0.04694658528591296
117,,,,-0.01332,-1.84,,8.703878456613466e-06,0.04694658528591296
118,,,,-0.01331,-1.84,,8.703878456613466e-06,0.04694658528591296
119,,,,-0.0133,-1.84,,8.703878456613466e-06,0.04694658528591296
120,,,,-0.01329,-1.84,,8.703878456613466e-06,0.04694658528591296
121,,,,-0.01328,-1.88,,8.703878456613466e-06,0.04798564045636464
122,,,,-0.01327,-1.88,,8.703878456613466e-06,0.04798564045636464
123,,,,-0.01326,-1.88,,8.703878456613466e-06,0.04798564045636464
124,,,,-0.01325,-1.88,,8.703878456613466e-06,0.04798564045636464
125,,,,-0.01324,-1.88,,8.703878456613466e-06,0.04798564045636464
126,,,,-0.01323,-1.88,,8.703878456613466e-06,0.04798564045636464
127,,,,-0.01322,-1.88,,8.703878456613466e-06,0.04798564045636464
128,,,,-0.01321,-1.88,,8.703878456613466e-06,0.04798564045636464
129,,,,-0.0132,-1.92,,8.703878456613466e-06,0.049024703058840643
130,,,,-0.01319,-1.92,,8.703878456613466e-06,0.049024703058840643
131,,,,-0.01318,-1.92,,8.703878456613466e-06,0.049024703058840643
132,,,,-0.01317,-1.92,,8.703878456613466e-06,0.049024703058840643
133,,,,-0.01316,-1.92,,8.703878456613466e-06,0.049024703058840643
134,,,,-0.01315,-1.92,,8.703878456613466e-06,0.049024703058840643
135,,,,-0.01314,-1.92,,8.703878456613466e-06,0.049024703058840643
136,,,,-0.01313,-1.92,,8.703878456613466e-06,0.049024703058840643
137,,,,-0.01312,-1.92,,8.703878456613466e-06,0.049024703058840643
138,,,,-0.01311,-1.92,,8.703878456613466e-06,0.049024703058840643
139,,,,-0.0131,-1.92,,8.703878456613466e-06,0.049024703058840643
140,,,,-0.01309,-1.96,,8.703878456613466e-06,0.050063772630590864
141,,,,-0.01308,-1.96,,8.703878456613466e-06,0.050063772630590864
142,,,,-0.01307,-1.96,,8.703878456613466e-06,0.050063772630590864
143,,,,-0.01306,-1.96,,8.703878456613466e-06,0.050063772630590864
144,,,,-0.01305,-1.96,,8.703878456613466e-06,0.050063772630590864
145,,,,-0.01304,-1.96,,8.703878456613466e-06,0.050063772630590864
146,,,,-0.01303,-1.96,,8.703878456613466e-06,0.050063772630590864
147,,,,-0.01302,-1.96,,8.703878456613466e-06,0.050063772630590864
148,,,,-0.01301,-1.96,,8.703878456613466e-06,0.050063772630590864
149,,,,-0.013,-1.96,,8.703878456613466e-06,0.050063772630590864
150,,,,-0.01299,-1.96,,8.703878456613466e-06,0.050063772630590864
151,,,,-0.01298,-1.96,,8.703878456613466e-06,0.050063772630590864
152,,,,-0.01297,-1.96,,8.703878456613466e-06,0.050063772630590864
153,,,,-0.01296,-1.96,,8.703878456613466e-06,0.050063772630590864
154,,,,-0.01295,-2.0,,8.703878456613466e-06,0.05110284874649846
155,,,,-0.01294,-2.0,,8.703878456613466e-06,0.05110284874649846
156,,,,-0.01293,-2.0,,8.703878456613466e-06,0.05110284874649846
157,,,,-0.01292,-2.0,,8.703878456613466e-06,0.05110284874649846
158,,,,-0.01291,-2.0,,8.703878456613466e-06,0.05110284874649846
159,,,,-0.0129,-2.0,,8.703878456613466e-06,0.05110284874649846
160,,,,-0.01289,-2.0,,8.703878456613466e-06,0.05110284874649846
161,,,,-0.01288,-2.0,,8.703878456613466e-06,0.05110284874649846
162,,,,-0.01287,-2.0,,8.703878456613466e-06,0.05110284874649846
163,,,,-0.01286,-2.0,,8.703878456613466e-06,0.05110284874649846
164,,,,-0.01285,-2.0,,8.703878456613466e-06,0.05110284874649846
165,,,,-0.01284,-2.0,,8.703878456613466e-06,0.05110284874649846
166,,,,-0.01283,-2.0,,8.703878456613466e-06,0.05110284874649846
167,,,,-0.01282,-2.0,,8.703878456613466e-06,0.05110284874649846
168,,,,-0.01281,-2.0,,8.703878456613466e-06,0.05110284874649846
169,,,,-0.0128,-2.0,,8.703878456613466e-06,0.05110284874649846
170,,,,-0.01279,-2.0,,8.703878456613466e-06,0.05110284874649846
171,,,,-0.01278,-2.0,,8.703878456613466e-06,0.05110284874649846
172,,,,-0.01277,-2.0,,8.703878456613466e-06,0.05110284874649846
173,,,,-0.01276,-2.0,,8.703878456613466e-06,0.05110284874649846
174,,,,-0.01275,-2.0,,8.703878456613466e-06,0.05110284874649846
175,,,,-0.01274,-2.0,,8.703878456613466e-06,0.05110284874649846
176,,,,-0.01273,-2.0,,8.703878456613466e-06,0.05110284874649846
177,,,,-0.01272,-2.0,,8.703878456613466e-06,0.05110284874649846
178,,,,-0.01271,-2.0,,8.703878456613466e-06,0.05110284874649846
179,,,,-0.0127,-2.0,,8.703878456613466e-06,0.05110284874649846
180,,,,-0.01269,-2.0,,8.703878456613466e-06,0.05110284874649846
181,,,,-0.01268,-2.0,,8.703878456613466e-06,0.05110284874649846
182,,,,-0.01267,-2.0,,8.703878456613466e-06,0.05110284874649846
183,,,,-0.01266,-2.0,,8.703878456613466e-06,0.05110284874649846
184,,,,-0.01265,-2.0,,8.703878456613466e-06,0.05110284874649846
185,,,,-0.01264,-2.0,,8.703878456613466e-06,0.05110284874649846
186,,,,-0.01263,-2.0,,8.703878456613466e-06,0.05110284874649846
187,,,,-0.01262,-2.0,,8.703878456613466e-06,0.05110284874649846
188,,,,-0.01261,-2.0,,8.703878456613466e-06,0.05110284874649846
189,,,,-0.0126,-2.0,,8.703878456613466e-06,0.05110284874649846
190,,,,-0.01259,-2.0,,8.703878456613466e-06,0.05110284874649846
191,,,,-0.01258,-2.0,,8.703878456613466e-06,0.05110284874649846
192,,,,-0.01257,-2.0,,8.703878456613466e-06,0.05110284874649846
193,,,,-0.01256,-2.0,,8.703878456613466e-06,0.05110284874649846
194,,,,-0.01255,-2.0,,8.703878456613466e-06,0.05110284874649846
195,,,,-0.01254,-2.0,,8.703878456613466e-06,0.05110284874649846
196,,,,-0.01253,-2.0,,8.703878456613466e-06,0.05110284874649846
197,,,,-0.01252,-2.0,,8.703878456613466e-06,0.05110284874649846
198,,,,-0.01251,-2.0,,8.703878456613466e-06,0.05110284874649846
199,,,,-0.0125,-2.0,,8.703878456613466e-06,0.05110284874649846
200,,,,-0.01249,-2.0,,8.703878456613466e-06,0.05110284874649846
201,,,,-0.01248,-2.0,,8.703878456613466e-06,0.05110284874649846
202,,,,-0.01247,-2.0,,8.703878456613466e-06,0.05110284874649846
203,,,,-0.01246,-2.0,,8.703878456613466e-06,0.05110284874649846
204,,,,-0.01245,-2.0,,8.703878456613466e-06,0.05110284874649846
205,,,,-0.01244,-2.0,,8.703878456613466e-06,0.05110284874649846
206,,,,-0.01243,-2.0,,8.703878456613466e-06,0.05110284874649846
207,,,,-0.01242,-1.96,,8.703878456613466e-06,0.050063772630590864
208,,,,-0.01241,-1.96,,8.703878456613466e-06,0.050063772630590864
209,,,,-0.0124,-1.96,,8.703878456613466e-06,0.050063772630590864
210,,,,-0.01239,-1.96,,8.703878456613466e-06,0.050063772630590864
211,,,,-0.01238,-1.96,,8.703878456613466e-06,0.050063772630590864
212,,,,-0.01237,-1.96,,8.703878456613466e-06,0.050063772630590864
213,,,,-0.01236,-1.96,,8.703878456613466e-06,0.050063772630590864
214,,,,-0.01235,-1.96,,8.703878456613466e-06,0.050063772630590864
215,,,,-0.01234,-1.96,,8.703878456613466e-06,0.050063772630590864
216,,,,-0.01233,-1.96,,8.703878456613466e-06,0.050063772630590864
217,,,,-0.01232,-1.96,,8.703878456613466e-06,0.050063772630590864
218,,,,-0.01231,-1.96,,8.703878456613466e-06,0.050063772630590864
219,,,,-0.0123,-1.96,,8.703878456613466e-06,0.050063772630590864
220,,,,-0.01229,-1.96,,8.703878456613466e-06,0.050063772630590864
221,,,,-0.01228,-1.92,,8.703878456613466e-06,0.049024703058840643
222,,,,-0.01227,-1.92,,8.703878456613466e-06,0.049024703058840643
223,,,,-0.01226,-1.92,,8.703878456613466e-06,0.049024703058840643
224,,,,-0.01225,-1.92,,8.703878456613466e-06,0.049024703058840643
225,,,,-0.01224,-1.92,,8.703878456613466e-06,0.049024703058840643
226,,,,-0.01223,-1.92,,8.703878456613466e-06,0.049024703058840643
227,,,,-0.01222,-1.92,,8.703878456613466e-06,0.049024703058840643
228,,,,-0.01221,-1.92,,8.703878456613466e-06,0.049024703058840643
229,,,,-0.0122,-1.92,,8.703878456613466e-06,0.049024703058840643
230,,,,-0.01219,-1.92,,8.703878456613466e-06,0.049024703058840643
231,,,,-0.01218,-1.92,,8.703878456613466e-06,0.049024703058840643
