,,Info,,Tempo (s),Tensão (V),,Incerteza de Tempo (s),Incerteza de Tensão (V)
0,Sample Interval,2.000000e-04,,-0.2498,-0.00016,,8.703878456613466e-06,0.0012259553692936785
1,Trigger Point,1.250000000000e+03,,-0.2496,0.0,,8.703878456613466e-06,0.0012288816084147407
2,,,,-0.2494,-0.00024,,8.703878456613466e-06,0.0012244949193442984
3,,,,-0.2492,-8e-05,,8.703878456613466e-06,0.0012274176011040415
4,,,,-0.249,-0.00024,,8.703878456613466e-06,0.0012244949193442984
5,Source,CH2,,-0.2488,-0.00024,,8.703878456613466e-06,0.0012244949193442984
6,Vertical Units,V,,-0.2486,8e-05,,8.703878456613466e-06,0.0012303473848876989
7,Vertical Scale,2.000000e-03,,-0.2484,-0.00016,,8.703878456613466e-06,0.0012259553692936785
8,Vertical Offset,0.000000e+00,,-0.2482,0.0,,8.703878456613466e-06,0.0012288816084147407
9,Horizontal Units,s,,-0.248,0.0,,8.703878456613466e-06,0.0012288816084147407
10,Horizontal Scale,5.000000e-02,,-0.2478,-0.00024,,8.703878456613466e-06,0.0012244949193442984
11,Pt Fmt,Y,,-0.2476,-0.00024,,8.703878456613466e-06,0.0012244949193442984
12,Yzero,0.000000e+00,,-0.2474,-0.0004,,8.703878456613466e-06,0.001221579390584173
13,Probe Atten,1.000000e+00,,-0.2472,-0.00032,,8.703878456613466e-06,0.0012230362576391592
14,Model Number,TBS1062,,-0.247,-0.00024,,8.703878456613466e-06,0.0012244949193442984
15,Serial Number,C011224,,-0.2468,-0.00024,,8.703878456613466e-06,0.0012244949193442984
16,Firmware Version,FV:v26.01,,-0.2466,-0.00024,,8.703878456613466e-06,0.0012244949193442984
17,,,,-0.2464,-0.00024,,8.703878456613466e-06,0.0012244949193442984
18,,,,-0.2462,-0.00032,,8.703878456613466e-06,0.0012230362576391592
19,,,,-0.246,-0.00016,,8.703878456613466e-06,0.0012259553692936785
20,,,,-0.2458,-8e-05,,8.703878456613466e-06,0.0012274176011040415
21,,,,-0.2456,-0.00032,,8.703878456613466e-06,0.0012230362576391592
22,,,,-0.2454,-8e-05,,8.703878456613466e-06,0.0012274176011040415
23,,,,-0.2452,-0.0004,,8.703878456613466e-06,0.001221579390584173
24,,,,-0.245,-8e-05,,8.703878456613466e-06,0.0012274176011040415
25,,,,-0.2448,-0.00024,,8.703878456613466e-06,0.0012244949193442984
26,,,,-0.2446,-0.0004,,8.703878456613466e-06,0.001221579390584173
27,,,,-0.2444,-0.00032,,8.703878456613466e-06,0.0012230362576391592
28,,,,-0.2442,-0.00048,,8.703878456613466e-06,0.0012201243246079472
29,,,,-0.244,-0.0004,,8.703878456613466e-06,0.001221579390584173
30,,,,-0.2438,-0.00048,,8.703878456613466e-06,0.0012201243246079472
31,,,,-0.2436,-0.00032,,8.703878456613466e-06,0.0012230362576391592
32,,,,-0.2434,-0.00024,,8.703878456613466e-06,0.0012244949193442984
33,,,,-0.2432,-0.0004,,8.703878456613466e-06,0.001221579390584173
34,,,,-0.243,-0.00032,,8.703878456613466e-06,0.0012230362576391592
35,,,,-0.2428,-0.00032,,8.703878456613466e-06,0.0012230362576391592
36,,,,-0.2426,-0.0004,,8.703878456613466e-06,0.001221579390584173
37,,,,-0.2424,-0.00032,,8.703878456613466e-06,0.0012230362576391592
38,,,,-0.2422,-0.0004,,8.703878456613466e-06,0.001221579390584173
39,,,,-0.242,-0.00032,,8.703878456613466e-06,0.0012230362576391592
40,,,,-0.2418,-0.0004,,8.703878456613466e-06,0.001221579390584173
41,,,,-0.2416,-0.00032,,8.703878456613466e-06,0.0012230362576391592
42,,,,-0.2414,-0.0004,,8.703878456613466e-06,0.001221579390584173
43,,,,-0.2412,-0.00064,,8.703878456613466e-06,0.001217219621719926
44,,,,-0.241,-0.00048,,8.703878456613466e-06,0.0012201243246079472
