,,Info,,Tempo (s),Tensão (V),,Incerteza de Tempo (s),Incerteza de Tensão (V)
37,,,,-0.004424,-0.088,,8.703878456613466e-06,0.001666419517258484
38,,,,-0.004422,-0.088,,8.703878456613466e-06,0.001666419517258484
39,,,,-0.00442,-0.084,,8.703878456613466e-06,0.0015787881452240513
40,,,,-0.004418,-0.084,,8.703878456613466e-06,0.0015787881452240513
41,,,,-0.004416,-0.084,,8.703878456613466e-06,0.0015787881452240513
42,,,,-0.004414,-0.084,,8.703878456613466e-06,0.0015787881452240513
43,,,,-0.004412,-0.084,,8.703878456613466e-06,0.0015787881452240513
44,,,,-0.00441,-0.084,,8.703878456613466e-06,0.0015787881452240513
45,,,,-0.004408,-0.08,,8.703878456613466e-06,0.001493248139962009
46,,,,-0.004406,-0.08,,8.703878456613466e-06,0.001493248139962009
47,,,,-0.004404,-0.08,,8.703878456613466e-06,0.001493248139962009
48,,,,-0.004402,-0.08,,8.703878456613466e-06,0.001493248139962009
49,,,,-0.0044,-0.08,,8.703878456613466e-06,0.001493248139962009
50,,,,-0.004398,-0.08,,8.703878456613466e-06,0.001493248139962009
51,,,,-0.004396,-0.08,,8.703878456613466e-06,0.001493248139962009
52,,,,-0.004394,-0.076,,8.703878456613466e-06,0.0014101801329971997
53,,,,-0.004392,-0.076,,8.703878456613466e-06,0.0014101801329971997
54,,,,-0.00439,-0.076,,8.703878456613466e-06,0.0014101801329971997
55,,,,-0.004388,-0.076,,8.703878456613466e-06,0.0014101801329971997
56,,,,-0.004386,-0.076,,8.703878456613466e-06,0.0014101801329971997
57,,,,-0.004384,-0.076,,8.703878456613466e-06,0.0014101801329971997
58,,,,-0.004382,-0.072,,8.703878456613466e-06,0.0013300473703970093
59,,,,-0.00438,-0.072,,8.703878456613466e-06,0.0013300473703970093
60,,,,-0.004378,-0.072,,8.703878456613466e-06,0.0013300473703970093
61,,,,-0.004376,-0.072,,8.703878456613466e-06,0.0013300473703970093
62,,,,-0.004374,-0.072,,8.703878456613466e-06,0.0013300473703970093
63,,,,-0.004372,-0.068,,8.703878456613466e-06,0.0012534129437260493
64,,,,-0.00437,-0.068,,8.703878456613466e-06,0.0012534129437260493
65,,,,-0.004368,-0.068,,8.703878456613466e-06,0.0012534129437260493
66,,,,-0.004366,-0.068,,8.703878456613466e-06,0.0012534129437260493
67,,,,-0.004364,-0.068,,8.703878456613466e-06,0.0012534129437260493
68,,,,-0.004362,-0.064,,8.703878456613466e-06,0.0011809580887990902
69,,,,-0.00436,-0.064,,8.703878456613466e-06,0.0011809580887990902
70,,,,-0.004358,-0.064,,8.703878456613466e-06,0.0011809580887990902
71,,,,-0.004356,-0.064,,8.703878456613466e-06,0.0011809580887990902
72,,,,-0.004354,-0.064,,8.703878456613466e-06,0.0011809580887990902
73,,,,-0.004352,-0.064,,8.703878456613466e-06,0.0011809580887990902
74,,,,-0.00435,-0.06,,8.703878456613466e-06,0.0011134989930395086
75,,,,-0.004348,-0.06,,8.703878456613466e-06,0.0011134989930395086
76,,,,-0.004346,-0.06,,8.703878456613466e-06,0.0011134989930395086
77,,,,-0.004344,-0.06,,8.703878456613466e-06,0.0011134989930395086
78,,,,-0.004342,-0.06,,8.703878456613466e-06,0.0011134989930395086
79,,,,-0.00434,-0.06,,8.703878456613466e-06,0.0011134989930395086
80,,,,-0.004338,-0.06,,8.703878456613466e-06,0.0011134989930395086
81,,,,-0.004336,-0.06,,8.703878456613466e-06,0.0011134989930395086
82,,,,-0.004334,-0.056,,8.703878456613466e-06,0.0010519971518497566
83,,,,-0.004332,-0.056,,8.703878456613466e-06,0.0010519971518497566
84,,,,-0.00433,-0.056,,8.703878456613466e-06,0.0010519971518497566
85,,,,-0.004328,-0.056,,8.703878456613466e-06,0.0010519971518497566
86,,,,-0.004326,-0.056,,8.703878456613466e-06,0.0010519971518497566
87,,,,-0.004324,-0.056,,8.703878456613466e-06,0.0010519971518497566
88,,,,-0.004322,-0.052,,8.703878456613466e-06,0.0009975550147736211
89,,,,-0.00432,-0.052,,8.703878456613466e-06,0.0009975550147736211
90,,,,-0.004318,-0.052,,8.703878456613466e-06,0.0009975550147736211
91,,,,-0.004316,-0.052,,8.703878456613466e-06,0.0009975550147736211
92,,,,-0.004314,-0.052,,8.703878456613466e-06,0.0009975550147736211
93,,,,-0.004312,-0.052,,8.703878456613466e-06,0.0009975550147736211
94,,,,-0.00431,-0.048,,8.703878456613466e-06,0.0009513853096931861
95,,,,-0.004308,-0.048,,8.703878456613466e-06,0.0009513853096931861
96,,,,-0.004306,-0.048,,8.703878456613466e-06,0.0009513853096931861
97,,,,-0.004304,-0.048,,8.703878456613466e-06,0.0009513853096931861
98,,,,-0.004302,-0.048,,8.703878456613466e-06,0.0009513853096931861
99,,,,-0.0043,-0.048,,8.703878456613466e-06,0.0009513853096931861
100,,,,-0.004298,-0.044,,8.703878456613466e-06,0.0009147414976374471
101,,,,-0.004296,-0.044,,8.703878456613466e-06,0.0009147414976374471
102,,,,-0.004294,-0.044,,8.703878456613466e-06,0.0009147414976374471
103,,,,-0.004292,-0.044,,8.703878456613466e-06,0.0009147414976374471
104,,,,-0.00429,-0.044,,8.703878456613466e-06,0.0009147414976374471
105,,,,-0.004288,-0.04,,8.703878456613466e-06,0.0008888025694719834
106,,,,-0.004286,-0.04,,8.703878456613466e-06,0.0008888025694719834
107,,,,-0.004284,-0.04,,8.703878456613466e-06,0.0008888025694719834
108,,,,-0.004282,-0.04,,8.703878456613466e-06,0.0008888025694719834
109,,,,-0.00428,-0.04,,8.703878456613466e-06,0.0008888025694719834
110,,,,-0.004278,-0.04,,8.703878456613466e-06,0.0008888025694719834
111,,,,-0.004276,-0.036,,8.703878456613466e-06,0.0008745215877838579
112,,,,-0.004274,-0.036,,8.703878456613466e-06,0.0008745215877838579
113,,,,-0.004272,-0.036,,8.703878456613466e-06,0.0008745215877838579
114,,,,-0.00427,-0.036,,8.703878456613466e-06,0.0008745215877838579
115,,,,-0.004268,-0.036,,8.703878456613466e-06,0.0008745215877838579
116,,,,-0.004266,-0.036,,8.703878456613466e-06,0.0008745215877838579
117,,,,-0.004264,-0.032,,8.703878456613466e-06,0.0008724712072613055
118,,,,-0.004262,-0.032,,8.703878456613466e-06,0.0008724712072613055
119,,,,-0.00426,-0.032,,8.703878456613466e-06,0.0008724712072613055
120,,,,-0.004258,-0.032,,8.703878456613466e-06,0.0008724712072613055
121,,,,-0.004256,-0.032,,8.703878456613466e-06,0.0008724712072613055
122,,,,-0.004254,-0.028,,8.703878456613466e-06,0.0008827366580696646
123,,,,-0.004252,-0.028,,8.703878456613466e-06,0.0008827366580696646
124,,,,-0.00425,-0.028,,8.703878456613466e-06,0.0008827366580696646
125,,,,-0.004248,-0.028,,8.703878456613466e-06,0.0008827366580696646
126,,,,-0.004246,-0.028,,8.703878456613466e-06,0.0008827366580696646
127,,,,-0.004244,-0.024,,8.703878456613466e-06,0.0009048988935234698
128,,,,-0.004242,-0.024,,8.703878456613466e-06,0.0009048988935234698
129,,,,-0.00424,-0.024,,8.703878456613466e-06,0.0009048988935234698
130,,,,-0.004238,-0.024,,8.703878456613466e-06,0.0009048988935234698
131,,,,-0.004236,-0.024,,8.703878456613466e-06,0.0009048988935234698
132,,,,-0.004234,-0.024,,8.703878456613466e-06,0.0009048988935234698
133,,,,-0.004232,-0.02,,8.703878456613466e-06,0.0009381151355244195
134,,,,-0.00423,-0.02,,8.703878456613466e-06,0.0009381151355244195
135,,,,-0.004228,-0.02,,8.703878456613466e-06,0.0009381151355244195
136,,,,-0.004226,-0.02,,8.703878456613466e-06,0.0009381151355244195
137,,,,-0.004224,-0.02,,8.703878456613466e-06,0.0009381151355244195
138,,,,-0.004222,-0.02,,8.703878456613466e-06,0.0009381151355244195
139,,,,-0.00422,-0.016,,8.703878456613466e-06,0.0009812634750667121
140,,,,-0.004218,-0.016,,8.703878456613466e-06,0.0009812634750667121
141,,,,-0.004216,-0.016,,8.703878456613466e-06,0.0009812634750667121
142,,,,-0.004214,-0.016,,8.703878456613466e-06,0.0009812634750667121
143,,,,-0.004212,-0.016,,8.703878456613466e-06,0.0009812634750667121
144,,,,-0.00421,-0.012,,8.703878456613466e-06,0.001033100192382133
145,,,,-0.004208,-0.012,,8.703878456613466e-06,0.001033100192382133
146,,,,-0.004206,-0.012,,8.703878456613466e-06,0.001033100192382133
147,,,,-0.004204,-0.012,,8.703878456613466e-06,0.001033100192382133
148,,,,-0.004202,-0.012,,8.703878456613466e-06,0.001033100192382133
149,,,,-0.0042,-0.012,,8.703878456613466e-06,0.001033100192382133
150,,,,-0.004198,-0.008,,8.703878456613466e-06,0.0010923891282413971
151,,,,-0.004196,-0.008,,8.703878456613466e-06,0.0010923891282413971
152,,,,-0.004194,-0.008,,8.703878456613466e-06,0.0010923891282413971
153,,,,-0.004192,-0.008,,8.703878456613466e-06,0.0010923891282413971
154,,,,-0.00419,-0.008,,8.703878456613466e-06,0.0010923891282413971
155,,,,-0.004188,-0.004,,8.703878456613466e-06,0.0011579861862302157
156,,,,-0.004186,-0.004,,8.703878456613466e-06,0.0011579861862302157
157,,,,-0.004184,-0.004,,8.703878456613466e-06,0.0011579861862302157
158,,,,-0.004182,-0.004,,8.703878456613466e-06,0.0011579861862302157
159,,,,-0.00418,-0.004,,8.703878456613466e-06,0.0011579861862302157
160,,,,-0.004178,-0.004,,8.703878456613466e-06,0.0011579861862302157
161,,,,-0.004176,0.0,,8.703878456613466e-06,0.0012288816084147407
162,,,,-0.004174,0.0,,8.703878456613466e-06,0.0012288816084147407
163,,,,-0.004172,0.0,,8.703878456613466e-06,0.0012288816084147407
164,,,,-0.00417,0.0,,8.703878456613466e-06,0.0012288816084147407
165,,,,-0.004168,0.004,,8.703878456613466e-06,0.0013042116421424859
166,,,,-0.004166,0.004,,8.703878456613466e-06,0.0013042116421424859
167,,,,-0.004164,0.004,,8.703878456613466e-06,0.0013042116421424859
168,,,,-0.004162,0.004,,8.703878456613466e-06,0.0013042116421424859
169,,,,-0.00416,0.004,,8.703878456613466e-06,0.0013042116421424859
170,,,,-0.004158,0.008,,8.703878456613466e-06,0.0013832519681894544
171,,,,-0.004156,0.008,,8.703878456613466e-06,0.0013832519681894544
172,,,,-0.004154,0.008,,8.703878456613466e-06,0.0013832519681894544
173,,,,-0.004152,0.008,,8.703878456613466e-06,0.0013832519681894544
174,,,,-0.00415,0.008,,8.703878456613466e-06,0.0013832519681894544
175,,,,-0.004148,0.012,,8.703878456613466e-06,0.0014654023363909312
176,,,,-0.004146,0.012,,8.703878456613466e-06,0.0014654023363909312
177,,,,-0.004144,0.012,,8.703878456613466e-06,0.0014654023363909312
178,,,,-0.004142,0.012,,8.703878456613466e-06,0.0014654023363909312
179,,,,-0.00414,0.012,,8.703878456613466e-06,0.0014654023363909312
180,,,,-0.004138,0.016,,8.703878456613466e-06,0.001550168380370339
181,,,,-0.004136,0.016,,8.703878456613466e-06,0.001550168380370339
182,,,,-0.004134,0.016,,8.703878456613466e-06,0.001550168380370339
183,,,,-0.004132,0.016,,8.703878456613466e-06,0.001550168380370339
184,,,,-0.00413,0.016,,8.703878456613466e-06,0.001550168380370339
185,,,,-0.004128,0.016,,8.703878456613466e-06,0.001550168380370339
186,,,,-0.004126,0.016,,8.703878456613466e-06,0.001550168380370339
187,,,,-0.004124,0.02,,8.703878456613466e-06,0.0016371438566906696
188,,,,-0.004122,0.02,,8.703878456613466e-06,0.0016371438566906696
189,,,,-0.00412,0.02,,8.703878456613466e-06,0.0016371438566906696
190,,,,-0.004118,0.02,,8.703878456613466e-06,0.0016371438566906696
191,,,,-0.004116,0.02,,8.703878456613466e-06,0.0016371438566906696
192,,,,-0.004114,0.02,,8.703878456613466e-06,0.0016371438566906696
193,,,,-0.004112,0.024,,8.703878456613466e-06,0.0017259947877963015
194,,,,-0.00411,0.024,,8.703878456613466e-06,0.0017259947877963015
195,,,,-0.004108,0.024,,8.703878456613466e-06,0.0017259947877963015
196,,,,-0.004106,0.024,,8.703878456613466e-06,0.0017259947877963015
197,,,,-0.004104,0.024,,8.703878456613466e-06,0.0017259947877963015
198,,,,-0.004102,0.028,,8.703878456613466e-06,0.0018164459825439345
199,,,,-0.0041,0.028,,8.703878456613466e-06,0.0018164459825439345
200,,,,-0.004098,0.028,,8.703878456613466e-06,0.0018164459825439345
201,,,,-0.004096,0.028,,8.703878456613466e-06,0.0018164459825439345
202,,,,-0.004094,0.028,,8.703878456613466e-06,0.0018164459825439345
203,,,,-0.004092,0.028,,8.703878456613466e-06,0.0018164459825439345
204,,,,-0.00409,0.032,,8.703878456613466e-06,0.00190826989901848
205,,,,-0.004088,0.032,,8.703878456613466e-06,0.00190826989901848
206,,,,-0.004086,0.032,,8.703878456613466e-06,0.00190826989901848
207,,,,-0.004084,0.032,,8.703878456613466e-06,0.00190826989901848
208,,,,-0.004082,0.032,,8.703878456613466e-06,0.00190826989901848
209,,,,-0.00408,0.032,,8.703878456613466e-06,0.00190826989901848
210,,,,-0.004078,0.036,,8.703878456613466e-06,0.0020012775938135115
211,,,,-0.004076,0.036,,8.703878456613466e-06,0.0020012775938135115
212,,,,-0.004074,0.036,,8.703878456613466e-06,0.0020012775938135115
213,,,,-0.004072,0.036,,8.703878456613466e-06,0.0020012775938135115
214,,,,-0.00407,0.036,,8.703878456613466e-06,0.0020012775938135115
215,,,,-0.004068,0.036,,8.703878456613466e-06,0.0020012775938135115
216,,,,-0.004066,0.04,,8.703878456613466e-06,0.002095311434488916
217,,,,-0.004064,0.04,,8.703878456613466e-06,0.002095311434488916
218,,,,-0.004062,0.04,,8.703878456613466e-06,0.002095311434488916
219,,,,-0.00406,0.04,,8.703878456613466e-06,0.002095311434488916
220,,,,-0.004058,0.04,,8.703878456613466e-06,0.002095311434488916
221,,,,-0.004056,0.044,,8.703878456613466e-06,0.00219023925804922
222,,,,-0.004054,0.044,,8.703878456613466e-06,0.00219023925804922
223,,,,-0.004052,0.044,,8.703878456613466e-06,0.00219023925804922
224,,,,-0.00405,0.044,,8.703878456613466e-06,0.00219023925804922
225,,,,-0.004048,0.044,,8.703878456613466e-06,0.00219023925804922
226,,,,-0.004046,0.048,,8.703878456613466e-06,0.0022859496948751954
227,,,,-0.004044,0.048,,8.703878456613466e-06,0.0022859496948751954
228,,,,-0.004042,0.048,,8.703878456613466e-06,0.0022859496948751954
229,,,,-0.00404,0.048,,8.703878456613466e-06,0.0022859496948751954
230,,,,-0.004038,0.048,,8.703878456613466e-06,0.0022859496948751954
231,,,,-0.004036,0.048,,8.703878456613466e-06,0.0022859496948751954
232,,,,-0.004034,0.052,,8.703878456613466e-06,0.002382348422775308
233,,,,-0.004032,0.052,,8.703878456613466e-06,0.002382348422775308
234,,,,-0.00403,0.052,,8.703878456613466e-06,0.002382348422775308
235,,,,-0.004028,0.052,,8.703878456613466e-06,0.002382348422775308
236,,,,-0.004026,0.052,,8.703878456613466e-06,0.002382348422775308
237,,,,-0.004024,0.052,,8.703878456613466e-06,0.002382348422775308
238,,,,-0.004022,0.056,,8.703878456613466e-06,0.0024793551596130796
239,,,,-0.00402,0.056,,8.703878456613466e-06,0.0024793551596130796
240,,,,-0.004018,0.056,,8.703878456613466e-06,0.0024793551596130796
241,,,,-0.004016,0.056,,8.703878456613466e-06,0.0024793551596130796
242,,,,-0.004014,0.056,,8.703878456613466e-06,0.0024793551596130796
243,,,,-0.004012,0.056,,8.703878456613466e-06,0.0024793551596130796
244,,,,-0.00401,0.056,,8.703878456613466e-06,0.0024793551596130796
245,,,,-0.004008,0.06,,8.703878456613466e-06,0.002576901241316787
246,,,,-0.004006,0.06,,8.703878456613466e-06,0.002576901241316787
247,,,,-0.004004,0.06,,8.703878456613466e-06,0.002576901241316787
248,,,,-0.004002,0.06,,8.703878456613466e-06,0.002576901241316787
249,,,,-0.004,0.06,,8.703878456613466e-06,0.002576901241316787
250,,,,-0.003998,0.06,,8.703878456613466e-06,0.002576901241316787
251,,,,-0.003996,0.064,,8.703878456613466e-06,0.0026749276639752334
252,,,,-0.003994,0.064,,8.703878456613466e-06,0.0026749276639752334
253,,,,-0.003992,0.064,,8.703878456613466e-06,0.0026749276639752334
254,,,,-0.00399,0.064,,8.703878456613466e-06,0.0026749276639752334
255,,,,-0.003988,0.064,,8.703878456613466e-06,0.0026749276639752334
256,,,,-0.003986,0.064,,8.703878456613466e-06,0.0026749276639752334
257,,,,-0.003984,0.068,,8.703878456613466e-06,0.0027733834944882753
258,,,,-0.003982,0.068,,8.703878456613466e-06,0.0027733834944882753
259,,,,-0.00398,0.068,,8.703878456613466e-06,0.0027733834944882753
260,,,,-0.003978,0.068,,8.703878456613466e-06,0.0027733834944882753
261,,,,-0.003976,0.068,,8.703878456613466e-06,0.0027733834944882753
262,,,,-0.003974,0.068,,8.703878456613466e-06,0.0027733834944882753
263,,,,-0.003972,0.072,,8.703878456613466e-06,0.002872224574698155
264,,,,-0.00397,0.072,,8.703878456613466e-06,0.002872224574698155
265,,,,-0.003968,0.072,,8.703878456613466e-06,0.002872224574698155
266,,,,-0.003966,0.072,,8.703878456613466e-06,0.002872224574698155
267,,,,-0.003964,0.076,,8.703878456613466e-06,0.0029714124600095488
268,,,,-0.003962,0.076,,8.703878456613466e-06,0.0029714124600095488
269,,,,-0.00396,0.076,,8.703878456613466e-06,0.0029714124600095488
270,,,,-0.003958,0.076,,8.703878456613466e-06,0.0029714124600095488
271,,,,-0.003956,0.076,,8.703878456613466e-06,0.0029714124600095488
272,,,,-0.003954,0.076,,8.703878456613466e-06,0.0029714124600095488
273,,,,-0.003952,0.076,,8.703878456613466e-06,0.0029714124600095488
274,,,,-0.00395,0.08,,8.703878456613466e-06,0.003070913546080384
275,,,,-0.003948,0.08,,8.703878456613466e-06,0.003070913546080384
276,,,,-0.003946,0.08,,8.703878456613466e-06,0.003070913546080384
277,,,,-0.003944,0.08,,8.703878456613466e-06,0.003070913546080384
278,,,,-0.003942,0.08,,8.703878456613466e-06,0.003070913546080384
279,,,,-0.00394,0.08,,8.703878456613466e-06,0.003070913546080384
280,,,,-0.003938,0.08,,8.703878456613466e-06,0.003070913546080384
281,,,,-0.003936,0.084,,8.703878456613466e-06,0.003170698346973423
282,,,,-0.003934,0.084,,8.703878456613466e-06,0.003170698346973423
283,,,,-0.003932,0.084,,8.703878456613466e-06,0.003170698346973423
284,,,,-0.00393,0.084,,8.703878456613466e-06,0.003170698346973423
285,,,,-0.003928,0.084,,8.703878456613466e-06,0.003170698346973423
286,,,,-0.003926,0.084,,8.703878456613466e-06,0.003170698346973423
287,,,,-0.003924,0.088,,8.703878456613466e-06,0.0032707408958063304
288,,,,-0.003922,0.088,,8.703878456613466e-06,0.0032707408958063304
289,,,,-0.00392,0.088,,8.703878456613466e-06,0.0032707408958063304
290,,,,-0.003918,0.088,,8.703878456613466e-06,0.0032707408958063304
291,,,,-0.003916,0.088,,8.703878456613466e-06,0.0032707408958063304
292,,,,-0.003914,0.092,,8.703878456613466e-06,0.003371018244907612
293,,,,-0.003912,0.092,,8.703878456613466e-06,0.003371018244907612
294,,,,-0.00391,0.092,,8.703878456613466e-06,0.003371018244907612
295,,,,-0.003908,0.092,,8.703878456613466e-06,0.003371018244907612
296,,,,-0.003906,0.092,,8.703878456613466e-06,0.003371018244907612
297,,,,-0.003904,0.092,,8.703878456613466e-06,0.003371018244907612
298,,,,-0.003902,0.092,,8.703878456613466e-06,0.003371018244907612
299,,,,-0.0039,0.096,,8.703878456613466e-06,0.003471510047155271
300,,,,-0.003898,0.096,,8.703878456613466e-06,0.003471510047155271
301,,,,-0.003896,0.096,,8.703878456613466e-06,0.003471510047155271
302,,,,-0.003894,0.096,,8.703878456613466e-06,0.003471510047155271
303,,,,-0.003892,0.096,,8.703878456613466e-06,0.003471510047155271
304,,,,-0.00389,0.096,,8.703878456613466e-06,0.003471510047155271
305,,,,-0.003888,0.096,,8.703878456613466e-06,0.003471510047155271
306,,,,-0.003886,0.1,,8.703878456613466e-06,0.003572198203837519
307,,,,-0.003884,0.1,,8.703878456613466e-06,0.003572198203837519
308,,,,-0.003882,0.1,,8.703878456613466e-06,0.003572198203837519
309,,,,-0.00388,0.1,,8.703878456613466e-06,0.003572198203837519
310,,,,-0.003878,0.1,,8.703878456613466e-06,0.003572198203837519
311,,,,-0.003876,0.1,,8.703878456613466e-06,0.003572198203837519
312,,,,-0.003874,0.1,,8.703878456613466e-06,0.003572198203837519
313,,,,-0.003872,0.1,,8.703878456613466e-06,0.003572198203837519
314,,,,-0.00387,0.104,,8.703878456613466e-06,0.0036730665672568465
315,,,,-0.003868,0.104,,8.703878456613466e-06,0.0036730665672568465
316,,,,-0.003866,0.104,,8.703878456613466e-06,0.0036730665672568465
317,,,,-0.003864,0.104,,8.703878456613466e-06,0.0036730665672568465
318,,,,-0.003862,0.104,,8.703878456613466e-06,0.0036730665672568465
319,,,,-0.00386,0.104,,8.703878456613466e-06,0.0036730665672568465
320,,,,-0.003858,0.108,,8.703878456613466e-06,0.0037741006885746967
321,,,,-0.003856,0.108,,8.703878456613466e-06,0.0037741006885746967
322,,,,-0.003854,0.108,,8.703878456613466e-06,0.0037741006885746967
323,,,,-0.003852,0.108,,8.703878456613466e-06,0.0037741006885746967
324,,,,-0.00385,0.108,,8.703878456613466e-06,0.0037741006885746967
325,,,,-0.003848,0.108,,8.703878456613466e-06,0.0037741006885746967
326,,,,-0.003846,0.108,,8.703878456613466e-06,0.0037741006885746967
327,,,,-0.003844,0.112,,8.703878456613466e-06,0.003875287603197987
328,,,,-0.003842,0.112,,8.703878456613466e-06,0.003875287603197987
329,,,,-0.00384,0.112,,8.703878456613466e-06,0.003875287603197987
330,,,,-0.003838,0.112,,8.703878456613466e-06,0.003875287603197987
331,,,,-0.003836,0.112,,8.703878456613466e-06,0.003875287603197987
332,,,,-0.003834,0.112,,8.703878456613466e-06,0.003875287603197987
333,,,,-0.003832,0.116,,8.703878456613466e-06,0.003976615647444445
334,,,,-0.00383,0.116,,8.703878456613466e-06,0.003976615647444445
335,,,,-0.003828,0.116,,8.703878456613466e-06,0.003976615647444445
336,,,,-0.003826,0.116,,8.703878456613466e-06,0.003976615647444445
337,,,,-0.003824,0.116,,8.703878456613466e-06,0.003976615647444445
338,,,,-0.003822,0.116,,8.703878456613466e-06,0.003976615647444445
339,,,,-0.00382,0.116,,8.703878456613466e-06,0.003976615647444445
340,,,,-0.003818,0.12,,8.703878456613466e-06,0.004078074301370685
341,,,,-0.003816,0.12,,8.703878456613466e-06,0.004078074301370685
342,,,,-0.003814,0.12,,8.703878456613466e-06,0.004078074301370685
343,,,,-0.003812,0.12,,8.703878456613466e-06,0.004078074301370685
344,,,,-0.00381,0.12,,8.703878456613466e-06,0.004078074301370685
345,,,,-0.003808,0.12,,8.703878456613466e-06,0.004078074301370685
346,,,,-0.003806,0.12,,8.703878456613466e-06,0.004078074301370685
347,,,,-0.003804,0.124,,8.703878456613466e-06,0.004179654053567113
348,,,,-0.003802,0.124,,8.703878456613466e-06,0.004179654053567113
349,,,,-0.0038,0.124,,8.703878456613466e-06,0.004179654053567113
350,,,,-0.003798,0.124,,8.703878456613466e-06,0.004179654053567113
351,,,,-0.003796,0.124,,8.703878456613466e-06,0.004179654053567113
352,,,,-0.003794,0.124,,8.703878456613466e-06,0.004179654053567113
353,,,,-0.003792,0.124,,8.703878456613466e-06,0.004179654053567113
354,,,,-0.00379,0.128,,8.703878456613466e-06,0.004281346284464736
355,,,,-0.003788,0.128,,8.703878456613466e-06,0.004281346284464736
356,,,,-0.003786,0.128,,8.703878456613466e-06,0.004281346284464736
357,,,,-0.003784,0.128,,8.703878456613466e-06,0.004281346284464736
358,,,,-0.003782,0.128,,8.703878456613466e-06,0.004281346284464736
359,,,,-0.00378,0.128,,8.703878456613466e-06,0.004281346284464736
360,,,,-0.003778,0.128,,8.703878456613466e-06,0.004281346284464736
361,,,,-0.003776,0.128,,8.703878456613466e-06,0.004281346284464736
362,,,,-0.003774,0.132,,8.703878456613466e-06,0.004383143165298164
363,,,,-0.003772,0.132,,8.703878456613466e-06,0.004383143165298164
364,,,,-0.00377,0.132,,8.703878456613466e-06,0.004383143165298164
365,,,,-0.003768,0.132,,8.703878456613466e-06,0.004383143165298164
366,,,,-0.003766,0.132,,8.703878456613466e-06,0.004383143165298164
367,,,,-0.003764,0.132,,8.703878456613466e-06,0.004383143165298164
368,,,,-0.003762,0.132,,8.703878456613466e-06,0.004383143165298164
369,,,,-0.00376,0.136,,8.703878456613466e-06,0.00448503757035546
