,,Info,,Tempo (s),Tensão (V),,Incerteza de Tempo (s),Incerteza de Tensão (V)
0,Sample Interval,2.000000e-09,,-4.498e-06,-1.68,,8.703878456613466e-06,0.04279044975233959
1,Trigger Point,2.250000000000e+03,,-4.496e-06,-1.68,,8.703878456613466e-06,0.04279044975233959
2,,,,-4.494e-06,-1.68,,8.703878456613466e-06,0.04279044975233959
3,,,,-4.492e-06,-1.68,,8.703878456613466e-06,0.04279044975233959
4,,,,-4.49e-06,-1.68,,8.703878456613466e-06,0.04279044975233959
5,Source,CH1,,-4.488e-06,-1.68,,8.703878456613466e-06,0.04279044975233959
6,Vertical Units,V,,-4.486e-06,-1.72,,8.703878456613466e-06,0.043829469652364034
7,Vertical Scale,1.000000e+00,,-4.484e-06,-1.72,,8.703878456613466e-06,0.043829469652364034
8,Vertical Offset,0.000000e+00,,-4.482e-06,-1.72,,8.703878456613466e-06,0.043829469652364034
9,Horizontal Units,s,,-4.48e-06,-1.72,,8.703878456613466e-06,0.043829469652364034
10,Horizontal Scale,5.000000e-07,,-4.478e-06,-1.72,,8.703878456613466e-06,0.043829469652364034
11,Pt Fmt,Y,,-4.476e-06,-1.72,,8.703878456613466e-06,0.043829469652364034
12,Yzero,0.000000e+00,,-4.474e-06,-1.72,,8.703878456613466e-06,0.043829469652364034
13,Probe Atten,1.000000e+00,,-4.472e-06,-1.72,,8.703878456613466e-06,0.043829469652364034
14,Model Number,TBS1062,,-4.47e-06,-1.72,,8.703878456613466e-06,0.043829469652364034
15,Serial Number,C011224,,-4.468e-06,-1.72,,8.703878456613466e-06,0.043829469652364034
16,Firmware Version,FV:v26.01,,-4.466e-06,-1.72,,8.703878456613466e-06,0.043829469652364034
17,,,,-4.464e-06,-1.72,,8.703878456613466e-06,0.043829469652364034
18,,,,-4.462e-06,-1.76,,8.703878456613466e-06,0.04486849930638977
19,,,,-4.46e-06,-1.76,,8.703878456613466e-06,0.04486849930638977
20,,,,-4.458e-06,-1.76,,8.703878456613466e-06,0.04486849930638977
21,,,,-4.456e-06,-1.76,,8.703878456613466e-06,0.04486849930638977
22,,,,-4.454e-06,-1.76,,8.703878456613466e-06,0.04486849930638977
23,,,,-4.452e-06,-1.76,,8.703878456613466e-06,0.04486849930638977
24,,,,-4.45e-06,-1.76,,8.703878456613466e-06,0.04486849930638977
25,,,,-4.448e-06,-1.76,,8.703878456613466e-06,0.04486849930638977
26,,,,-4.446e-06,-1.76,,8.703878456613466e-06,0.04486849930638977
27,,,,-4.444e-06,-1.76,,8.703878456613466e-06,0.04486849930638977
28,,,,-4.442e-06,-1.76,,8.703878456613466e-06,0.04486849930638977
29,,,,-4.44e-06,-1.76,,8.703878456613466e-06,0.04486849930638977
30,,,,-4.438e-06,-1.76,,8.703878456613466e-06,0.04486849930638977
31,,,,-4.436e-06,-1.76,,8.703878456613466e-06,0.04486849930638977
32,,,,-4.434e-06,-1.8,,8.703878456613466e-06,0.04590753805212712
33,,,,-4.432e-06,-1.8,,8.703878456613466e-06,0.04590753805212712
34,,,,-4.43e-06,-1.8,,8.703878456613466e-06,0.04590753805212712
35,,,,-4.428e-06,-1.8,,8.703878456613466e-06,0.04590753805212712
36,,,,-4.426e-06,-1.8,,8.703878456613466e-06,0.04590753805212712
37,,,,-4.424e-06,-1.8,,8.703878456613466e-06,0.04590753805212712
38,,,,-4.422e-06,-1.8,,8.703878456613466e-06,0.04590753805212712
39,,,,-4.42e-06,-1.8,,8.703878456613466e-06,0.04590753805212712
40,,,,-4.418e-06,-1.8,,8.703878456613466e-06,0.04590753805212712
41,,,,-4.416e-06,-1.8,,8.703878456613466e-06,0.04590753805212712
42,,,,-4.414e-06,-1.8,,8.703878456613466e-06,0.04590753805212712
43,,,,-4.412e-06,-1.8,,8.703878456613466e-06,0.04590753805212712
44,,,,-4.41e-06,-1.8,,8.703878456613466e-06,0.04590753805212712
45,,,,-4.408e-06,-1.8,,8.703878456613466e-06,0.04590753805212712
46,,,,-4.406e-06,-1.8,,8.703878456613466e-06,0.04590753805212712
47,,,,-4.404e-06,-1.8,,8.703878456613466e-06,0.04590753805212712
48,,,,-4.402e-06,-1.84,,8.703878456613466e-06,0.04694658528591296
49,,,,-4.4e-06,-1.84,,8.703878456613466e-06,0.04694658528591296
50,,,,-4.398e-06,-1.84,,8.703878456613466e-06,0.04694658528591296
51,,,,-4.396e-06,-1.84,,8.703878456613466e-06,0.04694658528591296
52,,,,-4.394e-06,-1.84,,8.703878456613466e-06,0.04694658528591296
53,,,,-4.392e-06,-1.84,,8.703878456613466e-06,0.04694658528591296
54,,,,-4.39e-06,-1.84,,8.703878456613466e-06,0.04694658528591296
55,,,,-4.388e-06,-1.84,,8.703878456613466e-06,0.04694658528591296
56,,,,-4.386e-06,-1.84,,8.703878456613466e-06,0.04694658528591296
57,,,,-4.384e-06,-1.84,,8.703878456613466e-06,0.04694658528591296
58,,,,-4.382e-06,-1.84,,8.703878456613466e-06,0.04694658528591296
59,,,,-4.38e-06,-1.84,,8.703878456613466e-06,0.04694658528591296
60,,,,-4.378e-06,-1.84,,8.703878456613466e-06,0.04694658528591296
61,,,,-4.376e-06,-1.84,,8.703878456613466e-06,0.04694658528591296
62,,,,-4.374e-06,-1.84,,8.703878456613466e-06,0.04694658528591296
63,,,,-4.372e-06,-1.84,,8.703878456613466e-06,0.04694658528591296
64,,,,-4.37e-06,-1.84,,8.703878456613466e-06,0.04694658528591296
65,,,,-4.368e-06,-1.84,,8.703878456613466e-06,0.04694658528591296
