,,Info,,Tempo (s),Tensão (V),,Incerteza de Tempo (s),Incerteza de Tensão (V)
0,Sample Interval,2.000000e-05,,-0.02698,0.0052,,8.703878456613466e-06,0.001327563711277165
1,Trigger Point,1.350000000000e+03,,-0.02696,0.0048,,8.703878456613466e-06,0.0013197437658500227
2,,,,-0.02694,0.0048,,8.703878456613466e-06,0.0013197437658500227
3,,,,-0.02692,0.0048,,8.703878456613466e-06,0.0013197437658500227
4,,,,-0.0269,0.0048,,8.703878456613466e-06,0.0013197437658500227
5,Source,CH2,,-0.02688,0.0048,,8.703878456613466e-06,0.0013197437658500227
6,Vertical Units,V,,-0.02686,0.0048,,8.703878456613466e-06,0.0013197437658500227
7,Vertical Scale,1.000000e-02,,-0.02684,0.0048,,8.703878456613466e-06,0.0013197437658500227
8,Vertical Offset,0.000000e+00,,-0.02682,0.0048,,8.703878456613466e-06,0.0013197437658500227
9,Horizontal Units,s,,-0.0268,0.0048,,8.703878456613466e-06,0.0013197437658500227
10,Horizontal Scale,5.000000e-03,,-0.02678,0.0048,,8.703878456613466e-06,0.0013197437658500227
11,Pt Fmt,Y,,-0.02676,0.0044,,8.703878456613466e-06,0.0013119595296730764
12,Yzero,0.000000e+00,,-0.02674,0.0044,,8.703878456613466e-06,0.0013119595296730764
13,Probe Atten,1.000000e+00,,-0.02672,0.004,,8.703878456613466e-06,0.0013042116421424859
14,Model Number,TBS1062,,-0.0267,0.004,,8.703878456613466e-06,0.0013042116421424859
15,Serial Number,C011224,,-0.02668,0.004,,8.703878456613466e-06,0.0013042116421424859
16,Firmware Version,FV:v26.01,,-0.02666,0.004,,8.703878456613466e-06,0.0013042116421424859
17,,,,-0.02664,0.004,,8.703878456613466e-06,0.0013042116421424859
18,,,,-0.02662,0.0036,,8.703878456613466e-06,0.0012965007549168646
19,,,,-0.0266,0.004,,8.703878456613466e-06,0.0013042116421424859
20,,,,-0.02658,0.0036,,8.703878456613466e-06,0.0012965007549168646
21,,,,-0.02656,0.0036,,8.703878456613466e-06,0.0012965007549168646
22,,,,-0.02654,0.0036,,8.703878456613466e-06,0.0012965007549168646
23,,,,-0.02652,0.0036,,8.703878456613466e-06,0.0012965007549168646
24,,,,-0.0265,0.0036,,8.703878456613466e-06,0.0012965007549168646
25,,,,-0.02648,0.0032,,8.703878456613466e-06,0.001288827532100397
26,,,,-0.02646,0.0032,,8.703878456613466e-06,0.001288827532100397
27,,,,-0.02644,0.0032,,8.703878456613466e-06,0.001288827532100397
28,,,,-0.02642,0.0032,,8.703878456613466e-06,0.001288827532100397
29,,,,-0.0264,0.0028,,8.703878456613466e-06,0.0012811926504238149
30,,,,-0.02638,0.0028,,8.703878456613466e-06,0.0012811926504238149
31,,,,-0.02636,0.0028,,8.703878456613466e-06,0.0012811926504238149
32,,,,-0.02634,0.0028,,8.703878456613466e-06,0.0012811926504238149
33,,,,-0.02632,0.0024,,8.703878456613466e-06,0.0012735967994228
34,,,,-0.0263,0.0028,,8.703878456613466e-06,0.0012811926504238149
35,,,,-0.02628,0.0024,,8.703878456613466e-06,0.0012735967994228
36,,,,-0.02626,0.0024,,8.703878456613466e-06,0.0012735967994228
37,,,,-0.02624,0.0028,,8.703878456613466e-06,0.0012811926504238149
38,,,,-0.02622,0.0024,,8.703878456613466e-06,0.0012735967994228
39,,,,-0.0262,0.0024,,8.703878456613466e-06,0.0012735967994228
40,,,,-0.02618,0.0024,,8.703878456613466e-06,0.0012735967994228
41,,,,-0.02616,0.0024,,8.703878456613466e-06,0.0012735967994228
42,,,,-0.02614,0.002,,8.703878456613466e-06,0.0012660406816133514
43,,,,-0.02612,0.0028,,8.703878456613466e-06,0.0012811926504238149
44,,,,-0.0261,0.0028,,8.703878456613466e-06,0.0012811926504238149
45,,,,-0.02608,0.0024,,8.703878456613466e-06,0.0012735967994228
46,,,,-0.02606,0.002,,8.703878456613466e-06,0.0012660406816133514
47,,,,-0.02604,0.002,,8.703878456613466e-06,0.0012660406816133514
48,,,,-0.02602,0.002,,8.703878456613466e-06,0.0012660406816133514
49,,,,-0.026,0.0016,,8.703878456613466e-06,0.001258525012663634
50,,,,-0.02598,0.0016,,8.703878456613466e-06,0.001258525012663634
51,,,,-0.02596,0.0016,,8.703878456613466e-06,0.001258525012663634
52,,,,-0.02594,0.0012,,8.703878456613466e-06,0.0012510505215617793
53,,,,-0.02592,0.0012,,8.703878456613466e-06,0.0012510505215617793
54,,,,-0.0259,0.0012,,8.703878456613466e-06,0.0012510505215617793
55,,,,-0.02588,0.0012,,8.703878456613466e-06,0.0012510505215617793
56,,,,-0.02586,0.0012,,8.703878456613466e-06,0.0012510505215617793
57,,,,-0.02584,0.0012,,8.703878456613466e-06,0.0012510505215617793
58,,,,-0.02582,0.0008,,8.703878456613466e-06,0.0012436179507790968
59,,,,-0.0258,0.0008,,8.703878456613466e-06,0.0012436179507790968
60,,,,-0.02578,0.0008,,8.703878456613466e-06,0.0012436179507790968
61,,,,-0.02576,0.0008,,8.703878456613466e-06,0.0012436179507790968
62,,,,-0.02574,0.0008,,8.703878456613466e-06,0.0012436179507790968
63,,,,-0.02572,0.0004,,8.703878456613466e-06,0.0012362280564281007
64,,,,-0.0257,0.0004,,8.703878456613466e-06,0.0012362280564281007
65,,,,-0.02568,0.0004,,8.703878456613466e-06,0.0012362280564281007
66,,,,-0.02566,0.0004,,8.703878456613466e-06,0.0012362280564281007
67,,,,-0.02564,0.0,,8.703878456613466e-06,0.0012288816084147407
68,,,,-0.02562,0.0004,,8.703878456613466e-06,0.0012362280564281007
69,,,,-0.0256,0.0004,,8.703878456613466e-06,0.0012362280564281007
70,,,,-0.02558,0.0,,8.703878456613466e-06,0.0012288816084147407
71,,,,-0.02556,0.0,,8.703878456613466e-06,0.0012288816084147407
72,,,,-0.02554,0.0,,8.703878456613466e-06,0.0012288816084147407
73,,,,-0.02552,0.0,,8.703878456613466e-06,0.0012288816084147407
74,,,,-0.0255,0.0,,8.703878456613466e-06,0.0012288816084147407
75,,,,-0.02548,-0.0004,,8.703878456613466e-06,0.001221579390584173
76,,,,-0.02546,-0.0004,,8.703878456613466e-06,0.001221579390584173
77,,,,-0.02544,-0.0004,,8.703878456613466e-06,0.001221579390584173
78,,,,-0.02542,-0.0004,,8.703878456613466e-06,0.001221579390584173
79,,,,-0.0254,-0.0004,,8.703878456613466e-06,0.001221579390584173
80,,,,-0.02538,-0.0008,,8.703878456613466e-06,0.0012143222008593928
81,,,,-0.02536,-0.0008,,8.703878456613466e-06,0.0012143222008593928
82,,,,-0.02534,-0.0008,,8.703878456613466e-06,0.0012143222008593928
83,,,,-0.02532,-0.0008,,8.703878456613466e-06,0.0012143222008593928
84,,,,-0.0253,-0.0008,,8.703878456613466e-06,0.0012143222008593928
85,,,,-0.02528,-0.0008,,8.703878456613466e-06,0.0012143222008593928
86,,,,-0.02526,-0.0008,,8.703878456613466e-06,0.0012143222008593928
87,,,,-0.02524,-0.0012,,8.703878456613466e-06,0.0012071108513719857
88,,,,-0.02522,-0.0008,,8.703878456613466e-06,0.0012143222008593928
89,,,,-0.0252,-0.0012,,8.703878456613466e-06,0.0012071108513719857
90,,,,-0.02518,-0.0012,,8.703878456613466e-06,0.0012071108513719857
91,,,,-0.02516,-0.0016,,8.703878456613466e-06,0.001199946168584241
92,,,,-0.02514,-0.0016,,8.703878456613466e-06,0.001199946168584241
93,,,,-0.02512,-0.002,,8.703878456613466e-06,0.0011928289934018202
94,,,,-0.0251,-0.002,,8.703878456613466e-06,0.0011928289934018202
95,,,,-0.02508,-0.0024,,8.703878456613466e-06,0.0011857601812761296
96,,,,-0.02506,-0.002,,8.703878456613466e-06,0.0011928289934018202
97,,,,-0.02504,-0.002,,8.703878456613466e-06,0.0011928289934018202
98,,,,-0.02502,-0.0024,,8.703878456613466e-06,0.0011857601812761296
99,,,,-0.025,-0.002,,8.703878456613466e-06,0.0011928289934018202
100,,,,-0.02498,-0.002,,8.703878456613466e-06,0.0011928289934018202
101,,,,-0.02496,-0.002,,8.703878456613466e-06,0.0011928289934018202
102,,,,-0.02494,-0.0024,,8.703878456613466e-06,0.0011857601812761296
103,,,,-0.02492,-0.0024,,8.703878456613466e-06,0.0011857601812761296
104,,,,-0.0249,-0.0024,,8.703878456613466e-06,0.0011857601812761296
105,,,,-0.02488,-0.0024,,8.703878456613466e-06,0.0011857601812761296
106,,,,-0.02486,-0.0024,,8.703878456613466e-06,0.0011857601812761296
107,,,,-0.02484,-0.0024,,8.703878456613466e-06,0.0011857601812761296
108,,,,-0.02482,-0.0024,,8.703878456613466e-06,0.0011857601812761296
109,,,,-0.0248,-0.0028,,8.703878456613466e-06,0.0011787406022955177
110,,,,-0.02478,-0.0028,,8.703878456613466e-06,0.0011787406022955177
111,,,,-0.02476,-0.0028,,8.703878456613466e-06,0.0011787406022955177
112,,,,-0.02474,-0.0028,,8.703878456613466e-06,0.0011787406022955177
113,,,,-0.02472,-0.0032,,8.703878456613466e-06,0.0011717711412643683
114,,,,-0.0247,-0.0032,,8.703878456613466e-06,0.0011717711412643683
115,,,,-0.02468,-0.0032,,8.703878456613466e-06,0.0011717711412643683
116,,,,-0.02466,-0.0032,,8.703878456613466e-06,0.0011717711412643683
117,,,,-0.02464,-0.0036,,8.703878456613466e-06,0.0011648526977691212
118,,,,-0.02462,-0.0036,,8.703878456613466e-06,0.0011648526977691212
119,,,,-0.0246,-0.0036,,8.703878456613466e-06,0.0011648526977691212
120,,,,-0.02458,-0.004,,8.703878456613466e-06,0.0011579861862302157
121,,,,-0.02456,-0.0036,,8.703878456613466e-06,0.0011648526977691212
122,,,,-0.02454,-0.0036,,8.703878456613466e-06,0.0011648526977691212
123,,,,-0.02452,-0.0036,,8.703878456613466e-06,0.0011648526977691212
124,,,,-0.0245,-0.004,,8.703878456613466e-06,0.0011579861862302157
125,,,,-0.02448,-0.004,,8.703878456613466e-06,0.0011579861862302157
126,,,,-0.02446,-0.004,,8.703878456613466e-06,0.0011579861862302157
127,,,,-0.02444,-0.004,,8.703878456613466e-06,0.0011579861862302157
128,,,,-0.02442,-0.0044,,8.703878456613466e-06,0.0011511725359389007
129,,,,-0.0244,-0.0044,,8.703878456613466e-06,0.0011511725359389007
130,,,,-0.02438,-0.0048,,8.703878456613466e-06,0.0011444126910778295
131,,,,-0.02436,-0.0044,,8.703878456613466e-06,0.0011511725359389007
132,,,,-0.02434,-0.0048,,8.703878456613466e-06,0.0011444126910778295
133,,,,-0.02432,-0.0044,,8.703878456613466e-06,0.0011511725359389007
134,,,,-0.0243,-0.0044,,8.703878456613466e-06,0.0011511725359389007
135,,,,-0.02428,-0.0048,,8.703878456613466e-06,0.0011444126910778295
136,,,,-0.02426,-0.0048,,8.703878456613466e-06,0.0011444126910778295
137,,,,-0.02424,-0.0048,,8.703878456613466e-06,0.0011444126910778295
138,,,,-0.02422,-0.0048,,8.703878456613466e-06,0.0011444126910778295
139,,,,-0.0242,-0.0048,,8.703878456613466e-06,0.0011444126910778295
140,,,,-0.02418,-0.0052,,8.703878456613466e-06,0.0011377076107243018
141,,,,-0.02416,-0.0052,,8.703878456613466e-06,0.0011377076107243018
142,,,,-0.02414,-0.0052,,8.703878456613466e-06,0.0011377076107243018
143,,,,-0.02412,-0.0052,,8.703878456613466e-06,0.0011377076107243018
144,,,,-0.0241,-0.0052,,8.703878456613466e-06,0.0011377076107243018
145,,,,-0.02408,-0.0052,,8.703878456613466e-06,0.0011377076107243018
146,,,,-0.02406,-0.0052,,8.703878456613466e-06,0.0011377076107243018
147,,,,-0.02404,-0.0052,,8.703878456613466e-06,0.0011377076107243018
148,,,,-0.02402,-0.0056,,8.703878456613466e-06,0.0011310582688349878
149,,,,-0.024,-0.0056,,8.703878456613466e-06,0.0011310582688349878
150,,,,-0.02398,-0.0056,,8.703878456613466e-06,0.0011310582688349878
151,,,,-0.02396,-0.0056,,8.703878456613466e-06,0.0011310582688349878
152,,,,-0.02394,-0.006,,8.703878456613466e-06,0.0011244656542109233
153,,,,-0.02392,-0.0056,,8.703878456613466e-06,0.0011310582688349878
154,,,,-0.0239,-0.006,,8.703878456613466e-06,0.0011244656542109233
155,,,,-0.02388,-0.006,,8.703878456613466e-06,0.0011244656542109233
156,,,,-0.02386,-0.006,,8.703878456613466e-06,0.0011244656542109233
157,,,,-0.02384,-0.006,,8.703878456613466e-06,0.0011244656542109233
158,,,,-0.02382,-0.006,,8.703878456613466e-06,0.0011244656542109233
159,,,,-0.0238,-0.0064,,8.703878456613466e-06,0.001117930770441533
160,,,,-0.02378,-0.0068,,8.703878456613466e-06,0.001111454635826402
161,,,,-0.02376,-0.0064,,8.703878456613466e-06,0.001117930770441533
162,,,,-0.02374,-0.0064,,8.703878456613466e-06,0.001117930770441533
163,,,,-0.02372,-0.0068,,8.703878456613466e-06,0.001111454635826402
164,,,,-0.0237,-0.0068,,8.703878456613466e-06,0.001111454635826402
165,,,,-0.02368,-0.0068,,8.703878456613466e-06,0.001111454635826402
166,,,,-0.02366,-0.0068,,8.703878456613466e-06,0.001111454635826402
167,,,,-0.02364,-0.0072,,8.703878456613466e-06,0.00110503828327348
168,,,,-0.02362,-0.0072,,8.703878456613466e-06,0.00110503828327348
169,,,,-0.0236,-0.0068,,8.703878456613466e-06,0.001111454635826402
170,,,,-0.02358,-0.0072,,8.703878456613466e-06,0.00110503828327348
171,,,,-0.02356,-0.0068,,8.703878456613466e-06,0.001111454635826402
172,,,,-0.02354,-0.0076,,8.703878456613466e-06,0.0010986827601723803
173,,,,-0.02352,-0.0076,,8.703878456613466e-06,0.0010986827601723803
174,,,,-0.0235,-0.0072,,8.703878456613466e-06,0.00110503828327348
175,,,,-0.02348,-0.0076,,8.703878456613466e-06,0.0010986827601723803
176,,,,-0.02346,-0.0076,,8.703878456613466e-06,0.0010986827601723803
177,,,,-0.02344,-0.0076,,8.703878456613466e-06,0.0010986827601723803
178,,,,-0.02342,-0.0072,,8.703878456613466e-06,0.00110503828327348
179,,,,-0.0234,-0.0076,,8.703878456613466e-06,0.0010986827601723803
180,,,,-0.02338,-0.008,,8.703878456613466e-06,0.0010923891282413971
181,,,,-0.02336,-0.008,,8.703878456613466e-06,0.0010923891282413971
182,,,,-0.02334,-0.008,,8.703878456613466e-06,0.0010923891282413971
183,,,,-0.02332,-0.008,,8.703878456613466e-06,0.0010923891282413971
184,,,,-0.0233,-0.008,,8.703878456613466e-06,0.0010923891282413971
185,,,,-0.02328,-0.008,,8.703878456613466e-06,0.0010923891282413971
186,,,,-0.02326,-0.008,,8.703878456613466e-06,0.0010923891282413971
