,,Info,,Tempo (s),Tensão (V),,Incerteza de Tempo (s),Incerteza de Tensão (V)
0,Sample Interval,2.000000e-04,,-0.2498,2.04,,8.703878456613466e-06,0.053873920685313964
1,Trigger Point,1.250000000000e+03,,-0.2496,2.04,,8.703878456613466e-06,0.053873920685313964
2,,,,-0.2494,2.04,,8.703878456613466e-06,0.053873920685313964
3,,,,-0.2492,2.04,,8.703878456613466e-06,0.053873920685313964
4,,,,-0.249,2.04,,8.703878456613466e-06,0.053873920685313964
5,Source,CH1,,-0.2488,2.04,,8.703878456613466e-06,0.053873920685313964
6,Vertical Units,V,,-0.2486,2.04,,8.703878456613466e-06,0.053873920685313964
7,Vertical Scale,1.000000e+00,,-0.2484,2.04,,8.703878456613466e-06,0.053873920685313964
8,Vertical Offset,0.000000e+00,,-0.2482,2.04,,8.703878456613466e-06,0.053873920685313964
9,Horizontal Units,s,,-0.248,2.04,,8.703878456613466e-06,0.053873920685313964
10,Horizontal Scale,5.000000e-02,,-0.2478,2.04,,8.703878456613466e-06,0.053873920685313964
11,Pt Fmt,Y,,-0.2476,2.04,,8.703878456613466e-06,0.053873920685313964
12,Yzero,0.000000e+00,,-0.2474,2.04,,8.703878456613466e-06,0.053873920685313964
13,Probe Atten,1.000000e+00,,-0.2472,2.04,,8.703878456613466e-06,0.053873920685313964
14,Model Number,TBS1062,,-0.247,2.04,,8.703878456613466e-06,0.053873920685313964
15,Serial Number,C011224,,-0.2468,2.04,,8.703878456613466e-06,0.053873920685313964
16,Firmware Version,FV:v26.01,,-0.2466,2.04,,8.703878456613466e-06,0.053873920685313964
17,,,,-0.2464,2.04,,8.703878456613466e-06,0.053873920685313964
18,,,,-0.2462,2.04,,8.703878456613466e-06,0.053873920685313964
19,,,,-0.246,2.04,,8.703878456613466e-06,0.053873920685313964
20,,,,-0.2458,2.04,,8.703878456613466e-06,0.053873920685313964
21,,,,-0.2456,2.04,,8.703878456613466e-06,0.053873920685313964
