,,Info,,Tempo (s),Tensão (V),,Incerteza de Tempo (s),Incerteza de Tensão (V)
0,Sample Interval,2.000000e-06,,-0.004498,-1.72,,8.703878456613466e-06,0.043829469652364034
1,Trigger Point,2.250000000000e+03,,-0.004496,-1.72,,8.703878456613466e-06,0.043829469652364034
2,,,,-0.004494,-1.76,,8.703878456613466e-06,0.04486849930638977
3,,,,-0.004492,-1.76,,8.703878456613466e-06,0.04486849930638977
4,,,,-0.00449,-1.76,,8.703878456613466e-06,0.04486849930638977
5,Source,CH1,,-0.004488,-1.76,,8.703878456613466e-06,0.04486849930638977
6,Vertical Units,V,,-0.004486,-1.76,,8.703878456613466e-06,0.04486849930638977
7,Vertical Scale,1.000000e+00,,-0.004484,-1.76,,8.703878456613466e-06,0.04486849930638977
8,Vertical Offset,0.000000e+00,,-0.004482,-1.76,,8.703878456613466e-06,0.04486849930638977
9,Horizontal Units,s,,-0.00448,-1.76,,8.703878456613466e-06,0.04486849930638977
10,Horizontal Scale,5.000000e-04,,-0.004478,-1.76,,8.703878456613466e-06,0.04486849930638977
11,Pt Fmt,Y,,-0.004476,-1.76,,8.703878456613466e-06,0.04486849930638977
12,Yzero,0.000000e+00,,-0.004474,-1.76,,8.703878456613466e-06,0.04486849930638977
13,Probe Atten,1.000000e+00,,-0.004472,-1.8,,8.703878456613466e-06,0.04590753805212712
14,Model Number,TBS1062,,-0.00447,-1.8,,8.703878456613466e-06,0.04590753805212712
15,Serial Number,C011224,,-0.004468,-1.8,,8.703878456613466e-06,0.04590753805212712
16,Firmware Version,FV:v26.01,,-0.004466,-1.8,,8.703878456613466e-06,0.04590753805212712
17,,,,-0.004464,-1.8,,8.703878456613466e-06,0.04590753805212712
18,,,,-0.004462,-1.8,,8.703878456613466e-06,0.04590753805212712
19,,,,-0.00446,-1.8,,8.703878456613466e-06,0.04590753805212712
20,,,,-0.004458,-1.8,,8.703878456613466e-06,0.04590753805212712
21,,,,-0.004456,-1.8,,8.703878456613466e-06,0.04590753805212712
22,,,,-0.004454,-1.8,,8.703878456613466e-06,0.04590753805212712
23,,,,-0.004452,-1.8,,8.703878456613466e-06,0.04590753805212712
