,,Info,,Tempo (s),Tensão (V),,Incerteza de Tempo (s),Incerteza de Tensão (V)
0,Sample Interval,1.000000e-06,,-0.002249,-0.12,,8.703878456613466e-06,0.002414458532984155
1,Trigger Point,2.250000000000e+03,,-0.002248,-0.112,,8.703878456613466e-06,0.002221901439645782
2,,,,-0.002247,-0.112,,8.703878456613466e-06,0.002221901439645782
3,,,,-0.002246,-0.104,,8.703878456613466e-06,0.0020323587300228275
4,,,,-0.002245,-0.104,,8.703878456613466e-06,0.0020323587300228275
5,Source,CH2,,-0.002244,-0.104,,8.703878456613466e-06,0.0020323587300228275
6,Vertical Units,V,,-0.002243,-0.096,,8.703878456613466e-06,0.0018467587843299946
7,Vertical Scale,2.000000e-01,,-0.002242,-0.088,,8.703878456613466e-06,0.001666419517258484
8,Vertical Offset,0.000000e+00,,-0.002241,-0.088,,8.703878456613466e-06,0.001666419517258484
9,Horizontal Units,s,,-0.00224,-0.088,,8.703878456613466e-06,0.001666419517258484
10,Horizontal Scale,2.500000e-04,,-0.002239,-0.08,,8.703878456613466e-06,0.001493248139962009
11,Pt Fmt,Y,,-0.002238,-0.08,,8.703878456613466e-06,0.001493248139962009
12,Yzero,0.000000e+00,,-0.002237,-0.072,,8.703878456613466e-06,0.0013300473703970093
13,Probe Atten,1.000000e+00,,-0.002236,-0.072,,8.703878456613466e-06,0.0013300473703970093
14,Model Number,TBS1062,,-0.002235,-0.064,,8.703878456613466e-06,0.0011809580887990902
15,Serial Number,C011224,,-0.002234,-0.064,,8.703878456613466e-06,0.0011809580887990902
16,Firmware Version,FV:v26.01,,-0.002233,-0.056,,8.703878456613466e-06,0.0010519971518497566
17,,,,-0.002232,-0.056,,8.703878456613466e-06,0.0010519971518497566
18,,,,-0.002231,-0.048,,8.703878456613466e-06,0.0009513853096931861
19,,,,-0.00223,-0.048,,8.703878456613466e-06,0.0009513853096931861
20,,,,-0.002229,-0.04,,8.703878456613466e-06,0.0008888025694719834
21,,,,-0.002228,-0.04,,8.703878456613466e-06,0.0008888025694719834
22,,,,-0.002227,-0.032,,8.703878456613466e-06,0.0008724712072613055
23,,,,-0.002226,-0.032,,8.703878456613466e-06,0.0008724712072613055
24,,,,-0.002225,-0.024,,8.703878456613466e-06,0.0009048988935234698
25,,,,-0.002224,-0.024,,8.703878456613466e-06,0.0009048988935234698
26,,,,-0.002223,-0.016,,8.703878456613466e-06,0.0009812634750667121
27,,,,-0.002222,-0.016,,8.703878456613466e-06,0.0009812634750667121
28,,,,-0.002221,-0.008,,8.703878456613466e-06,0.0010923891282413971
29,,,,-0.00222,-0.008,,8.703878456613466e-06,0.0010923891282413971
30,,,,-0.002219,0.0,,8.703878456613466e-06,0.0012288816084147407
31,,,,-0.002218,0.0,,8.703878456613466e-06,0.0012288816084147407
32,,,,-0.002217,0.0,,8.703878456613466e-06,0.0012288816084147407
33,,,,-0.002216,0.008,,8.703878456613466e-06,0.0013832519681894544
34,,,,-0.002215,0.016,,8.703878456613466e-06,0.001550168380370339
35,,,,-0.002214,0.016,,8.703878456613466e-06,0.001550168380370339
36,,,,-0.002213,0.016,,8.703878456613466e-06,0.001550168380370339
37,,,,-0.002212,0.024,,8.703878456613466e-06,0.0017259947877963015
38,,,,-0.002211,0.024,,8.703878456613466e-06,0.0017259947877963015
39,,,,-0.00221,0.032,,8.703878456613466e-06,0.00190826989901848
40,,,,-0.002209,0.032,,8.703878456613466e-06,0.00190826989901848
41,,,,-0.002208,0.04,,8.703878456613466e-06,0.002095311434488916
42,,,,-0.002207,0.04,,8.703878456613466e-06,0.002095311434488916
43,,,,-0.002206,0.048,,8.703878456613466e-06,0.0022859496948751954
44,,,,-0.002205,0.048,,8.703878456613466e-06,0.0022859496948751954
45,,,,-0.002204,0.056,,8.703878456613466e-06,0.0024793551596130796
46,,,,-0.002203,0.056,,8.703878456613466e-06,0.0024793551596130796
47,,,,-0.002202,0.064,,8.703878456613466e-06,0.0026749276639752334
48,,,,-0.002201,0.064,,8.703878456613466e-06,0.0026749276639752334
49,,,,-0.0022,0.064,,8.703878456613466e-06,0.0026749276639752334
50,,,,-0.002199,0.072,,8.703878456613466e-06,0.002872224574698155
51,,,,-0.002198,0.072,,8.703878456613466e-06,0.002872224574698155
52,,,,-0.002197,0.08,,8.703878456613466e-06,0.003070913546080384
53,,,,-0.002196,0.08,,8.703878456613466e-06,0.003070913546080384
54,,,,-0.002195,0.088,,8.703878456613466e-06,0.0032707408958063304
55,,,,-0.002194,0.088,,8.703878456613466e-06,0.0032707408958063304
56,,,,-0.002193,0.096,,8.703878456613466e-06,0.003471510047155271
57,,,,-0.002192,0.096,,8.703878456613466e-06,0.003471510047155271
58,,,,-0.002191,0.104,,8.703878456613466e-06,0.0036730665672568465
59,,,,-0.00219,0.104,,8.703878456613466e-06,0.0036730665672568465
60,,,,-0.002189,0.112,,8.703878456613466e-06,0.003875287603197987
61,,,,-0.002188,0.112,,8.703878456613466e-06,0.003875287603197987
62,,,,-0.002187,0.12,,8.703878456613466e-06,0.004078074301370685
63,,,,-0.002186,0.12,,8.703878456613466e-06,0.004078074301370685
64,,,,-0.002185,0.12,,8.703878456613466e-06,0.004078074301370685
65,,,,-0.002184,0.128,,8.703878456613466e-06,0.004281346284464736
66,,,,-0.002183,0.128,,8.703878456613466e-06,0.004281346284464736
67,,,,-0.002182,0.136,,8.703878456613466e-06,0.00448503757035546
68,,,,-0.002181,0.136,,8.703878456613466e-06,0.00448503757035546
69,,,,-0.00218,0.144,,8.703878456613466e-06,0.004689093516608513
70,,,,-0.002179,0.144,,8.703878456613466e-06,0.004689093516608513
71,,,,-0.002178,0.152,,8.703878456613466e-06,0.004893468504803111
72,,,,-0.002177,0.152,,8.703878456613466e-06,0.004893468504803111
73,,,,-0.002176,0.16,,8.703878456613466e-06,0.005098124165563251
74,,,,-0.002175,0.16,,8.703878456613466e-06,0.005098124165563251
75,,,,-0.002174,0.168,,8.703878456613466e-06,0.005303028003650367
76,,,,-0.002173,0.168,,8.703878456613466e-06,0.005303028003650367
77,,,,-0.002172,0.168,,8.703878456613466e-06,0.005303028003650367
78,,,,-0.002171,0.176,,8.703878456613466e-06,0.005508152322467126
79,,,,-0.00217,0.176,,8.703878456613466e-06,0.005508152322467126
80,,,,-0.002169,0.184,,8.703878456613466e-06,0.005713473375058292
81,,,,-0.002168,0.184,,8.703878456613466e-06,0.005713473375058292
82,,,,-0.002167,0.192,,8.703878456613466e-06,0.0059189706881771255
83,,,,-0.002166,0.192,,8.703878456613466e-06,0.0059189706881771255
84,,,,-0.002165,0.192,,8.703878456613466e-06,0.0059189706881771255
85,,,,-0.002164,0.2,,8.703878456613466e-06,0.006124626519837761
86,,,,-0.002163,0.2,,8.703878456613466e-06,0.006124626519837761
87,,,,-0.002162,0.208,,8.703878456613466e-06,0.006330425420735955
88,,,,-0.002161,0.208,,8.703878456613466e-06,0.006330425420735955
89,,,,-0.00216,0.216,,8.703878456613466e-06,0.00653635387716271
90,,,,-0.002159,0.216,,8.703878456613466e-06,0.00653635387716271
91,,,,-0.002158,0.224,,8.703878456613466e-06,0.006742400018353999
92,,,,-0.002157,0.224,,8.703878456613466e-06,0.006742400018353999
93,,,,-0.002156,0.224,,8.703878456613466e-06,0.006742400018353999
94,,,,-0.002155,0.232,,8.703878456613466e-06,0.006948553375163783
95,,,,-0.002154,0.232,,8.703878456613466e-06,0.006948553375163783
96,,,,-0.002153,0.24,,8.703878456613466e-06,0.007154804679898676
97,,,,-0.002152,0.24,,8.703878456613466e-06,0.007154804679898676
98,,,,-0.002151,0.248,,8.703878456613466e-06,0.007361145699379953
99,,,,-0.00215,0.248,,8.703878456613466e-06,0.007361145699379953
100,,,,-0.002149,0.248,,8.703878456613466e-06,0.007361145699379953
101,,,,-0.002148,0.256,,8.703878456613466e-06,0.00756756909499345
102,,,,-0.002147,0.256,,8.703878456613466e-06,0.00756756909499345
103,,,,-0.002146,0.264,,8.703878456613466e-06,0.007774068304787398
104,,,,-0.002145,0.264,,8.703878456613466e-06,0.007774068304787398
105,,,,-0.002144,0.272,,8.703878456613466e-06,0.007980637443682052
106,,,,-0.002143,0.272,,8.703878456613466e-06,0.007980637443682052
107,,,,-0.002142,0.272,,8.703878456613466e-06,0.007980637443682052
108,,,,-0.002141,0.28,,8.703878456613466e-06,0.00818727121863567
109,,,,-0.00214,0.28,,8.703878456613466e-06,0.00818727121863567
110,,,,-0.002139,0.288,,8.703878456613466e-06,0.008393964856222593
111,,,,-0.002138,0.288,,8.703878456613466e-06,0.008393964856222593
112,,,,-0.002137,0.296,,8.703878456613466e-06,0.008600714040560817
113,,,,-0.002136,0.296,,8.703878456613466e-06,0.008600714040560817
114,,,,-0.002135,0.296,,8.703878456613466e-06,0.008600714040560817
115,,,,-0.002134,0.304,,8.703878456613466e-06,0.008807514859907986
116,,,,-0.002133,0.304,,8.703878456613466e-06,0.008807514859907986
117,,,,-0.002132,0.312,,8.703878456613466e-06,0.009014363760549048
118,,,,-0.002131,0.312,,8.703878456613466e-06,0.009014363760549048
119,,,,-0.00213,0.32,,8.703878456613466e-06,0.009221257506842544
120,,,,-0.002129,0.32,,8.703878456613466e-06,0.009221257506842544
121,,,,-0.002128,0.32,,8.703878456613466e-06,0.009221257506842544
122,,,,-0.002127,0.328,,8.703878456613466e-06,0.009428193146488885
123,,,,-0.002126,0.328,,8.703878456613466e-06,0.009428193146488885
124,,,,-0.002125,0.336,,8.703878456613466e-06,0.009635167980243
125,,,,-0.002124,0.336,,8.703878456613466e-06,0.009635167980243
126,,,,-0.002123,0.336,,8.703878456613466e-06,0.009635167980243
127,,,,-0.002122,0.344,,8.703878456613466e-06,0.009842179535423035
128,,,,-0.002121,0.344,,8.703878456613466e-06,0.009842179535423035
129,,,,-0.00212,0.352,,8.703878456613466e-06,0.010049225542672428
130,,,,-0.002119,0.352,,8.703878456613466e-06,0.010049225542672428
131,,,,-0.002118,0.352,,8.703878456613466e-06,0.010049225542672428
132,,,,-0.002117,0.352,,8.703878456613466e-06,0.010049225542672428
133,,,,-0.002116,0.36,,8.703878456613466e-06,0.010256303915519467
134,,,,-0.002115,0.36,,8.703878456613466e-06,0.010256303915519467
135,,,,-0.002114,0.368,,8.703878456613466e-06,0.010463412732349802
136,,,,-0.002113,0.368,,8.703878456613466e-06,0.010463412732349802
137,,,,-0.002112,0.368,,8.703878456613466e-06,0.010463412732349802
138,,,,-0.002111,0.376,,8.703878456613466e-06,0.010670550220466608
139,,,,-0.00211,0.376,,8.703878456613466e-06,0.010670550220466608
140,,,,-0.002109,0.384,,8.703878456613466e-06,0.010877714741962117
141,,,,-0.002108,0.384,,8.703878456613466e-06,0.010877714741962117
142,,,,-0.002107,0.384,,8.703878456613466e-06,0.010877714741962117
143,,,,-0.002106,0.392,,8.703878456613466e-06,0.011084904781165238
144,,,,-0.002105,0.392,,8.703878456613466e-06,0.011084904781165238
145,,,,-0.002104,0.392,,8.703878456613466e-06,0.011084904781165238
146,,,,-0.002103,0.4,,8.703878456613466e-06,0.01129211893346417
147,,,,-0.002102,0.4,,8.703878456613466e-06,0.01129211893346417
148,,,,-0.002101,0.408,,8.703878456613466e-06,0.0114993558953317
