time;Bx;By;Bz;BT
0,002110;-0,23;36,75;-0,38;36,75
0,005974;-0,15;36,75;-0,53;36,75
0,018711;-0,15;36,75;-0,53;36,75
0,026245;-0,08;36,98;-0,38;36,98
0,036034;-0,08;36,90;-0,38;36,90
0,046286;0,08;36,90;-0,45;36,90
0,059941;0,15;37,05;-0,23;37,05
0,066538;0,15;37,20;-0,23;37,20
0,076170;0,15;37,35;0,00;37,35
0,085959;-0,08;37,35;0,15;37,35
0,096115;0,15;37,28;0,15;37,28
0,119526;0,00;37,43;0,00;37,43
0,120207;0,00;37,58;0,15;37,58
0,131393;-0,15;37,43;0,23;37,43
0,137034;-0,45;37,28;0,15;37,28
0,145903;-0,45;37,05;0,23;37,05
0,156299;-0,45;37,05;0,23;37,05
0,168644;-0,45;36,90;0,15;36,90
0,175967;-0,75;36,83;0,15;36,83
0,185924;-0,60;36,75;0,23;36,76
0,196168;-0,45;36,75;0,08;36,75
0,205868;-0,45;36,98;-0,15;36,98
0,216065;-0,23;37,05;-0,30;37,05
0,226209;-0,15;37,12;-0,38;37,13
0,235943;-0,15;37,05;-0,38;37,05
0,253178;-0,08;37,28;-0,23;37,28
0,256895;0,15;37,12;-0,23;37,13
0,267525;-0,30;36,75;-0,30;36,75
0,278840;-0,45;36,75;-0,38;36,75
0,287027;-0,45;36,75;-0,38;36,75
0,296509;-0,45;36,68;-0,75;36,69
0,306665;-0,38;36,60;-0,98;36,61
0,315993;-0,45;36,60;-1,05;36,62
0,326184;-0,75;36,38;-1,12;36,40
0,336007;-0,75;36,38;-1,35;36,41
0,346294;-0,23;36,45;-1,28;36,47
0,356466;-0,45;36,45;-1,43;36,48
0,366074;-0,45;36,45;-1,35;36,48
0,385593;-0,38;36,53;-1,05;36,54
0,389297;-0,45;36,60;-0,90;36,61
0,396400;-0,15;36,75;-0,75;36,76
0,406353;0,08;36,98;-0,60;36,98
0,416299;0,15;37,20;-0,45;37,20
0,430124;0,08;37,35;-0,45;37,35
0,437266;0,15;37,20;-0,38;37,20
0,445832;0,15;36,98;-0,15;36,98
0,455956;0,00;37,05;0,08;37,05
0,465866;-0,15;37,05;0,23;37,05
0,475886;-0,38;36,98;0,23;36,98
0,486111;-0,45;36,98;0,30;36,98
0,498270;-0,60;36,75;0,30;36,76
0,507680;-0,75;36,68;0,08;36,68
0,515744;-0,60;36,75;0,23;36,76
0,525666;-0,60;36,90;0,08;36,90
0,535657;-0,68;36,90;0,15;36,91
0,545670;-0,30;36,90;0,23;36,90
0,555895;-0,30;37,05;0,23;37,05
0,565801;-0,15;36,98;0,30;36,98
0,575805;0,08;37,05;0,38;37,05
0,586401;0,15;37,12;0,45;37,13
0,597154;0,15;37,20;0,45;37,20
0,608416;0,15;37,35;0,45;37,35
0,617181;0,38;37,43;0,45;37,43
0,625797;0,15;37,65;0,45;37,65
0,637147;0,23;37,65;0,60;37,66
0,645803;0,15;37,73;0,23;37,73
0,655763;-0,15;37,73;0,38;37,73
0,666176;-0,23;37,65;0,60;37,66
0,675708;-0,15;37,65;0,60;37,66
0,686044;-0,15;37,65;0,83;37,66
0,695653;-0,15;37,35;0,68;37,36
0,705822;0,00;37,28;0,45;37,28
0,718222;-0,15;37,28;0,60;37,28
0,725701;-0,08;37,05;0,68;37,06
0,736790;0,15;37,28;0,60;37,28
0,745632;0,15;37,20;0,53;37,20
0,755640;0,08;37,35;0,68;37,36
0,765607;0,08;37,20;0,45;37,20
0,776174;0,15;37,50;0,60;37,51
0,792375;0,00;37,43;0,53;37,43
0,795737;-0,08;37,35;0,38;37,35
0,805768;-0,08;37,50;0,38;37,50
0,815679;-0,08;37,43;0,53;37,43
0,828418;-0,08;37,50;0,60;37,50
0,835903;-0,15;37,35;0,53;37,35
0,845748;-0,08;37,50;0,53;37,50
0,855755;-0,30;37,20;0,30;37,20
0,865657;-0,38;36,98;0,30;36,98
0,875716;-0,15;37,05;0,30;37,05
0,885763;-0,23;37,05;0,23;37,05
0,895705;-0,38;37,12;0,00;37,13
0,905926;-0,45;37,05;-0,15;37,05
0,915956;-0,60;37,05;-0,15;37,06
0,927213;-0,60;37,20;-0,15;37,21
0,938860;-0,53;37,35;-0,15;37,35
0,946677;-0,45;37,43;0,15;37,43
0,955710;-0,45;37,58;0,08;37,58
0,965918;-0,30;37,43;0,15;37,43
0,975764;-0,30;37,35;0,45;37,35
