time;Bx;By;Bz;BT
1,417592;-0,08;65,33;-0,30;65,33
1,427776;-0,08;65,18;-0,30;65,18
1,437091;-0,23;65,18;-0,45;65,18
1,447797;-0,38;65,25;-0,45;65,25
1,457595;-0,30;65,48;-0,30;65,48
1,470800;-0,15;65,40;-0,30;65,40
1,477183;-0,23;65,25;-0,45;65,25
1,488708;-0,15;65,33;-0,30;65,33
1,498591;-0,23;65,40;-0,23;65,40
1,507873;0,08;65,55;0,15;65,55
1,521610;0,15;65,55;0,15;65,55
1,527272;0,23;65,48;0,15;65,48
1,537257;0,15;65,40;0,15;65,40
1,546991;0,15;65,48;0,38;65,48
1,557294;0,38;65,62;0,30;65,63
1,568208;-0,08;65,33;0,15;65,33
1,577111;-0,08;65,25;0,00;65,25
1,587605;-0,38;65,10;-0,23;65,10
1,597181;-0,38;65,25;-0,08;65,25
1,608569;-0,15;65,40;-0,08;65,40
1,620871;-0,15;65,25;-0,08;65,25
1,627197;-0,15;64,95;-0,30;64,95
1,637297;-0,30;64,95;-0,15;64,95
1,647204;-0,30;65,03;0,15;65,03
1,657210;-0,23;65,25;0,38;65,25
1,667465;-0,15;65,18;0,15;65,18
1,677446;-0,45;65,18;0,15;65,18
1,687263;-0,53;65,25;-0,08;65,25
1,697740;-0,68;65,48;0,00;65,48
1,707914;-0,68;65,55;-0,08;65,55
1,722011;-0,60;65,48;-0,08;65,48
1,726906;-0,38;65,55;-0,23;65,55
1,737303;-0,45;65,40;-0,38;65,40
1,747276;-0,53;65,48;-0,08;65,48
1,757246;-0,30;65,62;-0,08;65,63
1,767683;-0,30;65,55;0,00;65,55
1,777235;-0,15;65,33;0,15;65,33
1,788580;-0,38;65,33;0,15;65,33
1,799399;-0,30;65,40;0,23;65,40
1,807523;-0,53;65,25;0,23;65,25
1,819542;-0,53;65,25;0,23;65,25
1,827988;-0,30;65,40;0,45;65,40
1,837516;-0,30;65,33;0,45;65,33
1,846917;-0,45;65,25;0,45;65,25
1,857313;-0,68;65,25;0,15;65,25
1,867238;-0,23;65,62;0,23;65,63
1,876802;-0,15;65,70;0,00;65,70
1,887402;0,15;65,85;-0,08;65,85
1,897061;0,23;65,85;0,15;65,85
1,909402;0,15;65,78;-0,23;65,78
1,920545;0,15;65,70;-0,45;65,70
1,927199;0,38;65,78;-0,53;65,78
1,938037;0,38;65,85;-0,30;65,85
1,947058;0,15;65,55;-0,45;65,55
1,957302;0,15;65,62;-0,38;65,63
1,967000;0,15;65,55;-0,45;65,55
1,976926;0,08;65,85;-0,53;65,85
