time;Bx;By;Bz;BT
0,001852;0,08;33,75;0,15;33,75
0,021496;-0,08;33,90;0,30;33,90
0,022044;-0,23;33,83;-0,08;33,83
0,028868;-0,45;33,75;-0,08;33,75
0,038874;-0,38;33,60;0,08;33,60
0,056070;-0,45;33,45;-0,08;33,45
0,061224;-0,45;33,60;0,08;33,60
0,069097;-0,45;33,45;-0,23;33,45
0,078950;-0,23;33,53;-0,45;33,53
0,088735;0,00;33,23;-0,30;33,23
0,099070;0,08;33,23;-0,15;33,23
0,112709;0,08;33,23;-0,30;33,23
0,118891;-0,08;33,53;-0,53;33,53
0,129182;0,08;33,83;-0,60;33,83
0,138916;0,15;33,75;-0,75;33,76
0,156461;0,30;34,05;-0,38;34,05
0,160198;0,15;33,75;-0,23;33,75
0,168790;0,08;33,90;-0,38;33,90
0,179140;0,15;33,90;-0,53;33,90
0,192883;0,15;33,83;-0,38;33,83
0,198897;0,08;33,75;-0,30;33,75
0,209902;0,00;33,45;-0,15;33,45
0,221171;0,15;33,68;-0,15;33,68
0,229337;-0,15;33,53;-0,30;33,53
0,238665;-0,23;33,75;-0,38;33,75
0,256016;-0,23;33,75;-0,53;33,75
0,260006;-0,23;33,83;-0,53;33,83
0,269007;-0,15;33,83;-0,75;33,83
0,279027;-0,23;33,75;-0,68;33,76
0,289164;-0,38;33,75;-0,68;33,76
0,299105;-0,45;33,68;-0,68;33,68
0,310173;-0,38;33,75;-0,30;33,75
0,318995;-0,23;33,68;-0,38;33,68
0,333008;-0,30;33,53;-0,53;33,53
0,338665;-0,68;33,45;-0,60;33,46
0,355165;-0,45;33,60;-0,45;33,61
0,359294;-0,15;33,75;-0,38;33,75
0,368841;-0,15;33,60;-0,38;33,60
0,378768;-0,15;33,30;-0,30;33,30
0,388871;-0,15;33,08;-0,53;33,08
0,399091;-0,15;33,08;-0,38;33,08
0,409941;-0,15;33,30;-0,15;33,30
0,419047;-0,15;33,23;0,08;33,23
0,429003;-0,60;32,85;0,15;32,86
0,445746;-0,68;32,78;0,00;32,78
0,449023;-0,68;32,85;0,15;32,86
0,459219;-0,75;33,08;0,00;33,08
0,469307;-0,60;33,15;-0,08;33,16
0,478908;-0,53;33,00;-0,30;33,01
0,488753;-0,75;33,00;-0,15;33,01
0,498821;-0,38;33,15;-0,38;33,15
0,509732;-0,15;33,45;-0,38;33,45
0,521007;0,00;33,75;-0,38;33,75
0,529024;0,08;33,83;-0,23;33,83
0,546237;0,00;33,90;-0,15;33,90
0,552521;-0,15;33,98;-0,15;33,98
0,563550;-0,15;34,05;0,00;34,05
0,569013;-0,15;33,83;0,08;33,83
0,579035;-0,15;33,83;0,00;33,83
0,588998;-0,15;34,05;0,23;34,05
0,600207;-0,38;34,05;0,23;34,05
0,609558;-0,38;33,90;0,23;33,90
0,618915;-0,15;33,90;0,30;33,90
0,629556;-0,08;34,05;0,45;34,05
0,649247;0,00;33,98;0,45;33,98
0,650006;0,30;34,12;0,45;34,13
0,661681;0,15;33,90;0,53;33,90
0,668978;0,23;33,53;0,30;33,53
0,679025;0,45;33,68;0,30;33,68
0,689371;0,45;33,83;0,23;33,83
0,699061;0,15;33,68;0,00;33,68
0,709095;-0,08;33,53;-0,15;33,53
0,719000;0,08;33,75;-0,15;33,75
0,729453;-0,30;33,75;-0,53;33,76
0,751077;-0,15;33,98;-0,45;33,98
0,752071;-0,23;34,05;-0,30;34,05
0,767070;-0,45;33,83;-0,30;33,83
0,776043;-0,15;33,83;-0,38;33,83
0,778633;-0,15;33,90;-0,30;33,90
0,790299;0,23;34,05;-0,30;34,05
0,799599;0,15;33,75;-0,30;33,75
0,810388;0,08;33,75;-0,30;33,75
0,819171;0,15;33,75;-0,30;33,75
0,829058;0,15;33,68;-0,45;33,68
0,851343;0,23;33,68;-0,53;33,68
0,852424;-0,08;33,53;-0,45;33,53
0,861541;-0,15;33,60;-0,75;33,61
0,869783;-0,30;33,68;-0,68;33,68
0,881967;-0,45;33,83;-0,45;33,83
0,890689;-0,23;33,83;-0,15;33,83
0,899199;-0,30;33,75;0,15;33,75
0,909204;-0,45;33,75;0,00;33,75
0,918885;-0,45;33,90;0,15;33,90
0,929444;-0,53;33,83;0,00;33,83
0,950566;-0,53;33,90;0,45;33,91
0,951226;-0,45;33,83;0,45;33,83
0,964826;-0,60;33,75;0,53;33,76
0,968974;-0,53;33,90;0,53;33,91
0,978768;-0,75;33,83;0,30;33,83
0,991311;-0,60;33,83;0,38;33,83
0,999313;-0,75;33,75;0,53;33,76
1,008965;-0,53;33,75;0,38;33,76
1,018878;-0,45;33,45;0,15;33,45
1,029436;-0,60;33,38;0,15;33,38
1,050395;-0,23;33,38;0,15;33,38
1,050967;-0,23;33,23;-0,15;33,23
1,061607;-0,15;33,15;-0,30;33,15
1,068999;-0,38;33,15;-0,45;33,16
1,079117;-0,45;33,00;-0,75;33,01
1,089701;-0,45;33,15;-0,68;33,16
1,102718;-0,53;33,45;-0,38;33,46
1,108981;-0,38;33,45;-0,15;33,45
1,119119;-0,60;33,45;-0,15;33,46
1,129289;-0,68;33,45;-0,08;33,46
1,142967;-0,68;33,68;-0,08;33,68
1,148924;-0,68;33,45;0,15;33,46
1,158913;-0,45;33,60;0,15;33,60
1,169062;-0,45;33,60;0,45;33,61
1,180243;-0,68;33,68;0,15;33,68
1,188960;-0,53;33,75;-0,15;33,75
1,199608;-0,45;34,05;-0,30;34,05
1,211511;-0,45;33,75;-0,15;33,75
1,219338;-0,38;33,98;0,08;33,98
1,228920;-0,30;34,05;-0,08;34,05
1,249855;-0,23;33,98;0,15;33,98
1,250739;-0,30;33,90;-0,15;33,90
1,263563;-0,45;33,75;-0,08;33,75
1,268742;-0,45;33,60;0,15;33,60
1,278930;-0,38;33,45;0,15;33,45
1,289654;-0,45;33,68;-0,08;33,68
1,298806;-0,38;33,38;-0,30;33,38
1,308932;-0,15;33,45;-0,38;33,45
1,320972;-0,23;33,53;-0,23;33,53
1,329059;0,08;33,38;-0,08;33,38
1,340790;0,15;33,45;-0,15;33,45
1,348732;0,23;33,60;-0,15;33,60
1,362204;0,15;33,53;-0,15;33,53
1,369616;0,15;33,45;0,08;33,45
1,378903;0,38;33,60;0,08;33,60
1,389114;0,15;33,75;0,00;33,75
1,398842;0,15;33,75;-0,23;33,75
1,409238;-0,08;33,75;-0,30;33,75
1,418688;0,08;33,90;-0,15;33,90
1,432642;-0,15;33,75;-0,38;33,75
1,449099;0,00;33,75;-0,53;33,75
1,450061;0,15;33,75;-0,45;33,75
1,463855;-0,15;33,68;-0,38;33,68
1,469187;-0,08;33,45;-0,45;33,45
1,478894;-0,15;33,75;-0,30;33,75
1,489005;-0,30;34,05;-0,38;34,05
1,498985;-0,23;33,75;-0,45;33,75
1,510553;-0,45;33,53;-0,30;33,53
1,519339;-0,53;33,60;0,15;33,60
1,529791;-0,45;33,83;0,08;33,83
1,542548;-0,68;33,68;0,15;33,68
1,549801;-0,75;33,75;0,38;33,76
1,558935;-0,75;33,75;0,30;33,76
1,570328;-0,45;33,60;0,23;33,60
1,579091;-0,75;33,75;0,38;33,76
1,588894;-0,60;33,98;0,30;33,98
1,598916;-0,53;34,05;0,08;34,05
1,608717;-0,75;33,75;0,15;33,76
1,620581;-0,60;33,83;0,15;33,83
1,629047;-0,30;33,98;-0,08;33,98
1,639245;0,08;33,75;-0,15;33,75
1,654184;-0,15;33,75;0,00;33,75
1,661422;0,15;33,75;-0,15;33,75
1,675924;0,45;33,75;0,00;33,75
1,679590;0,23;33,68;0,00;33,68
1,688949;0,23;33,68;-0,15;33,68
1,698870;0,30;33,68;-0,45;33,68
1,709110;0,00;33,45;-0,15;33,45
1,719538;-0,15;33,45;-0,08;33,45
1,729091;-0,30;33,45;-0,23;33,45
1,739506;-0,15;33,45;-0,30;33,45
1,749299;-0,38;33,30;-0,45;33,31
1,763047;-0,45;33,23;-0,45;33,23
1,781726;-0,15;33,15;-0,15;33,15
1,782955;-0,15;33,38;0,00;33,38
1,790709;-0,15;33,45;-0,15;33,45
1,799258;-0,38;33,45;-0,08;33,45
1,808885;-0,15;33,60;0,23;33,60
1,820069;-0,38;33,45;0,15;33,45
1,829041;-0,15;33,45;0,23;33,45
1,841271;-0,15;33,45;0,15;33,45
1,849304;-0,38;33,45;-0,30;33,45
1,862578;-0,45;33,45;-0,15;33,45
1,876597;-0,30;33,45;-0,08;33,45
1,879450;-0,08;33,53;-0,15;33,53
1,889342;-0,23;33,53;-0,45;33,53
1,898918;-0,23;33,60;-0,53;33,60
1,908946;-0,30;33,53;-0,90;33,54
1,919255;-0,08;33,83;-0,60;33,83
1,929081;0,15;33,75;-0,15;33,75
1,938996;0,00;33,45;-0,30;33,45
1,948711;0,08;33,45;-0,45;33,45
1,961901;0,15;33,45;-0,38;33,45
1,977497;0,38;33,45;-0,23;33,45
1,981156;0,45;33,53;0,00;33,53
1,988721;0,45;33,68;0,45;33,68
1,998827;0,30;33,45;0,23;33,45
2,008882;0,15;33,60;-0,15;33,60
2,019224;0,38;33,90;-0,23;33,90
2,029178;0,15;33,75;0,00;33,75
2,038906;0,00;33,83;-0,08;33,83
2,048921;0,08;33,75;0,00;33,75
2,059519;-0,08;33,68;-0,08;33,68
2,072548;-0,15;33,75;-0,30;33,75
2,078901;-0,15;33,68;-0,30;33,68
2,093458;-0,15;33,90;-0,15;33,90
2,099114;-0,15;33,83;-0,15;33,83
2,109414;-0,15;33,75;-0,38;33,75
2,119132;0,15;33,68;-0,38;33,68
2,129094;0,00;33,75;-0,38;33,75
2,139050;-0,08;33,68;-0,45;33,68
2,149060;-0,15;33,60;-0,30;33,60
2,161255;-0,08;33,60;-0,15;33,60
2,173080;-0,08;33,45;-0,15;33,45
2,178933;-0,15;33,60;-0,30;33,60
2,190027;-0,15;33,68;-0,15;33,68
2,201441;-0,38;33,60;-0,08;33,60
2,209591;-0,38;33,53;0,08;33,53
2,219211;-0,45;33,60;-0,08;33,60
2,229107;-0,15;33,75;-0,15;33,75
2,239028;-0,23;33,45;-0,15;33,45
2,250230;-0,30;33,45;-0,15;33,45
2,259412;-0,30;33,38;0,15;33,38
2,274855;-0,30;33,60;-0,15;33,60
2,278718;-0,45;33,30;-0,30;33,30
2,288888;-0,30;33,60;-0,23;33,60
2,299349;-0,15;33,45;-0,08;33,45
2,311279;-0,30;33,45;0,23;33,45
2,319196;-0,38;33,68;0,08;33,68
2,329167;-0,15;33,68;-0,15;33,68
2,339307;0,08;33,75;-0,15;33,75
2,349362;-0,15;33,45;0,15;33,45
2,359466;0,08;33,90;0,30;33,90
2,369070;0,00;33,75;0,08;33,75
2,379248;0,00;33,75;0,00;33,75
2,389601;0,15;33,75;-0,15;33,75
2,402171;0,23;33,75;0,00;33,75
2,408866;0,30;33,75;0,08;33,75
2,422475;-0,08;33,53;0,08;33,53
2,429097;0,15;33,45;0,00;33,45
2,439104;-0,15;33,45;-0,30;33,45
2,448949;-0,15;33,23;-0,15;33,23
2,459780;-0,38;33,23;0,15;33,23
2,472055;-0,38;33,30;0,08;33,30
2,478975;-0,45;33,15;-0,15;33,15
2,489348;-0,60;33,38;-0,15;33,38
2,500565;-0,45;33,60;-0,23;33,60
2,509130;-0,45;33,75;-0,23;33,75
2,520394;-0,15;33,75;0,08;33,75
2,531971;0,00;33,75;0,00;33,75
2,540458;0,15;34,05;-0,23;34,05
2,555491;0,08;33,90;-0,15;33,90
2,559216;0,15;33,98;-0,15;33,98
2,569668;-0,15;33,75;-0,15;33,75
2,578794;-0,15;33,68;-0,15;33,68
2,588931;-0,08;33,68;0,00;33,68
2,599833;-0,30;33,60;-0,15;33,60
2,608986;-0,45;33,53;-0,08;33,53
2,619138;-0,45;33,30;-0,08;33,30
2,629060;-0,60;33,38;-0,08;33,38
2,641358;-0,45;33,60;0,15;33,60
2,660803;-0,15;33,60;0,08;33,60
2,661507;-0,15;33,45;-0,08;33,45
2,672377;-0,38;33,45;-0,23;33,45
2,678860;-0,45;33,23;-0,08;33,23
2,689225;-0,60;33,30;-0,23;33,31
2,699481;-0,45;33,45;-0,23;33,45
2,709041;-0,38;33,45;-0,30;33,45
2,719101;-0,38;33,38;-0,30;33,38
2,729223;-0,45;33,45;-0,08;33,45
2,739367;-0,68;33,60;0,15;33,61
2,757952;-0,45;33,68;0,23;33,68
2,758597;-0,30;33,90;-0,08;33,90
2,772966;0,00;33,75;0,00;33,75
2,778779;0,08;33,75;-0,15;33,75
2,788940;-0,15;33,53;-0,15;33,53
2,799217;-0,15;33,53;-0,53;33,53
2,808933;-0,15;33,53;-0,75;33,53
2,819373;-0,30;33,45;-0,98;33,47
2,830743;-0,45;33,68;-0,75;33,69
2,839541;-0,68;33,75;-0,75;33,77
2,852552;-0,83;33,98;-0,53;33,99
2,861557;-0,83;34,05;-0,68;34,07
2,869266;-0,68;34,28;-0,45;34,28
2,879034;-0,68;34,05;-0,45;34,06
2,889379;-0,53;34,05;-0,30;34,06
2,898988;-0,30;34,05;-0,38;34,05
2,909035;-0,38;33,75;-0,60;33,76
2,919514;-0,08;33,75;-0,53;33,75
2,929855;0,08;33,75;-0,75;33,76
2,939569;-0,08;33,68;-0,60;33,68
