time;Bx;By;Bz;BT
4,284854;-0,23;25,80;-0,83;25,81
4,294787;-0,08;25,65;-0,75;25,66
4,315465;0,00;25,73;-0,60;25,73
4,316387;-0,23;25,65;-0,38;25,65
4,327239;-0,15;25,65;-0,15;25,65
4,334589;0,00;25,65;-0,15;25,65
4,345812;-0,30;25,65;-0,15;25,65
4,355874;-0,23;25,65;-0,23;25,65
4,368282;-0,15;25,50;-0,08;25,50
4,374674;-0,15;25,43;-0,08;25,43
4,384736;-0,23;25,58;0,00;25,58
4,394753;-0,23;25,58;0,00;25,58
4,406373;-0,15;25,50;-0,15;25,50
4,415237;-0,15;25,35;-0,38;25,35
4,424850;0,08;25,28;-0,45;25,28
4,435031;0,08;25,05;-0,45;25,05
4,445451;0,15;25,13;-0,45;25,13
4,458860;0,15;25,20;-0,60;25,21
4,465450;0,15;25,20;-0,68;25,21
4,477048;0,30;25,05;-0,83;25,07
4,484274;0,30;24,98;-0,75;24,99
4,494438;0,38;24,90;-0,83;24,92
4,505268;0,15;24,90;-0,75;24,91
4,514425;0,15;25,05;-0,68;25,06
4,524241;0,08;25,05;-0,83;25,06
4,534390;-0,08;25,05;-0,83;25,06
4,544676;0,00;25,05;-1,05;25,07
4,556571;-0,08;25,28;-1,05;25,30
