time;Bx;By;Bz;BT
2,824375;0,38;25,50;0,53;25,51
2,833353;0,45;25,58;0,53;25,58
2,843407;0,30;25,65;0,60;25,66
2,853345;0,23;25,80;0,38;25,80
2,863929;0,38;25,95;0,45;25,96
2,885829;0,30;25,95;0,60;25,96
2,886584;0,30;25,95;0,60;25,96
2,901084;0,15;25,95;0,60;25,96
2,908984;0,15;25,95;0,45;25,95
2,913461;0,45;25,88;0,30;25,88
2,924460;0,45;25,88;0,38;25,88
2,933475;0,45;26,03;0,38;26,03
2,943416;0,53;26,10;0,38;26,11
2,953787;0,75;26,18;0,30;26,19
2,964416;0,75;26,10;0,30;26,11
2,982325;0,83;26,18;0,15;26,19
2,983078;0,60;26,10;0,30;26,11
2,999335;0,23;26,25;0,38;26,25
3,003925;0,53;26,18;0,38;26,18
3,016469;0,45;26,10;0,45;26,11
3,023385;0,38;25,95;0,38;25,96
3,033153;0,23;25,65;0,30;25,65
3,044875;0,08;25,65;0,38;25,65
3,053814;0,15;25,65;0,60;25,66
3,064789;0,30;25,50;0,53;25,51
3,084283;0,45;25,43;0,45;25,43
3,085163;0,08;25,50;0,45;25,50
3,097497;0,08;25,50;0,38;25,50
3,103277;0,15;25,50;0,15;25,50
3,113367;0,08;25,43;0,23;25,43
3,127295;0,23;25,73;0,30;25,73
3,133386;0,30;25,58;0,30;25,58
3,143365;0,45;25,73;0,30;25,73
3,153425;0,23;25,65;0,15;25,65
3,164228;0,30;25,58;0,15;25,58
3,183036;0,45;25,50;0,15;25,50
3,183718;0,60;25,65;0,23;25,66
3,196333;0,60;25,65;0,23;25,66
3,204326;0,60;25,35;0,15;25,36
3,213273;0,45;25,65;-0,15;25,65
3,223507;0,38;25,65;-0,23;25,65
3,236443;0,75;25,80;-0,08;25,81
3,243490;1,05;26,03;0,00;26,05
3,253152;1,05;26,10;-0,15;26,12
3,263890;0,98;26,18;0,30;26,19
3,284103;0,90;26,18;-0,08;26,19
3,285085;0,68;26,03;0,08;26,03
3,296262;0,68;25,95;0,23;25,96
3,303520;0,68;25,95;0,23;25,96
3,313418;0,30;25,88;0,15;25,88
3,323175;0,15;25,73;0,00;25,73
3,333240;0,15;25,80;0,15;25,80
3,346703;0,23;25,73;-0,15;25,73
3,353396;0,45;25,88;0,08;25,88
3,363568;0,45;25,95;-0,15;25,95
3,382013;0,45;25,95;-0,23;25,95
3,383496;0,15;25,73;-0,23;25,73
3,394025;0,15;25,65;-0,08;25,65
3,405364;0,15;25,58;0,15;25,58
3,413704;0,08;25,35;0,08;25,35
3,423315;0,08;25,20;0,45;25,20
3,433344;-0,15;25,05;0,75;25,06
3,443152;-0,08;25,20;0,90;25,22
3,455825;-0,30;25,05;1,05;25,07
3,462817;0,00;25,28;1,20;25,30
3,472868;0,08;25,28;1,05;25,30
3,482875;-0,15;25,13;1,05;25,15
3,492711;0,08;25,05;1,05;25,07
3,503806;0,00;25,20;0,68;25,21
3,513009;0,15;25,35;0,53;25,36
3,522974;0,23;25,43;0,53;25,43
3,533119;0,53;25,43;0,45;25,43
3,543084;0,38;25,28;0,60;25,28
3,554773;0,15;25,20;0,60;25,21
3,566387;0,15;25,35;0,53;25,36
3,574168;0,15;25,50;0,53;25,51
3,583162;0,00;25,58;0,53;25,58
3,593343;-0,30;25,58;0,45;25,58
3,607602;-0,45;25,50;0,38;25,51
3,613334;-0,45;25,65;0,38;25,66
3,623483;-0,38;25,88;0,15;25,88
3,633382;-0,38;25,88;0,23;25,88
