time;Bx;By;Bz;BT
2,712002;0,15;25,65;-0,08;25,65
2,721539;0,38;25,73;0,15;25,73
2,731680;0,08;25,65;0,23;25,65
2,741481;0,08;25,65;0,15;25,65
2,752782;0,00;25,80;0,00;25,80
2,762064;-0,15;25,73;0,15;25,73
2,771795;-0,08;25,88;-0,15;25,88
2,785033;-0,08;25,95;-0,08;25,95
2,791612;0,08;26,18;-0,08;26,18
2,802447;-0,15;25,95;-0,23;25,95
2,817603;0,00;25,95;-0,45;25,95
2,821127;0,00;25,80;-0,45;25,80
2,832235;-0,15;25,58;-0,45;25,58
2,841384;-0,15;25,35;-0,53;25,36
2,851665;0,08;25,43;-0,23;25,43
2,861833;-0,08;25,13;-0,45;25,13
2,871717;-0,08;25,05;-0,45;25,05
2,881663;-0,08;25,20;-0,45;25,20
2,895896;-0,08;25,35;-0,45;25,35
2,902059;0,00;25,50;-0,08;25,50
2,912862;0,15;25,80;0,00;25,80
2,921439;0,15;25,95;0,00;25,95
2,932073;0,08;25,95;-0,23;25,95
2,942274;0,08;25,95;-0,08;25,95
2,951349;0,08;25,88;0,00;25,88
2,961817;0,00;25,58;0,00;25,58
2,971214;0,00;25,65;0,08;25,65
2,981794;0,08;25,50;-0,15;25,50
2,991134;0,08;25,35;-0,23;25,35
3,003939;0,00;25,43;-0,15;25,43
3,012046;0,15;25,28;0,00;25,28
3,021649;0,08;25,35;0,15;25,35
3,031656;-0,08;25,50;0,08;25,50
3,042294;0,00;25,65;0,15;25,65
3,052200;0,08;25,65;-0,08;25,65
3,061846;-0,08;25,65;0,00;25,65
3,072670;-0,08;25,65;0,15;25,65
3,083207;0,15;25,65;-0,08;25,65
3,092085;0,00;25,58;-0,15;25,58
3,101269;0,00;25,50;-0,23;25,50
3,114462;0,08;25,35;-0,15;25,35
3,121509;0,08;25,35;-0,23;25,35
3,131777;0,00;25,43;-0,15;25,43
3,143173;-0,08;25,35;-0,23;25,35
3,151689;0,00;25,35;-0,45;25,35
3,162196;-0,08;25,35;-0,08;25,35
3,171981;-0,23;25,43;0,00;25,43
3,181742;0,00;25,50;-0,08;25,50
3,191731;0,15;25,65;0,15;25,65
3,202234;-0,15;25,58;0,23;25,58
3,214246;-0,08;25,50;0,38;25,50
3,224269;0,00;25,50;0,53;25,51
3,231495;-0,15;25,80;0,98;25,82
3,242686;-0,23;25,73;0,68;25,73
3,251559;0,00;25,88;0,98;25,89
