time;Bx;By;Bz;BT
0,002108;-0,08;15,08;0,15;15,08
0,006909;-0,15;15,08;0,15;15,08
0,016767;0,08;14,93;0,15;14,93
0,027413;0,00;15,08;0,15;15,08
0,036872;0,00;15,15;0,15;15,15
0,049377;0,23;15,15;0,53;15,16
0,056775;0,30;15,38;0,15;15,38
0,067068;0,23;15,45;0,45;15,46
0,076766;0,15;15,45;0,45;15,46
0,087054;0,08;15,45;0,23;15,45
0,096990;0,23;15,68;0,45;15,68
0,106911;0,15;15,75;0,38;15,76
0,125371;0,15;15,98;0,15;15,98
0,127332;0,15;16,05;-0,08;16,05
0,136995;0,08;15,75;0,00;15,75
0,147497;0,08;15,68;0,15;15,68
0,159402;0,30;15,75;0,15;15,75
0,166873;0,75;15,75;0,30;15,77
0,177736;0,53;15,68;0,30;15,69
0,188134;0,45;15,45;0,15;15,46
0,196960;0,30;15,23;0,15;15,23
0,206729;0,23;14,93;0,30;14,93
0,217025;0,45;15,38;0,15;15,38
0,227370;0,45;15,38;-0,08;15,38
0,237249;0,15;15,45;-0,08;15,45
0,258220;0,08;15,45;-0,15;15,45
0,258937;0,15;15,45;-0,08;15,45
0,271090;0,45;15,45;0,23;15,46
0,278429;0,45;15,45;0,30;15,46
0,287263;0,53;15,60;0,30;15,61
0,296977;0,15;15,38;0,53;15,38
0,306692;0,15;15,38;0,45;15,38
0,317129;0,15;15,23;0,45;15,23
0,327000;-0,15;15,30;0,45;15,31
0,337259;-0,23;15,30;0,38;15,31
0,347160;-0,45;15,38;0,15;15,38
0,356696;-0,45;15,45;0,15;15,46
0,367112;-0,23;15,60;-0,08;15,60
0,380018;-0,15;15,45;-0,23;15,45
0,387218;-0,15;15,60;-0,30;15,60
0,404061;-0,15;15,75;-0,68;15,77
0,406647;-0,08;15,68;-0,68;15,69
0,417131;-0,15;15,75;-0,83;15,77
0,427928;0,15;15,68;-0,53;15,68
0,436993;0,08;15,30;-0,75;15,32
0,447184;-0,23;15,15;-0,60;15,16
0,456992;-0,15;15,23;-0,75;15,24
0,467690;-0,23;15,15;-1,05;15,19
0,478428;-0,15;14,93;-0,60;14,94
0,489933;0,00;15,00;-0,68;15,02
0,497753;0,15;14,85;-0,75;14,87
0,507479;-0,15;15,00;-0,83;15,02
0,517264;-0,15;15,38;-0,60;15,39
0,534317;-0,15;15,45;-0,45;15,46
0,537245;-0,08;15,38;-0,15;15,38
0,549086;0,00;15,53;0,15;15,53
0,556945;0,15;15,75;0,00;15,75
0,567391;0,00;15,75;0,15;15,75
0,578698;-0,23;15,75;0,23;15,75
0,587300;-0,15;15,90;0,15;15,90
0,600761;0,00;15,75;0,00;15,75
0,607575;0,15;15,75;-0,15;15,75
0,617777;0,15;15,68;-0,15;15,68
0,627541;0,23;15,53;-0,08;15,53
0,637258;-0,08;15,30;-0,15;15,30
0,647532;-0,15;15,30;0,15;15,30
0,657820;0,15;15,38;0,15;15,38
0,667606;0,30;15,23;0,08;15,23
0,689594;0,23;15,30;0,15;15,30
0,690330;0,15;15,38;0,15;15,38
0,699185;0,08;15,53;-0,08;15,53
0,709865;-0,30;15,38;-0,08;15,38
0,716808;-0,38;15,38;0,00;15,38
0,727145;-0,38;15,15;-0,15;15,16
0,736896;-0,45;15,15;-0,08;15,16
0,747213;-0,83;15,08;-0,15;15,10
0,757140;-0,90;15,15;-0,15;15,18
0,768642;-0,83;15,08;0,00;15,10
0,777335;-0,68;15,00;0,00;15,02
0,786949;-0,38;15,23;0,15;15,23
0,797587;-0,15;15,30;0,15;15,30
0,807466;0,08;15,45;-0,15;15,45
0,819892;0,15;15,45;-0,15;15,45
0,836920;0,30;15,45;-0,08;15,45
0,838972;0,15;15,45;-0,08;15,45
0,847556;0,38;15,45;-0,15;15,46
0,857165;0,30;15,60;-0,15;15,60
0,867340;0,15;15,38;-0,45;15,38
0,877438;0,15;15,38;-0,45;15,38
